	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
8	anim-anim	waiters	beside	judge	hates	cooking	GDLS_C_plur_syntactic	The waiters that the judge hates pray.	0	29718597	1363954	63704000	2416713	13672366	6	7	5	5	7	syntactic
8	anim-anim	chefs	near	teachers	detest	driving	GSLS_plur_semantic	The chefs near the teachers detest driving.	0	154954539	752773	73279702	740903	25592961	4	5	8	6	7	semantic
2	anim-anim	tailors	by	lawyer	like	skating	GSLD_C_plur_syntactic	The tailors that the lawyer like sit.	1	4703106084	1121681	21493788	709849832	1784648	2	7	6	4	7	syntactic
9	anim-anim	vets	beside	judges	like	cycling	GSLS_plur_syntactic	The vets beside the judges like cycling.	0	29718597	262330	24677643	709849832	2334761	6	4	6	4	7	syntactic
2	anim-anim	plumber	near	baker	hates	spinning	GSLS_sing_syntactic	The plumber near the baker hates spinning.	0	154954539	734834	13610150	2416713	6978676	4	7	5	5	8	syntactic
0	anim-anim	nurses	near	tailors	avoid	driving	GSLS_plur_syntactic	The nurses near the tailors avoid driving.	0	154954539	14176931	1121681	60713817	25592961	4	6	7	5	7	syntactic
5	inanim-inanim	scooters	beside	trucks	dislike	fencing	GDLD_plur_semantic	The scooters beside the trucks dislike fencing.	1	29718597	182717	6808013	6703610	1887055	6	8	6	7	7	semantic
5	anim-anim	teacher	near	banker	detest	skiing	GDLD_C_sing_syntactic	The teacher that the banker detest arrives.	1	154954539	74147301	5135467	740903	1934331	4	7	6	6	6	syntactic
9	inanim-inanim	taxi	beside	car	malfunctions	abruptly	GSLS_sing_semantic	The taxi beside the car malfunctions abruptly.	0	29718597	4478068	71566944	327422	7262021	6	4	3	12	8	semantic
3	inanim-anim	scooter	near	judge	leaks	suddenly	GSLD_sing_semantic	The scooter near the judge leaks suddenly.	0	154954539	405037	63704000	1935324	58025537	4	7	5	5	8	semantic
2	anim-anim	farmers	beside	pilots	hate	climbing	GSLS_C_plur_syntactic	The farmers that the pilots hate sit.	0	29718597	33753767	5455700	16538862	7755370	6	7	6	4	8	syntactic
8	anim-anim	dentist	near	waiters	dislikes	bowling	GSLD_C_sing_syntactic	The dentist that the waiters dislikes arrives.	1	154954539	3198534	1363954	1451937	2476732	4	7	7	8	7	syntactic
0	anim-anim	tailors	by	judges	prefer	studying	GSLS_C_plur_syntactic	The tailors that the judges prefer die.	0	4703106084	1121681	24677643	20278168	19754110	2	7	6	6	8	syntactic
8	anim-anim	pilot	by	tailors	fears	boxing	GSLD_sing_syntactic	The pilot by the tailors fears boxing.	0	4703106084	16262831	1121681	17721106	2262574	2	5	7	5	6	syntactic
4	anim-anim	actor	by	judge	likes	climbing	GSLS_sing_syntactic	The actor by the judge likes climbing.	0	4703106084	14665285	63704000	9285296	7755370	2	5	5	5	8	syntactic
1	anim-anim	tailor	by	banker	hate	dancing	GDLD_sing_syntactic	The tailor by the banker hate dancing.	1	4703106084	3371396	5135467	16538862	15565681	2	6	6	4	7	syntactic
4	anim-anim	tailor	by	plumber	like	skating	GDLD_C_sing_syntactic	The tailor that the plumber like sits.	1	4703106084	3371396	734834	709849832	1784648	2	6	7	4	7	syntactic
9	anim-anim	bakers	beside	vets	avoids	boxing	GDLD_plur_syntactic	The bakers beside the vets avoids boxing.	1	29718597	997597	262330	3608938	2262574	6	6	4	6	6	syntactic
9	anim-anim	farmers	beside	builders	fears	skating	GDLD_C_plur_syntactic	The farmers that the builders fears die.	1	29718597	33753767	5454568	17721106	1784648	6	7	8	5	7	syntactic
5	anim-anim	vets	by	baker	dislikes	climbing	GDLS_C_plur_syntactic	The vets that the baker dislikes pray.	0	4703106084	262330	13610150	1451937	7755370	2	4	5	8	8	syntactic
9	inanim-anim	scooters	by	dentists	fear	hunting	GDLS_plur_semantic	The scooters by the dentists fear hunting.	1	4703106084	182717	1487700	83025936	19801295	2	8	8	4	7	semantic
7	inanim-anim	trucks	near	authors	malfunction	suddenly	GSLD_plur_semantic	The trucks near the authors malfunction suddenly.	0	154954539	6808013	42845288	818548	58025537	4	6	7	11	8	semantic
6	anim-anim	builders	by	athletes	leak	suddenly	GDLD_plur_semantic	The builders by the athletes leak suddenly.	1	4703106084	5454568	4726603	3272091	58025537	2	8	8	4	8	semantic
6	anim-anim	farmer	by	builders	hates	farming	GSLD_sing_syntactic	The farmer by the builders hates farming.	0	4703106084	20568429	5454568	2416713	15602571	2	6	8	5	7	syntactic
4	anim-anim	farmer	beside	doctors	avoid	climbing	GDLS_sing_syntactic	The farmer beside the doctors avoid climbing.	1	29718597	20568429	19521968	60713817	7755370	6	6	7	5	8	syntactic
7	anim-anim	pilot	near	farmer	detests	walking	GSLS_C_sing_syntactic	The pilot that the farmer detests dies.	0	154954539	16262831	20568429	181255	30746983	4	5	6	7	7	syntactic
1	inanim-inanim	buses	beside	tractors	leak	abruptly	GSLS_plur_semantic	The buses beside the tractors leak abruptly.	0	29718597	4213326	1908544	3272091	7262021	6	5	8	4	8	semantic
0	anim-anim	vet	beside	nurses	dislike	bowling	GDLS_sing_syntactic	The vet beside the nurses dislike bowling.	1	29718597	2597895	14176931	6703610	2476732	6	3	6	7	7	syntactic
0	anim-anim	chef	beside	waiters	hate	spinning	GDLS_C_sing_syntactic	The chef that the waiters hate arrives.	0	29718597	2470923	1363954	16538862	6978676	6	4	7	4	8	syntactic
3	inanim-anim	car	by	tailor	avoids	acting	GDLS_sing_semantic	The car by the tailor avoids acting.	1	4703106084	71566944	3371396	3608938	38536231	2	3	6	6	6	semantic
6	anim-anim	athletes	by	nurses	fears	dancing	GDLD_plur_syntactic	The athletes by the nurses fears dancing.	1	4703106084	4726603	14176931	17721106	15565681	2	8	6	5	7	syntactic
2	anim-inanim	dentists	by	tractors	leak	abruptly	GDLS_plur_semantic	The dentists by the tractors leak abruptly.	1	4703106084	1487700	1908544	3272091	7262021	2	8	8	4	8	semantic
