	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
9	anim-anim	dentist	near	builders	like	walking	GDLS_sing_syntactic	The dentist near the builders like walking.	1	154954539	3198534	5454568	709849832	30746983	4	7	8	4	7	syntactic
7	inanim-anim	scooter	by	author	prefers	painting	GDLS_sing_semantic	The scooter by the author prefers painting.	1	4703106084	405037	99092074	4149558	32738623	2	7	6	7	8	semantic
0	anim-anim	athlete	beside	waiters	likes	climbing	GSLD_C_sing_syntactic	The athlete that the waiters likes prays.	1	29718597	3419291	1363954	9285296	7755370	6	7	7	5	8	syntactic
9	anim-anim	vets	by	painters	loves	skiing	GDLD_C_plur_syntactic	The vets that the painters loves die.	1	4703106084	262330	7084827	12028067	1934331	2	4	8	5	6	syntactic
7	anim-anim	teacher	near	barber	fear	walking	GDLD_sing_syntactic	The teacher near the barber fear walking.	1	154954539	74147301	4668021	83025936	30746983	4	7	6	4	7	syntactic
5	anim-anim	plumber	by	farmer	loves	boxing	GSLS_sing_semantic	The plumber by the farmer loves boxing.	0	4703106084	734834	20568429	12028067	2262574	2	7	6	5	6	semantic
3	inanim-anim	scooters	by	vets	fear	bowling	GDLS_plur_semantic	The scooters by the vets fear bowling.	1	4703106084	182717	262330	83025936	2476732	2	8	4	4	7	semantic
4	inanim-anim	taxi	by	baker	rusts	abruptly	GSLD_sing_semantic	The taxi by the baker rusts abruptly.	0	4703106084	4478068	13610150	219876	7262021	2	4	5	5	8	semantic
7	anim-anim	lawyer	beside	vet	prefer	walking	GDLD_C_sing_syntactic	The lawyer that the vet prefer sits.	1	29718597	21493788	2597895	20278168	30746983	6	6	3	6	7	syntactic
8	anim-anim	dentist	near	farmer	prefers	walking	GSLS_sing_syntactic	The dentist near the farmer prefers walking.	0	154954539	3198534	20568429	4149558	30746983	4	7	6	7	7	syntactic
2	anim-anim	lawyers	near	dentist	fears	hunting	GDLS_plur_syntactic	The lawyers near the dentist fears hunting.	1	154954539	15702570	3198534	17721106	19801295	4	7	7	5	7	syntactic
