	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
5	anim-inanim	painter	near	tractor	loves	gambling	GSLD_sing_semantic	The painter near the tractor loves gambling.	0	154954539	13065194	3282135	12028067	6130169	4	7	7	5	8	semantic
8	anim-anim	judge	by	athlete	hate	painting	GDLD_C_sing_syntactic	The judge that the athlete hate prays.	1	4703106084	63704000	3419291	16538862	32738623	2	5	7	4	8	syntactic
9	anim-anim	plumber	beside	nurse	likes	farming	GSLS_sing_semantic	The plumber beside the nurse likes farming.	0	29718597	734834	23875250	9285296	15602571	6	7	5	5	7	semantic
7	anim-anim	waiters	by	actors	prefers	acting	GDLD_C_plur_syntactic	The waiters that the actors prefers die.	1	4703106084	1363954	18120032	4149558	38536231	2	7	6	7	6	syntactic
6	anim-anim	pilots	beside	nurse	dislike	fishing	GSLD_C_plur_syntactic	The pilots that the nurse dislike pray.	1	29718597	5455700	23875250	6703610	21745307	6	6	5	7	7	syntactic
9	anim-anim	vet	beside	chefs	love	walking	GDLS_C_sing_syntactic	The vet that the chefs love arrives.	0	29718597	2597895	752773	210137973	30746983	6	3	5	4	7	syntactic
5	inanim-anim	car	near	tailor	avoids	skating	GDLS_sing_semantic	The car near the tailor avoids skating.	1	154954539	71566944	3371396	3608938	1784648	4	3	6	6	7	semantic
6	inanim-inanim	cars	by	vans	avoid	farming	GDLD_plur_semantic	The cars by the vans avoid farming.	1	4703106084	24371897	963840	60713817	15602571	2	4	4	5	7	semantic
3	anim-anim	bakers	near	author	fear	boxing	GSLD_plur_syntactic	The bakers near the author fear boxing.	0	154954539	997597	99092074	83025936	2262574	4	6	6	4	6	syntactic
1	anim-anim	teacher	beside	barber	detest	hunting	GDLD_C_sing_syntactic	The teacher that the barber detest sits.	1	29718597	74147301	4668021	740903	19801295	6	7	6	6	7	syntactic
0	anim-anim	waiters	beside	judges	hate	cooking	GSLS_C_plur_syntactic	The waiters that the judges hate die.	0	29718597	1363954	24677643	16538862	13672366	6	7	6	4	7	syntactic
2	anim-anim	tailors	near	judges	loves	painting	GDLD_plur_syntactic	The tailors near the judges loves painting.	1	154954539	1121681	24677643	12028067	32738623	4	7	6	5	8	syntactic
5	anim-anim	actors	near	nurse	loves	spinning	GDLS_plur_syntactic	The actors near the nurse loves spinning.	1	154954539	18120032	23875250	12028067	6978676	4	6	5	5	8	syntactic
2	anim-inanim	pilots	near	tractors	rust	abruptly	GDLS_plur_semantic	The pilots near the tractors rust abruptly.	1	154954539	5455700	1908544	3598446	7262021	4	6	8	4	8	semantic
2	anim-anim	actor	beside	author	prefers	boxing	GSLS_sing_syntactic	The actor beside the author prefers boxing.	0	29718597	14665285	99092074	4149558	2262574	6	5	6	7	6	syntactic
0	anim-anim	athletes	beside	tailor	avoid	yachting	GSLD_plur_syntactic	The athletes beside the tailor avoid yachting.	0	29718597	4726603	3371396	60713817	382785	6	8	6	5	8	syntactic
9	anim-anim	waiters	beside	farmer	detests	spinning	GDLS_C_plur_syntactic	The waiters that the farmer detests arrive.	0	29718597	1363954	20568429	181255	6978676	6	7	6	7	8	syntactic
1	anim-anim	lawyer	beside	dentists	detests	acting	GSLD_sing_syntactic	The lawyer beside the dentists detests acting.	0	29718597	21493788	1487700	181255	38536231	6	6	8	7	6	syntactic
0	anim-anim	bankers	beside	painter	hates	shopping	GDLS_plur_syntactic	The bankers beside the painter hates shopping.	1	29718597	6179440	13065194	2416713	11206466	6	7	7	5	8	syntactic
8	anim-anim	chefs	near	teachers	hate	cycling	GSLS_plur_syntactic	The chefs near the teachers hate cycling.	0	154954539	752773	73279702	16538862	2334761	4	5	8	4	7	syntactic
8	anim-anim	teacher	near	tailor	prefers	fishing	GSLS_C_sing_syntactic	The teacher that the tailor prefers prays.	0	154954539	74147301	3371396	4149558	21745307	4	7	6	7	7	syntactic
6	anim-anim	farmers	beside	chefs	avoids	painting	GDLD_C_plur_syntactic	The farmers that the chefs avoids pray.	1	29718597	33753767	752773	3608938	32738623	6	7	5	6	8	syntactic
2	anim-inanim	chef	near	tractor	rusts	abruptly	GDLS_sing_semantic	The chef near the tractor rusts abruptly.	1	154954539	2470923	3282135	219876	7262021	4	4	7	5	8	semantic
6	anim-anim	barbers	near	authors	detest	hunting	GSLS_plur_syntactic	The barbers near the authors detest hunting.	0	154954539	607437	42845288	740903	19801295	4	7	7	6	7	syntactic
5	anim-anim	nurse	beside	lawyers	hate	shopping	GDLS_C_sing_syntactic	The nurse that the lawyers hate arrives.	0	29718597	23875250	15702570	16538862	11206466	6	5	7	4	8	syntactic
6	anim-anim	painter	near	builder	dislike	bowling	GDLD_sing_syntactic	The painter near the builder dislike bowling.	1	154954539	13065194	4915470	6703610	2476732	4	7	7	7	7	syntactic
