	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
9	inanim-inanim	car	by	scooter	leaks	suddenly	GSLS_sing_semantic	The car by the scooter leaks suddenly.	0	4703106084	71566944	405037	1935324	58025537	2	3	7	5	8	semantic
0	anim-inanim	dentist	beside	taxi	avoids	fencing	GSLD_sing_semantic	The dentist beside the taxi avoids fencing.	0	29718597	3198534	4478068	3608938	1887055	6	7	4	6	7	semantic
8	anim-inanim	vets	near	cars	fear	dancing	GSLD_plur_semantic	The vets near the cars fear dancing.	0	154954539	262330	24371897	83025936	15565681	4	4	4	4	7	semantic
3	anim-anim	plumbers	near	athletes	like	driving	GSLS_C_plur_syntactic	The plumbers that the athletes like die.	0	154954539	543869	4726603	709849832	25592961	4	8	8	4	7	syntactic
5	inanim-anim	van	beside	doctor	rusts	suddenly	GSLD_sing_semantic	The van beside the doctor rusts suddenly.	0	29718597	54213864	52110730	219876	58025537	6	3	6	5	8	semantic
9	anim-anim	farmers	beside	vets	prefer	boxing	GSLS_plur_semantic	The farmers beside the vets prefer boxing.	0	29718597	33753767	262330	20278168	2262574	6	7	4	6	6	semantic
9	anim-anim	athlete	by	plumber	dislikes	walking	GSLS_sing_syntactic	The athlete by the plumber dislikes walking.	0	4703106084	3419291	734834	1451937	30746983	2	7	7	8	7	syntactic
8	anim-anim	authors	by	plumber	hates	sailing	GDLS_C_plur_syntactic	The authors that the plumber hates arrive.	0	4703106084	42845288	734834	2416713	8731451	2	7	7	5	7	syntactic
9	anim-anim	judges	by	nurse	detest	cooking	GSLD_plur_syntactic	The judges by the nurse detest cooking.	0	4703106084	24677643	23875250	740903	13672366	2	6	5	6	7	syntactic
8	inanim-anim	tractors	near	plumbers	avoid	cycling	GDLS_plur_semantic	The tractors near the plumbers avoid cycling.	1	154954539	1908544	543869	60713817	2334761	4	8	8	5	7	semantic
4	anim-anim	nurse	near	vet	like	boxing	GDLD_C_sing_syntactic	The nurse that the vet like arrives.	1	154954539	23875250	2597895	709849832	2262574	4	5	3	4	6	syntactic
9	anim-anim	pilot	beside	barbers	dislikes	climbing	GSLD_sing_syntactic	The pilot beside the barbers dislikes climbing.	0	29718597	16262831	607437	1451937	7755370	6	5	7	8	8	syntactic
5	inanim-inanim	buses	beside	vans	rust	suddenly	GSLS_plur_semantic	The buses beside the vans rust suddenly.	0	29718597	4213326	963840	3598446	58025537	6	5	4	4	8	semantic
4	anim-anim	teacher	by	farmer	fear	farming	GDLD_sing_syntactic	The teacher by the farmer fear farming.	1	4703106084	74147301	20568429	83025936	15602571	2	7	6	4	7	syntactic
7	anim-anim	bankers	near	athletes	prefers	skiing	GDLD_plur_syntactic	The bankers near the athletes prefers skiing.	1	154954539	6179440	4726603	4149558	1934331	4	7	8	7	6	syntactic
4	anim-anim	doctors	by	vet	prefer	cooking	GSLD_C_plur_syntactic	The doctors that the vet prefer die.	1	4703106084	19521968	2597895	20278168	13672366	2	7	3	6	7	syntactic
9	anim-anim	builders	near	pilots	dislike	skiing	GSLS_C_plur_syntactic	The builders that the pilots dislike die.	0	154954539	5454568	5455700	6703610	1934331	4	8	6	7	6	syntactic
2	anim-anim	waiter	beside	author	like	painting	GDLD_sing_syntactic	The waiter beside the author like painting.	1	29718597	3340926	99092074	709849832	32738623	6	6	6	4	8	syntactic
6	anim-anim	athletes	beside	chefs	rust	abruptly	GDLD_plur_semantic	The athletes beside the chefs rust abruptly.	1	29718597	4726603	752773	3598446	7262021	6	8	5	4	8	semantic
7	anim-anim	author	beside	doctor	avoids	farming	GSLS_sing_semantic	The author beside the doctor avoids farming.	0	29718597	99092074	52110730	3608938	15602571	6	6	6	6	7	semantic
7	anim-anim	chefs	beside	dentists	like	fishing	GSLS_plur_syntactic	The chefs beside the dentists like fishing.	0	29718597	752773	1487700	709849832	21745307	6	5	8	4	7	syntactic
6	anim-anim	actor	beside	baker	prefers	fishing	GSLS_sing_syntactic	The actor beside the baker prefers fishing.	0	29718597	14665285	13610150	4149558	21745307	6	5	5	7	7	syntactic
0	inanim-inanim	tractors	near	cars	like	studying	GDLD_plur_semantic	The tractors near the cars like studying.	1	154954539	1908544	24371897	709849832	19754110	4	8	4	4	8	semantic
