	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
5	anim-anim	plumber	near	authors	love	shopping	GDLS_sing_syntactic	The plumber near the authors love shopping.	1	154954539	734834	42845288	210137973	11206466	4	7	7	4	8	syntactic
7	anim-anim	farmer	by	dentists	hates	yachting	GSLD_sing_syntactic	The farmer by the dentists hates yachting.	0	4703106084	20568429	1487700	2416713	382785	2	6	8	5	8	syntactic
7	anim-anim	pilots	near	tailor	detests	walking	GDLS_plur_syntactic	The pilots near the tailor detests walking.	1	154954539	5455700	3371396	181255	30746983	4	6	6	7	7	syntactic
1	anim-anim	painters	beside	chef	fear	acting	GSLD_plur_syntactic	The painters beside the chef fear acting.	0	29718597	7084827	2470923	83025936	38536231	6	8	4	4	6	syntactic
0	anim-anim	doctor	by	vets	avoids	cooking	GSLD_sing_syntactic	The doctor by the vets avoids cooking.	0	4703106084	52110730	262330	3608938	13672366	2	6	4	6	7	syntactic
5	inanim-anim	taxi	beside	plumber	leaks	suddenly	GSLD_sing_semantic	The taxi beside the plumber leaks suddenly.	0	29718597	4478068	734834	1935324	58025537	6	4	7	5	8	semantic
2	inanim-inanim	trucks	by	cars	leak	abruptly	GSLS_plur_semantic	The trucks by the cars leak abruptly.	0	4703106084	6808013	24371897	3272091	7262021	2	6	4	4	8	semantic
5	inanim-inanim	bus	by	scooter	loves	gambling	GDLD_sing_semantic	The bus by the scooter loves gambling.	1	4703106084	19370874	405037	12028067	6130169	2	3	7	5	8	semantic
9	anim-anim	barbers	beside	actors	like	camping	GSLS_plur_syntactic	The barbers beside the actors like camping.	0	29718597	607437	18120032	709849832	3430548	6	7	6	4	7	syntactic
1	anim-anim	actors	by	authors	love	spinning	GSLS_plur_syntactic	The actors by the authors love spinning.	0	4703106084	18120032	42845288	210137973	6978676	2	6	7	4	8	syntactic
9	anim-anim	bankers	by	judges	detest	sailing	GSLS_plur_semantic	The bankers by the judges detest sailing.	0	4703106084	6179440	24677643	740903	8731451	2	7	6	6	7	semantic
3	anim-inanim	author	by	scooter	leaks	abruptly	GDLS_sing_semantic	The author by the scooter leaks abruptly.	1	4703106084	99092074	405037	1935324	7262021	2	6	7	5	8	semantic
3	anim-anim	dentists	by	plumber	like	sailing	GSLD_plur_syntactic	The dentists by the plumber like sailing.	0	4703106084	1487700	734834	709849832	8731451	2	8	7	4	7	syntactic
0	anim-anim	author	by	painter	avoid	fishing	GDLD_C_sing_syntactic	The author that the painter avoid prays.	1	4703106084	99092074	13065194	60713817	21745307	2	6	7	5	7	syntactic
6	inanim-anim	tractor	near	doctor	dislikes	sailing	GDLS_sing_semantic	The tractor near the doctor dislikes sailing.	1	154954539	3282135	52110730	1451937	8731451	4	7	6	8	7	semantic
2	anim-anim	vets	beside	banker	prefers	cycling	GDLS_plur_syntactic	The vets beside the banker prefers cycling.	1	29718597	262330	5135467	4149558	2334761	6	4	6	7	7	syntactic
5	anim-anim	dentists	by	nurse	prefers	skiing	GDLS_C_plur_syntactic	The dentists that the nurse prefers arrive.	0	4703106084	1487700	23875250	4149558	1934331	2	8	5	7	6	syntactic
4	anim-anim	bankers	near	judges	hates	cycling	GDLD_plur_syntactic	The bankers near the judges hates cycling.	1	154954539	6179440	24677643	2416713	2334761	4	7	6	5	7	syntactic
4	anim-anim	barber	by	lawyer	love	walking	GDLD_C_sing_syntactic	The barber that the lawyer love dies.	1	4703106084	4668021	21493788	210137973	30746983	2	6	6	4	7	syntactic
9	anim-anim	chef	by	pilots	fear	acting	GDLS_C_sing_syntactic	The chef that the pilots fear prays.	0	4703106084	2470923	5455700	83025936	38536231	2	4	6	4	6	syntactic
6	anim-anim	lawyer	near	farmers	like	farming	GDLS_C_sing_syntactic	The lawyer that the farmers like dies.	0	154954539	21493788	33753767	709849832	15602571	4	6	7	4	7	syntactic
9	anim-anim	tailor	by	builder	avoid	yachting	GDLD_sing_syntactic	The tailor by the builder avoid yachting.	1	4703106084	3371396	4915470	60713817	382785	2	6	7	5	8	syntactic
5	anim-anim	waiters	near	builders	avoids	fishing	GDLD_plur_syntactic	The waiters near the builders avoids fishing.	1	154954539	1363954	5454568	3608938	21745307	4	7	8	6	7	syntactic
1	anim-anim	banker	near	athlete	likes	gambling	GSLS_sing_semantic	The banker near the athlete likes gambling.	0	154954539	5135467	3419291	9285296	6130169	4	6	7	5	8	semantic
1	anim-anim	baker	near	chefs	fear	camping	GDLS_sing_syntactic	The baker near the chefs fear camping.	1	154954539	13610150	752773	83025936	3430548	4	5	5	4	7	syntactic
4	inanim-inanim	trucks	near	tractors	detest	fishing	GDLD_plur_semantic	The trucks near the tractors detest fishing.	1	154954539	6808013	1908544	740903	21745307	4	6	8	6	7	semantic
8	inanim-inanim	scooter	beside	van	rusts	abruptly	GSLS_sing_semantic	The scooter beside the van rusts abruptly.	0	29718597	405037	54213864	219876	7262021	6	7	3	5	8	semantic
