	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
8468722	anim-anim	waiter	near	doctor	like	skiing	GDLD_sing_syntactic	The waiter near the doctor like skiing.	1	154954539	3340926	52110730	709849832	1934331	4	6	6	4	6	syntactic	0	27
4009617	anim-anim	plumbers	that	chef	hate	pray	GSLD_C_plur_syntactic	The plumbers that the chef hate pray.	1	8000768228	543869	2470923	16538862	20289141	4	8	4	4	4	syntactic	0	0
1327052	inanim-inanim	truck	beside	taxi	brakes	loudly	GSLS_sing_semantic	The truck beside the taxi brakes loudly.	0	29718597	14274010	4478068	2506876	5998778	6	5	4	6	6	semantic	0	0
10709646	anim-anim	pilot	near	vet	like	cycling	GDLD_sing_syntactic	The pilot near the vet like cycling.	1	154954539	16262831	2597895	709849832	2334761	4	5	3	4	7	syntactic	0	0
1886577	anim-anim	lawyer	that	pilot	likes	sneezes	GSLS_C_sing_syntactic	The lawyer that the pilot likes sneezes.	0	8000768228	21493788	16262831	9285296	134227	4	6	5	5	7	syntactic	0	0
1447092	inanim-anim	buses	by	actors	hate	yachting	GDLS_plur_semantic	The buses by the actors hate yachting.	1	4703106084	4213326	18120032	16538862	382785	2	5	6	4	8	semantic	0	0
4253617	anim-anim	dentist	that	judges	likes	lies	GSLD_C_sing_syntactic	The dentist that the judges likes lies.	1	8000768228	3198534	24677643	9285296	48941300	4	7	6	5	4	syntactic	0	0
9412057	anim-anim	bankers	that	barbers	knows	laugh	GDLD_C_plur_syntactic	The bankers that the barbers knows laugh.	1	8000768228	6179440	607437	50729807	18161896	4	7	7	5	5	syntactic	0	0
1495267	anim-anim	lawyer	by	chef	brakes	suddenly	GDLD_sing_semantic	The lawyer by the chef brakes suddenly.	1	4703106084	21493788	2470923	2506876	58025537	2	6	4	6	8	semantic	0	0
4176197	anim-anim	waiters	that	dentist	know	study	GSLD_C_plur_syntactic	The waiters that the dentist know study.	1	8000768228	1363954	3198534	405542218	251146114	4	7	7	4	5	syntactic	0	0
7680590	anim-anim	baker	beside	tailors	love	camping	GDLS_sing_syntactic	The baker beside the tailors love camping.	1	29718597	13610150	1121681	210137973	3430548	6	5	7	4	7	syntactic	0	0
9772740	anim-anim	painters	by	judges	likes	dancing	GDLD_plur_syntactic	The painters by the judges likes dancing.	1	4703106084	7084827	24677643	9285296	15565681	2	8	6	5	7	syntactic	0	0
1335909	anim-inanim	bakers	by	buses	hate	studying	GSLD_plur_semantic	The bakers by the buses hate studying.	0	4703106084	997597	4213326	16538862	19754110	2	6	5	4	8	semantic	0	0
1439219	inanim-anim	cars	near	lawyers	like	knitting	GDLS_plur_semantic	The cars near the lawyers like knitting.	1	154954539	24371897	15702570	709849832	2033048	4	4	7	4	8	semantic	130	78
1575868	inanim-inanim	van	near	crane	dislikes	yachting	GDLD_sing_semantic	The van near the crane dislikes yachting.	1	154954539	54213864	5664326	1451937	382785	4	3	5	8	8	semantic	0	0
858262	anim-anim	dentist	by	author	hates	knitting	GSLS_sing_syntactic	The dentist by the author hates knitting.	0	4703106084	3198534	99092074	2416713	2033048	2	7	6	5	8	syntactic	0	0
6616433	anim-anim	barbers	that	barber	likes	move	GDLS_C_plur_syntactic	The barbers that the barber likes move.	0	8000768228	607437	4668021	9285296	93962800	4	7	6	5	4	syntactic	0	0
1333893	inanim-inanim	taxis	beside	cranes	crash	noisily	GSLS_plur_semantic	The taxis beside the cranes crash noisily.	0	29718597	1073931	1511645	6995312	807804	6	5	6	5	7	semantic	0	0
10083512	anim-anim	chefs	beside	painters	admires	loyalty	GDLD_plur_syntactic	The chefs beside the painters admires loyalty.	1	29718597	752773	7084827	929819	15810585	6	5	8	7	7	syntactic	0	0
4734730	anim-anim	athlete	by	pilots	admires	loyalty	GSLD_sing_syntactic	The athlete by the pilots admires loyalty.	0	4703106084	3419291	5455700	929819	15810585	2	7	6	7	7	syntactic	0	0
1356780	anim-inanim	bakers	by	jeeps	love	yachting	GSLD_plur_semantic	The bakers by the jeeps love yachting.	0	4703106084	997597	406341	210137973	382785	2	6	5	4	8	semantic	0	0
9016417	anim-anim	painters	that	actors	knows	swim	GDLD_C_plur_syntactic	The painters that the actors knows swim.	1	8000768228	7084827	18120032	50729807	6237963	4	8	6	5	4	syntactic	0	0
6028161	anim-anim	teachers	that	lawyer	loves	swim	GDLS_C_plur_syntactic	The teachers that the lawyer loves swim.	0	8000768228	73279702	21493788	12028067	6237963	4	8	6	5	4	syntactic	0	0
2916360	anim-anim	banker	near	doctors	knows	french	GSLD_sing_syntactic	The banker near the doctors knows French.	0	154954539	5135467	19521968	50729807	154091688	4	6	7	5	6	syntactic	0	0
1643041	anim-anim	bankers	that	nurses	like	sit	GSLS_C_plur_syntactic	The bankers that the nurses like sit.	0	8000768228	6179440	14176931	709849832	40245691	4	7	6	4	3	syntactic	0	0
6352945	anim-anim	judge	that	authors	love	cries	GDLS_C_sing_syntactic	The judge that the authors love cries.	0	8000768228	63704000	42845288	210137973	9051102	4	5	7	4	5	syntactic	0	0
