	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
4307878	anim-anim	vets	beside	judge	dislike	knitting	GSLD_plur_syntactic	The vets beside the judge dislike knitting.	0	29718597	262330	63704000	6703610	2033048	6	4	5	7	8	syntactic	0	0
1464775	inanim-anim	scooters	near	bankers	love	cycling	GDLS_plur_semantic	The scooters near the bankers love cycling.	1	154954539	182717	6179440	210137973	2334761	4	8	7	4	7	semantic	0	0
7294246	anim-anim	actor	by	painters	dislike	sailing	GDLS_sing_syntactic	The actor by the painters dislike sailing.	1	4703106084	14665285	7084827	6703610	8731451	2	5	8	7	7	syntactic	0	0
7204705	anim-anim	painters	that	nurse	likes	laugh	GDLS_C_plur_syntactic	The painters that the nurse likes laugh.	0	8000768228	7084827	23875250	9285296	18161896	4	8	5	5	5	syntactic	0	0
1564279	inanim-inanim	car	by	van	hates	cycling	GDLD_sing_semantic	The car by the van hates cycling.	1	4703106084	71566944	54213864	2416713	2334761	2	3	3	5	7	semantic	0	0
10532804	anim-anim	authors	beside	waiters	hates	gambling	GDLD_plur_syntactic	The authors beside the waiters hates gambling.	1	29718597	42845288	1363954	2416713	6130169	6	7	7	5	8	syntactic	0	0
1318833	anim-anim	teacher	that	chef	admires	swims	GSLS_C_sing_syntactic	The teacher that the chef admires swims.	0	8000768228	74147301	2470923	929819	692721	4	7	4	7	5	syntactic	0	0
1400033	inanim-anim	trucks	near	bankers	brake	noisily	GSLD_plur_semantic	The trucks near the bankers brake noisily.	0	154954539	6808013	6179440	4685005	807804	4	6	7	5	7	semantic	0	0
1494525	anim-anim	plumbers	by	chefs	honk	noisily	GDLD_plur_semantic	The plumbers by the chefs honk noisily.	1	4703106084	543869	752773	186601	807804	2	8	5	4	7	semantic	0	0
3786304	anim-anim	farmer	near	barbers	loves	farming	GSLD_sing_syntactic	The farmer near the barbers loves farming.	0	154954539	20568429	607437	12028067	15602571	4	6	7	5	7	syntactic	0	0
993809	anim-anim	dentists	that	bankers	love	turn	GSLS_C_plur_syntactic	The dentists that the bankers love turn.	0	8000768228	1487700	6179440	210137973	134505772	4	8	7	4	4	syntactic	0	0
