	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1556625	inanim-inanim	van	near	tractor	loves	skiing	GDLD_sing_semantic	The van near the tractor loves skiing.	1	154954539	54213864	3282135	12028067	1934331	4	3	7	5	6	semantic	0	0
3393078	anim-anim	author	near	actors	hates	shopping	GSLD_sing_syntactic	The author near the actors hates shopping.	0	154954539	99092074	18120032	2416713	11206466	4	6	6	5	8	syntactic	0	0
9068476	anim-anim	actors	near	authors	hates	walking	GDLD_plur_syntactic	The actors near the authors hates walking.	1	154954539	18120032	42845288	2416713	30746983	4	6	7	5	7	syntactic	0	0
5710293	anim-anim	tailor	that	doctors	know	runs	GDLS_C_sing_syntactic	The tailor that the doctors know runs.	0	8000768228	3371396	19521968	405542218	26702428	4	6	7	4	4	syntactic	0	77
10355889	anim-anim	athletes	that	tailors	likes	lie	GDLD_C_plur_syntactic	The athletes that the tailors likes lie.	1	8000768228	4726603	1121681	9285296	44672168	4	8	7	5	3	syntactic	0	0
1347802	anim-inanim	doctors	near	taxis	know	arabic	GSLD_plur_semantic	The doctors near the taxis know Arabic.	0	154954539	19521968	1073931	405542218	9338211	4	7	5	4	6	semantic	77	0
4659073	anim-anim	bankers	that	pilot	dislike	swim	GSLD_C_plur_syntactic	The bankers that the pilot dislike swim.	1	8000768228	6179440	16262831	6703610	6237963	4	7	5	7	4	syntactic	0	0
1658689	anim-anim	dentist	that	nurse	likes	arrives	GSLS_C_sing_syntactic	The dentist that the nurse likes arrives.	0	8000768228	3198534	23875250	9285296	6366129	4	7	5	5	7	syntactic	0	0
1407902	anim-inanim	teachers	by	scooters	smash	abruptly	GDLS_plur_semantic	The teachers by the scooters smash abruptly.	1	4703106084	73279702	182717	1655337	7262021	2	8	8	5	8	semantic	0	0
1764737	anim-anim	actors	that	painters	hate	cough	GSLS_C_plur_syntactic	The actors that the painters hate cough.	0	8000768228	18120032	7084827	16538862	5632779	4	6	8	4	5	syntactic	0	0
9594024	anim-anim	actor	beside	dentist	like	yachting	GDLD_sing_syntactic	The actor beside the dentist like yachting.	1	29718597	14665285	3198534	709849832	382785	6	5	7	4	8	syntactic	0	0
1335129	anim-inanim	athletes	near	buses	love	skating	GSLD_plur_semantic	The athletes near the buses love skating.	0	154954539	4726603	4213326	210137973	1784648	4	8	5	4	7	semantic	0	0
1436404	inanim-anim	scooter	by	teacher	likes	yachting	GDLS_sing_semantic	The scooter by the teacher likes yachting.	1	4703106084	405037	74147301	9285296	382785	2	7	7	5	8	semantic	0	0
122886	anim-anim	tailor	by	baker	knows	russian	GSLS_sing_syntactic	The tailor by the baker knows Russian.	0	4703106084	3371396	13610150	50729807	53427209	2	6	5	5	7	syntactic	0	0
1330822	inanim-inanim	scooter	by	tractor	crashes	abruptly	GSLS_sing_semantic	The scooter by the tractor crashes abruptly.	0	4703106084	405037	3282135	1060077	7262021	2	7	7	7	8	semantic	0	0
1332423	inanim-inanim	car	by	van	crashes	suddenly	GSLS_sing_semantic	The car by the van crashes suddenly.	0	4703106084	71566944	54213864	1060077	58025537	2	3	3	7	8	semantic	167	0
1385038	anim-inanim	doctor	by	crane	loves	bowling	GSLD_sing_semantic	The doctor by the crane loves bowling.	0	4703106084	52110730	5664326	12028067	2476732	2	6	5	5	7	semantic	0	0
1409611	anim-inanim	baker	beside	crane	honks	once	GDLS_sing_semantic	The baker beside the crane honks once.	1	29718597	13610150	5664326	0	267334111	6	5	5	5	4	semantic	0	0
8464257	anim-anim	tailor	that	doctor	hate	coughs	GDLD_C_sing_syntactic	The tailor that the doctor hate coughs.	1	8000768228	3371396	52110730	16538862	582381	4	6	6	4	6	syntactic	0	0
8904865	anim-anim	bakers	that	actors	loves	die	GDLD_C_plur_syntactic	The bakers that the actors loves die.	1	8000768228	997597	18120032	12028067	104147370	4	6	6	5	3	syntactic	0	0
7875346	anim-anim	chef	by	waiters	love	fencing	GDLS_sing_syntactic	The chef by the waiters love fencing.	1	4703106084	2470923	1363954	210137973	1887055	2	4	7	4	7	syntactic	0	0
9880038	anim-anim	barber	near	nurse	dislike	sailing	GDLD_sing_syntactic	The barber near the nurse dislike sailing.	1	154954539	4668021	23875250	6703610	8731451	4	6	5	7	7	syntactic	0	0
