	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1473314	anim-anim	vet	beside	farmer	honks	twice	GDLD_sing_semantic	The vet beside the farmer honks twice.	1	29718597	2597895	20568429	0	36389658	6	3	6	5	5	semantic	0	0
1343173	anim-inanim	doctor	by	taxi	loves	studying	GSLD_sing_semantic	The doctor by the taxi loves studying.	0	4703106084	52110730	4478068	12028067	19754110	2	6	4	5	8	semantic	0	0
1517653	anim-anim	nurses	by	tailors	skid	noisily	GDLD_plur_semantic	The nurses by the tailors skid noisily.	1	4703106084	14176931	1121681	816187	807804	2	6	7	4	7	semantic	0	0
5078388	anim-anim	barber	by	waiters	likes	dancing	GSLD_sing_syntactic	The barber by the waiters likes dancing.	0	4703106084	4668021	1363954	9285296	15565681	2	6	7	5	7	syntactic	0	0
1373585	anim-anim	authors	that	dentists	hate	study	GSLS_C_plur_syntactic	The authors that the dentists hate study.	0	8000768228	42845288	1487700	16538862	251146114	4	7	8	4	5	syntactic	0	0
1193018	anim-anim	athlete	by	chef	likes	boxing	GSLS_sing_syntactic	The athlete by the chef likes boxing.	0	4703106084	3419291	2470923	9285296	2262574	2	7	4	5	6	syntactic	0	0
1575249	anim-anim	baker	that	judge	knows	arrives	GSLS_C_sing_syntactic	The baker that the judge knows arrives.	0	8000768228	13610150	63704000	50729807	6366129	4	5	5	5	7	syntactic	0	0
4106225	anim-anim	barbers	that	dentist	hate	sneeze	GSLD_C_plur_syntactic	The barbers that the dentist hate sneeze.	1	8000768228	607437	3198534	16538862	504411	4	7	7	4	6	syntactic	0	0
3577124	anim-anim	painters	beside	author	like	dancing	GSLD_plur_syntactic	The painters beside the author like dancing.	0	29718597	7084827	99092074	709849832	15565681	6	8	6	4	7	syntactic	44	0
7173166	anim-anim	barber	by	nurses	dislike	driving	GDLS_sing_syntactic	The barber by the nurses dislike driving.	1	4703106084	4668021	14176931	6703610	25592961	2	6	6	7	7	syntactic	0	0
1406465	anim-inanim	farmers	beside	tractors	crash	noisily	GDLS_plur_semantic	The farmers beside the tractors crash noisily.	1	29718597	33753767	1908544	6995312	807804	6	7	8	5	7	semantic	0	0
5239060	anim-anim	judges	by	vet	like	gambling	GSLD_plur_syntactic	The judges by the vet like gambling.	0	4703106084	24677643	2597895	709849832	6130169	2	6	3	4	8	syntactic	26	0
8553626	anim-anim	chef	near	farmer	hate	boxing	GDLD_sing_syntactic	The chef near the farmer hate boxing.	1	154954539	2470923	20568429	16538862	2262574	4	4	6	4	6	syntactic	0	0
5268468	anim-anim	tailor	beside	vets	hates	cooking	GSLD_sing_syntactic	The tailor beside the vets hates cooking.	0	29718597	3371396	262330	2416713	13672366	6	6	4	5	7	syntactic	0	0
10363980	anim-anim	bakers	by	tailors	dislikes	bowling	GDLD_plur_syntactic	The bakers by the tailors dislikes bowling.	1	4703106084	997597	1121681	1451937	2476732	2	6	7	8	7	syntactic	0	0
1325476	inanim-inanim	taxi	by	bus	honks	loudly	GSLS_sing_semantic	The taxi by the bus honks loudly.	0	4703106084	4478068	19370874	0	5998778	2	4	3	5	6	semantic	0	0
1325893	inanim-inanim	taxis	beside	buses	crash	noisily	GSLS_plur_semantic	The taxis beside the buses crash noisily.	0	29718597	1073931	4213326	6995312	807804	6	5	5	5	7	semantic	0	0
1453071	inanim-anim	car	beside	author	dislikes	cycling	GDLS_sing_semantic	The car beside the author dislikes cycling.	1	29718597	71566944	99092074	1451937	2334761	6	3	6	8	7	semantic	0	0
263479	anim-anim	plumber	that	doctor	admires	moves	GSLS_C_sing_syntactic	The plumber that the doctor admires moves.	0	8000768228	734834	52110730	929819	24787121	4	7	6	7	5	syntactic	0	0
9374257	anim-anim	painter	that	barber	dislike	cries	GDLD_C_sing_syntactic	The painter that the barber dislike cries.	1	8000768228	13065194	4668021	6703610	9051102	4	7	6	7	5	syntactic	0	0
1426253	inanim-anim	buses	near	farmers	dislike	boxing	GDLS_plur_semantic	The buses near the farmers dislike boxing.	1	154954539	4213326	33753767	6703610	2262574	4	5	7	7	6	semantic	0	0
3174849	anim-anim	tailor	that	teachers	loves	coughs	GSLD_C_sing_syntactic	The tailor that the teachers loves coughs.	1	8000768228	3371396	73279702	12028067	582381	4	6	8	5	6	syntactic	0	0
733458	anim-anim	judges	by	actors	like	skating	GSLS_plur_syntactic	The judges by the actors like skating.	0	4703106084	24677643	18120032	709849832	1784648	2	6	6	4	7	syntactic	26	87
1329024	inanim-inanim	car	by	jeep	brakes	loudly	GSLS_sing_semantic	The car by the jeep brakes loudly.	0	4703106084	71566944	2009598	2506876	5998778	2	3	4	6	6	semantic	0	0
6787664	anim-anim	painters	near	chef	hates	fishing	GDLS_plur_syntactic	The painters near the chef hates fishing.	1	154954539	7084827	2470923	2416713	21745307	4	8	4	5	7	syntactic	0	0
6989870	anim-anim	doctor	beside	judges	hate	driving	GDLS_sing_syntactic	The doctor beside the judges hate driving.	1	29718597	52110730	24677643	16538862	25592961	6	6	6	4	7	syntactic	0	0
1331761	inanim-inanim	trucks	by	scooters	smash	noisily	GSLS_plur_semantic	The trucks by the scooters smash noisily.	0	4703106084	6808013	182717	1655337	807804	2	6	8	5	7	semantic	0	0
7657333	anim-anim	athletes	that	plumber	knows	turn	GDLS_C_plur_syntactic	The athletes that the plumber knows turn.	0	8000768228	4726603	734834	50729807	134505772	4	8	7	5	4	syntactic	0	0
220910	anim-anim	pilot	by	doctor	dislikes	driving	GSLS_sing_syntactic	The pilot by the doctor dislikes driving.	0	4703106084	16262831	52110730	1451937	25592961	2	5	6	8	7	syntactic	0	0
