	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
9209553	anim-anim	barber	that	banker	love	prays	GDLD_C_sing_syntactic	The barber that the banker love prays.	1	8000768228	4668021	5135467	210137973	1506735	4	6	6	4	5	syntactic	0	0
7190046	anim-anim	judge	near	nurses	love	camping	GDLS_sing_syntactic	The judge near the nurses love camping.	1	154954539	63704000	14176931	210137973	3430548	4	5	6	4	7	syntactic	0	0
6736753	anim-anim	actor	that	chefs	dislike	moves	GDLS_C_sing_syntactic	The actor that the chefs dislike moves.	0	8000768228	14665285	752773	6703610	24787121	4	5	5	7	5	syntactic	0	0
1432483	inanim-anim	cars	near	teachers	dislike	knitting	GDLS_plur_semantic	The cars near the teachers dislike knitting.	1	154954539	24371897	73279702	6703610	2033048	4	4	8	7	8	semantic	0	0
9078017	anim-anim	barber	that	author	hate	swims	GDLD_C_sing_syntactic	The barber that the author hate swims.	1	8000768228	4668021	99092074	16538862	692721	4	6	6	4	5	syntactic	0	0
1514292	anim-anim	dentist	by	plumber	skids	loudly	GDLD_sing_semantic	The dentist by the plumber skids loudly.	1	4703106084	3198534	734834	250523	5998778	2	7	7	5	6	semantic	0	0
1491744	anim-anim	baker	beside	barber	crashes	loudly	GDLD_sing_semantic	The baker beside the barber crashes loudly.	1	29718597	13610150	4668021	1060077	5998778	6	5	6	7	6	semantic	0	0
1828298	anim-anim	waiter	by	painter	loves	studying	GSLS_sing_syntactic	The waiter by the painter loves studying.	0	4703106084	3340926	13065194	12028067	19754110	2	6	7	5	8	syntactic	0	0
10399713	anim-anim	authors	that	tailors	loves	die	GDLD_C_plur_syntactic	The authors that the tailors loves die.	1	8000768228	42845288	1121681	12028067	104147370	4	7	7	5	3	syntactic	0	0
3338176	anim-anim	plumbers	by	lawyer	know	english	GSLD_plur_syntactic	The plumbers by the lawyer know English.	0	4703106084	543869	21493788	405542218	195298116	2	8	6	4	7	syntactic	0	0
1454640	inanim-anim	taxis	by	authors	like	fishing	GDLS_plur_semantic	The taxis by the authors like fishing.	1	4703106084	1073931	42845288	709849832	21745307	2	5	7	4	7	semantic	0	84
1457761	anim-anim	vets	that	dentists	admire	smile	GSLS_C_plur_syntactic	The vets that the dentists admire smile.	0	8000768228	262330	1487700	6461497	32358171	4	4	8	6	5	syntactic	0	0
1394934	inanim-anim	trucks	beside	teachers	skid	abruptly	GSLD_plur_semantic	The trucks beside the teachers skid abruptly.	0	29718597	6808013	73279702	816187	7262021	6	6	8	4	8	semantic	0	0
1502997	anim-anim	waiters	beside	judges	smash	noisily	GDLD_plur_semantic	The waiters beside the judges smash noisily.	1	29718597	1363954	24677643	1655337	807804	6	7	6	5	7	semantic	0	0
9503990	anim-anim	nurses	by	chefs	dislikes	knitting	GDLD_plur_syntactic	The nurses by the chefs dislikes knitting.	1	4703106084	14176931	752773	1451937	2033048	2	6	5	8	8	syntactic	0	0
3811585	anim-anim	author	that	barbers	hates	smiles	GSLD_C_sing_syntactic	The author that the barbers hates smiles.	1	8000768228	99092074	607437	2416713	5542164	4	6	7	5	6	syntactic	0	0
1522570	anim-anim	chefs	near	judges	like	boxing	GSLS_plur_syntactic	The chefs near the judges like boxing.	0	154954539	752773	24677643	709849832	2262574	4	5	6	4	6	syntactic	39	26
1386103	anim-inanim	farmers	beside	cranes	like	driving	GSLD_plur_semantic	The farmers beside the cranes like driving.	0	29718597	33753767	1511645	709849832	25592961	6	7	6	4	7	semantic	101	0
9015030	anim-anim	dentist	beside	actor	know	russian	GDLD_sing_syntactic	The dentist beside the actor know Russian.	1	29718597	3198534	14665285	405542218	53427209	6	7	5	4	7	syntactic	0	0
1471189	anim-anim	authors	by	doctors	smash	noisily	GDLD_plur_semantic	The authors by the doctors smash noisily.	1	4703106084	42845288	19521968	1655337	807804	2	7	7	5	7	semantic	0	0
5042929	anim-anim	farmer	that	waiters	hates	sneezes	GSLD_C_sing_syntactic	The farmer that the waiters hates sneezes.	1	8000768228	20568429	1363954	2416713	134227	4	6	7	5	7	syntactic	0	0
6283292	anim-anim	athletes	near	author	hates	spinning	GDLS_plur_syntactic	The athletes near the author hates spinning.	1	154954539	4726603	99092074	2416713	6978676	4	8	6	5	8	syntactic	0	0
6365254	anim-anim	painter	beside	authors	love	knitting	GDLS_sing_syntactic	The painter beside the authors love knitting.	1	29718597	13065194	42845288	210137973	2033048	6	7	7	4	8	syntactic	0	0
321962	anim-anim	chef	by	farmer	hates	hunting	GSLS_sing_syntactic	The chef by the farmer hates hunting.	0	4703106084	2470923	20568429	2416713	19801295	2	4	6	5	7	syntactic	0	0
