	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1387730	anim-inanim	lawyers	beside	cranes	love	dancing	GSLD_plur_semantic	The lawyers beside the cranes love dancing.	0	29718597	15702570	1511645	210137973	15565681	6	7	6	4	7	semantic	0	0
10243674	anim-anim	farmers	beside	plumbers	dislikes	boxing	GDLD_plur_syntactic	The farmers beside the plumbers dislikes boxing.	1	29718597	33753767	543869	1451937	2262574	6	7	8	8	6	syntactic	0	0
10515457	anim-anim	teachers	that	waiters	dislikes	arrive	GDLD_C_plur_syntactic	The teachers that the waiters dislikes arrive.	1	8000768228	73279702	1363954	1451937	19261937	4	8	7	8	6	syntactic	0	0
3334952	anim-anim	banker	by	lawyers	knows	arabic	GSLD_sing_syntactic	The banker by the lawyers knows Arabic.	0	4703106084	5135467	15702570	50729807	9338211	2	6	7	5	6	syntactic	0	0
1335461	anim-inanim	baker	near	bus	loves	boxing	GSLD_sing_semantic	The baker near the bus loves boxing.	0	154954539	13610150	19370874	12028067	2262574	4	5	3	5	6	semantic	0	0
119821	anim-anim	barber	that	baker	knows	cries	GSLS_C_sing_syntactic	The barber that the baker knows cries.	0	8000768228	4668021	13610150	50729807	9051102	4	6	5	5	5	syntactic	0	0
7417020	anim-anim	farmers	near	pilot	loves	spinning	GDLS_plur_syntactic	The farmers near the pilot loves spinning.	1	154954539	33753767	16262831	12028067	6978676	4	7	5	5	8	syntactic	0	0
1385534	anim-inanim	doctors	by	cranes	hate	walking	GSLD_plur_semantic	The doctors by the cranes hate walking.	0	4703106084	19521968	1511645	16538862	30746983	2	7	6	4	7	semantic	0	0
751102	anim-anim	pilot	by	actor	dislikes	cycling	GSLS_sing_syntactic	The pilot by the actor dislikes cycling.	0	4703106084	16262831	14665285	1451937	2334761	2	5	5	8	7	syntactic	0	0
3839412	anim-anim	dentists	beside	barber	hate	dancing	GSLD_plur_syntactic	The dentists beside the barber hate dancing.	0	29718597	1487700	4668021	16538862	15565681	6	8	6	4	7	syntactic	0	0
1330082	inanim-inanim	scooter	near	tractor	honks	twice	GSLS_sing_semantic	The scooter near the tractor honks twice.	0	154954539	405037	3282135	0	36389658	4	7	7	5	5	semantic	0	0
8730004	anim-anim	tailor	near	teacher	dislike	dancing	GDLD_sing_syntactic	The tailor near the teacher dislike dancing.	1	154954539	3371396	74147301	6703610	15565681	4	6	7	7	7	syntactic	0	0
2250449	anim-anim	judges	that	tailors	admire	swim	GSLS_C_plur_syntactic	The judges that the tailors admire swim.	0	8000768228	24677643	1121681	6461497	6237963	4	6	7	6	4	syntactic	0	0
1501322	anim-anim	teachers	near	judges	crash	abruptly	GDLD_plur_semantic	The teachers near the judges crash abruptly.	1	154954539	73279702	24677643	6995312	7262021	4	8	6	5	8	semantic	0	0
1466573	inanim-anim	scooters	beside	bankers	admire	beauty	GDLS_plur_semantic	The scooters beside the bankers admire beauty.	1	29718597	182717	6179440	6461497	48841623	6	8	7	6	6	semantic	0	0
1455222	inanim-anim	truck	beside	author	hates	spinning	GDLS_sing_semantic	The truck beside the author hates spinning.	1	29718597	14274010	99092074	2416713	6978676	6	5	6	5	8	semantic	0	0
