	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
7928657	anim-anim	waiters	that	waiter	hates	run	GDLS_C_plur_syntactic	The waiters that the waiter hates run.	0	8000768228	1363954	3340926	2416713	109873076	4	7	6	5	3	syntactic	0	0
1387290	anim-inanim	lawyer	beside	crane	likes	gambling	GSLD_sing_semantic	The lawyer beside the crane likes gambling.	0	29718597	21493788	5664326	9285296	6130169	6	6	5	5	8	semantic	0	0
10705814	anim-anim	painter	by	vet	dislike	knitting	GDLD_sing_syntactic	The painter by the vet dislike knitting.	1	4703106084	13065194	2597895	6703610	2033048	2	7	3	7	8	syntactic	0	0
1398578	inanim-anim	taxi	near	author	skids	abruptly	GSLD_sing_semantic	The taxi near the author skids abruptly.	0	154954539	4478068	99092074	250523	7262021	4	4	6	5	8	semantic	0	0
1410151	anim-inanim	doctors	beside	cranes	brake	suddenly	GDLS_plur_semantic	The doctors beside the cranes brake suddenly.	1	29718597	19521968	1511645	4685005	58025537	6	7	6	5	8	semantic	0	0
5832113	anim-anim	waiter	that	farmers	love	lies	GDLS_C_sing_syntactic	The waiter that the farmers love lies.	0	8000768228	3340926	33753767	210137973	48941300	4	6	7	4	4	syntactic	0	0
9068705	anim-anim	actors	that	authors	hates	sit	GDLD_C_plur_syntactic	The actors that the authors hates sit.	1	8000768228	18120032	42845288	2416713	40245691	4	6	7	5	3	syntactic	0	0
29992	anim-anim	lawyers	by	bakers	dislike	yachting	GSLS_plur_syntactic	The lawyers by the bakers dislike yachting.	0	4703106084	15702570	997597	6703610	382785	2	7	6	7	8	syntactic	0	0
1445214	inanim-anim	scooters	near	lawyers	know	english	GDLS_plur_semantic	The scooters near the lawyers know English.	1	154954539	182717	15702570	405542218	195298116	4	8	7	4	7	semantic	0	34
1328708	inanim-inanim	van	near	truck	crashes	loudly	GSLS_sing_semantic	The van near the truck crashes loudly.	0	154954539	54213864	14274010	1060077	5998778	4	3	5	7	6	semantic	0	0
1118961	anim-anim	chefs	that	barbers	like	sneeze	GSLS_C_plur_syntactic	The chefs that the barbers like sneeze.	0	8000768228	752773	607437	709849832	504411	4	5	7	4	6	syntactic	39	0
1327777	inanim-inanim	jeep	beside	truck	honks	noisily	GSLS_sing_semantic	The jeep beside the truck honks noisily.	0	29718597	2009598	14274010	0	807804	6	4	5	5	7	semantic	0	0
2385880	anim-anim	athlete	near	vet	likes	yachting	GSLS_sing_syntactic	The athlete near the vet likes yachting.	0	154954539	3419291	2597895	9285296	382785	4	7	3	5	8	syntactic	0	0
8353901	anim-anim	pilot	that	baker	know	lies	GDLD_C_sing_syntactic	The pilot that the baker know lies.	1	8000768228	16262831	13610150	405542218	48941300	4	5	5	4	4	syntactic	0	0
1400645	anim-inanim	baker	near	bus	honks	noisily	GDLS_sing_semantic	The baker near the bus honks noisily.	1	154954539	13610150	19370874	0	807804	4	5	3	5	7	semantic	0	0
4276634	anim-anim	painters	beside	judge	hate	boxing	GSLD_plur_syntactic	The painters beside the judge hate boxing.	0	29718597	7084827	63704000	16538862	2262574	6	8	5	4	6	syntactic	0	0
1377017	anim-inanim	athletes	by	vans	hate	skiing	GSLD_plur_semantic	The athletes by the vans hate skiing.	0	4703106084	4726603	963840	16538862	1934331	2	8	4	4	6	semantic	0	0
1566940	inanim-inanim	trucks	by	vans	love	painting	GDLD_plur_semantic	The trucks by the vans love painting.	1	4703106084	6808013	963840	210137973	32738623	2	6	4	4	8	semantic	0	0
5191185	anim-anim	teachers	that	vet	love	study	GSLD_C_plur_syntactic	The teachers that the vet love study.	1	8000768228	73279702	2597895	210137973	251146114	4	8	3	4	5	syntactic	0	0
3531176	anim-anim	author	by	authors	likes	acting	GSLD_sing_syntactic	The author by the authors likes acting.	0	4703106084	99092074	42845288	9285296	38536231	2	6	7	5	6	syntactic	0	0
4298737	anim-anim	waiter	that	judges	dislikes	sneezes	GSLD_C_sing_syntactic	The waiter that the judges dislikes sneezes.	1	8000768228	3340926	24677643	1451937	134227	4	6	6	8	7	syntactic	0	0
9373825	anim-anim	painter	that	barber	hate	swims	GDLD_C_sing_syntactic	The painter that the barber hate swims.	1	8000768228	13065194	4668021	16538862	692721	4	7	6	4	5	syntactic	0	0
1362961	anim-inanim	athletes	by	tractors	love	skating	GSLD_plur_semantic	The athletes by the tractors love skating.	0	4703106084	4726603	1908544	210137973	1784648	2	8	8	4	7	semantic	0	0
6814657	anim-anim	vet	that	chefs	love	coughs	GDLS_C_sing_syntactic	The vet that the chefs love coughs.	0	8000768228	2597895	752773	210137973	582381	4	3	5	4	6	syntactic	0	0
9476248	anim-anim	banker	near	chef	dislike	acting	GDLD_sing_syntactic	The banker near the chef dislike acting.	1	154954539	5135467	2470923	6703610	38536231	4	6	4	7	6	syntactic	0	0
2147489	anim-anim	teacher	that	tailor	hates	leaves	GSLS_C_sing_syntactic	The teacher that the tailor hates leaves.	0	8000768228	74147301	3371396	2416713	59706459	4	7	6	5	6	syntactic	0	0
5964526	anim-anim	tailor	beside	teachers	like	driving	GDLS_sing_syntactic	The tailor beside the teachers like driving.	1	29718597	3371396	73279702	709849832	25592961	6	6	8	4	7	syntactic	0	100
1545867	inanim-inanim	car	near	jeep	loves	shopping	GDLD_sing_semantic	The car near the jeep loves shopping.	1	154954539	71566944	2009598	12028067	11206466	4	3	4	5	8	semantic	0	0
1459795	inanim-anim	car	beside	banker	loves	sailing	GDLS_sing_semantic	The car beside the banker loves sailing.	1	29718597	71566944	5135467	12028067	8731451	6	3	6	5	7	semantic	0	0
6632722	anim-anim	judge	near	barbers	hate	fencing	GDLS_sing_syntactic	The judge near the barbers hate fencing.	1	154954539	63704000	607437	16538862	1887055	4	5	7	4	7	syntactic	0	0
1326000	inanim-inanim	trucks	by	buses	skid	loudly	GSLS_plur_semantic	The trucks by the buses skid loudly.	0	4703106084	6808013	4213326	816187	5998778	2	6	5	4	6	semantic	0	0
6561376	anim-anim	athletes	beside	barber	loves	climbing	GDLS_plur_syntactic	The athletes beside the barber loves climbing.	1	29718597	4726603	4668021	12028067	7755370	6	8	6	5	8	syntactic	0	0
9122194	anim-anim	plumbers	near	authors	likes	fencing	GDLD_plur_syntactic	The plumbers near the authors likes fencing.	1	154954539	543869	42845288	9285296	1887055	4	8	7	5	7	syntactic	0	0
4308637	anim-anim	athlete	that	judges	knows	moves	GSLD_C_sing_syntactic	The athlete that the judges knows moves.	1	8000768228	3419291	24677643	50729807	24787121	4	7	6	5	5	syntactic	0	0
7942336	anim-anim	plumbers	beside	waiter	knows	english	GDLS_plur_syntactic	The plumbers beside the waiter knows English.	1	29718597	543869	3340926	50729807	195298116	6	8	6	5	7	syntactic	0	0
1496766	anim-anim	tailors	near	chefs	skid	abruptly	GDLD_plur_semantic	The tailors near the chefs skid abruptly.	1	154954539	1121681	752773	816187	7262021	4	7	5	4	8	semantic	0	0
6781201	anim-anim	nurses	that	chef	loves	study	GDLS_C_plur_syntactic	The nurses that the chef loves study.	0	8000768228	14176931	2470923	12028067	251146114	4	6	4	5	5	syntactic	0	0
1881880	anim-anim	teacher	beside	pilot	hates	painting	GSLS_sing_syntactic	The teacher beside the pilot hates painting.	0	29718597	74147301	16262831	2416713	32738623	6	7	5	5	8	syntactic	0	0
4352240	anim-anim	teacher	beside	nurses	dislikes	climbing	GSLD_sing_syntactic	The teacher beside the nurses dislikes climbing.	0	29718597	74147301	14176931	1451937	7755370	6	7	6	8	8	syntactic	0	0
2383385	anim-anim	nurses	that	waiters	admire	cough	GSLS_C_plur_syntactic	The nurses that the waiters admire cough.	0	8000768228	14176931	1363954	6461497	5632779	4	6	7	6	5	syntactic	0	0
3358945	anim-anim	bakers	that	actor	love	die	GSLD_C_plur_syntactic	The bakers that the actor love die.	1	8000768228	997597	14665285	210137973	104147370	4	6	5	4	3	syntactic	0	0
5144078	anim-anim	vets	by	waiter	hate	cycling	GSLD_plur_syntactic	The vets by the waiter hate cycling.	0	4703106084	262330	3340926	16538862	2334761	2	4	6	4	7	syntactic	0	0
2381397	anim-anim	barber	that	waiter	admires	sits	GSLS_C_sing_syntactic	The barber that the waiter admires sits.	0	8000768228	4668021	3340926	929819	8154939	4	6	6	7	4	syntactic	0	0
1493120	anim-anim	nurse	near	barber	brakes	loudly	GDLD_sing_semantic	The nurse near the barber brakes loudly.	1	154954539	23875250	4668021	2506876	5998778	4	5	6	6	6	semantic	0	0
8879964	anim-anim	farmers	beside	lawyers	knows	arabic	GDLD_plur_syntactic	The farmers beside the lawyers knows Arabic.	1	29718597	33753767	15702570	50729807	9338211	6	7	7	5	6	syntactic	0	0
10749387	anim-anim	tailors	that	vets	admires	pray	GDLD_C_plur_syntactic	The tailors that the vets admires pray.	1	8000768228	1121681	262330	929819	20289141	4	7	4	7	4	syntactic	0	0
523718	anim-anim	lawyers	by	teachers	admire	loyalty	GSLS_plur_syntactic	The lawyers by the teachers admire loyalty.	0	4703106084	15702570	73279702	6461497	15810585	2	7	8	6	7	syntactic	0	0
1331730	inanim-inanim	trucks	by	scooters	skid	abruptly	GSLS_plur_semantic	The trucks by the scooters skid abruptly.	0	4703106084	6808013	182717	816187	7262021	2	6	8	4	8	semantic	0	0
