	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1334098	inanim-inanim	jeep	by	crane	smashes	abruptly	GSLS_sing_semantic	The jeep by the crane smashes abruptly.	0	4703106084	2009598	5664326	177467	7262021	2	4	5	7	8	semantic	0	0
2025924	anim-anim	actor	near	plumber	loves	dancing	GSLS_sing_syntactic	The actor near the plumber loves dancing.	0	154954539	14665285	734834	12028067	15565681	4	5	7	5	7	syntactic	0	0
10086212	anim-anim	tailors	beside	painters	admires	gratitude	GDLD_plur_syntactic	The tailors beside the painters admires gratitude.	1	29718597	1121681	7084827	929819	12072922	6	7	8	7	9	syntactic	0	0
1866416	anim-anim	bakers	near	pilots	hate	climbing	GSLS_plur_syntactic	The bakers near the pilots hate climbing.	0	154954539	997597	5455700	16538862	7755370	4	6	6	4	8	syntactic	0	0
1386425	anim-inanim	farmers	beside	cranes	dislike	fencing	GSLD_plur_semantic	The farmers beside the cranes dislike fencing.	0	29718597	33753767	1511645	6703610	1887055	6	7	6	7	7	semantic	0	0
3986337	anim-anim	judges	that	chef	dislike	leave	GSLD_C_plur_syntactic	The judges that the chef dislike leave.	1	8000768228	24677643	2470923	6703610	111442661	4	6	4	7	5	syntactic	0	0
1460984	inanim-anim	buses	near	bankers	love	farming	GDLS_plur_semantic	The buses near the bankers love farming.	1	154954539	4213326	6179440	210137973	15602571	4	5	7	4	7	semantic	0	0
1554767	inanim-inanim	trucks	near	tractors	hate	camping	GDLD_plur_semantic	The trucks near the tractors hate camping.	1	154954539	6808013	1908544	16538862	3430548	4	6	8	4	7	semantic	0	0
1424475	inanim-anim	taxi	by	doctor	admires	gratitude	GDLS_sing_semantic	The taxi by the doctor admires gratitude.	1	4703106084	4478068	52110730	929819	12072922	2	4	6	7	9	semantic	0	0
4644414	anim-anim	actors	near	pilot	like	camping	GSLD_plur_syntactic	The actors near the pilot like camping.	0	154954539	18120032	16262831	709849832	3430548	4	6	5	4	7	syntactic	87	0
