	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	chefs	beside	tailors	avoid	farming	GSLS_plur_semantic	The chefs beside the tailors avoid farming.	0	29718597	752773	1121681	60713817	15602571	6	5	7	5	7	semantic
4	anim-anim	plumbers	beside	farmer	dislike	knitting	GSLD_C_plur_syntactic	The plumbers that the farmer dislike die.	1	29718597	543869	20568429	6703610	2033048	6	8	6	7	8	syntactic
0	anim-anim	waiter	near	authors	prefer	boxing	GDLS_sing_syntactic	The waiter near the authors prefer boxing.	1	154954539	3340926	42845288	20278168	2262574	4	6	7	6	6	syntactic
6	inanim-inanim	buses	near	tractors	like	camping	GDLD_plur_semantic	The buses near the tractors like camping.	1	154954539	4213326	1908544	709849832	3430548	4	5	8	4	7	semantic
7	anim-anim	actor	by	lawyer	hates	knitting	GSLS_C_sing_syntactic	The actor that the lawyer hates arrives.	0	4703106084	14665285	21493788	2416713	2033048	2	5	6	5	8	syntactic
7	anim-anim	baker	near	barbers	prefers	gambling	GSLD_C_sing_syntactic	The baker that the barbers prefers prays.	1	154954539	13610150	607437	4149558	6130169	4	5	7	7	8	syntactic
4	anim-anim	painters	near	actor	avoids	bowling	GDLS_plur_syntactic	The painters near the actor avoids bowling.	1	154954539	7084827	14665285	3608938	2476732	4	8	5	6	7	syntactic
1	anim-inanim	plumber	beside	van	malfunctions	abruptly	GDLS_sing_semantic	The plumber beside the van malfunctions abruptly.	1	29718597	734834	54213864	327422	7262021	6	7	3	12	8	semantic
4	anim-anim	judges	near	plumbers	likes	driving	GDLD_plur_syntactic	The judges near the plumbers likes driving.	1	154954539	24677643	543869	9285296	25592961	4	6	8	5	7	syntactic
1	anim-anim	actors	near	painters	fear	sailing	GSLS_C_plur_syntactic	The actors that the painters fear arrive.	0	154954539	18120032	7084827	83025936	8731451	4	6	8	4	7	syntactic
7	inanim-anim	cars	beside	farmers	like	bowling	GDLS_plur_semantic	The cars beside the farmers like bowling.	1	29718597	24371897	33753767	709849832	2476732	6	4	7	4	7	semantic
6	anim-inanim	vet	near	truck	detests	driving	GSLD_sing_semantic	The vet near the truck detests driving.	0	154954539	2597895	14274010	181255	25592961	4	3	5	7	7	semantic
6	anim-inanim	chefs	near	tractors	fear	spinning	GSLD_plur_semantic	The chefs near the tractors fear spinning.	0	154954539	752773	1908544	83025936	6978676	4	5	8	4	8	semantic
2	anim-anim	painter	beside	actor	like	dancing	GDLD_sing_syntactic	The painter beside the actor like dancing.	1	29718597	13065194	14665285	709849832	15565681	6	7	5	4	7	syntactic
3	anim-anim	judges	by	nurses	detest	climbing	GSLS_C_plur_syntactic	The judges that the nurses detest die.	0	4703106084	24677643	14176931	740903	7755370	2	6	6	6	8	syntactic
0	anim-anim	tailor	near	waiters	like	sailing	GDLS_C_sing_syntactic	The tailor that the waiters like prays.	0	154954539	3371396	1363954	709849832	8731451	4	6	7	4	7	syntactic
7	anim-anim	lawyers	near	author	fears	fencing	GDLS_plur_syntactic	The lawyers near the author fears fencing.	1	154954539	15702570	99092074	17721106	1887055	4	7	6	5	7	syntactic
0	anim-anim	painters	beside	bankers	like	shopping	GSLS_plur_syntactic	The painters beside the bankers like shopping.	0	29718597	7084827	6179440	709849832	11206466	6	8	7	4	8	syntactic
9	anim-anim	painters	by	doctor	loves	acting	GDLS_C_plur_syntactic	The painters that the doctor loves die.	0	4703106084	7084827	52110730	12028067	38536231	2	8	6	5	6	syntactic
3	inanim-inanim	taxi	by	car	prefers	yachting	GDLD_sing_semantic	The taxi by the car prefers yachting.	1	4703106084	4478068	71566944	4149558	382785	2	4	3	7	8	semantic
2	anim-anim	chefs	by	vets	likes	fishing	GDLD_C_plur_syntactic	The chefs that the vets likes die.	1	4703106084	752773	262330	9285296	21745307	2	5	4	5	7	syntactic
8	anim-anim	pilot	near	athlete	dislike	painting	GDLD_C_sing_syntactic	The pilot that the athlete dislike sits.	1	154954539	16262831	3419291	6703610	32738623	4	5	7	7	8	syntactic
3	inanim-inanim	taxis	near	cars	rust	abruptly	GSLS_plur_semantic	The taxis near the cars rust abruptly.	0	154954539	1073931	24371897	3598446	7262021	4	5	4	4	8	semantic
4	anim-anim	actor	beside	lawyers	detest	climbing	GDLS_C_sing_syntactic	The actor that the lawyers detest arrives.	0	29718597	14665285	15702570	740903	7755370	6	5	7	6	8	syntactic
2	anim-anim	bankers	beside	farmer	hate	fishing	GSLD_plur_syntactic	The bankers beside the farmer hate fishing.	0	29718597	6179440	20568429	16538862	21745307	6	7	6	4	7	syntactic
6	anim-anim	doctors	near	waiters	hates	spinning	GDLD_plur_syntactic	The doctors near the waiters hates spinning.	1	154954539	19521968	1363954	2416713	6978676	4	7	7	5	8	syntactic
5	anim-anim	authors	by	vet	fear	gambling	GSLD_C_plur_syntactic	The authors that the vet fear pray.	1	4703106084	42845288	2597895	83025936	6130169	2	7	3	4	8	syntactic
9	anim-anim	actor	near	dentist	prefer	shopping	GDLD_sing_syntactic	The actor near the dentist prefer shopping.	1	154954539	14665285	3198534	20278168	11206466	4	5	7	6	8	syntactic
4	anim-anim	dentist	near	doctor	fears	sailing	GSLS_C_sing_syntactic	The dentist that the doctor fears dies.	0	154954539	3198534	52110730	17721106	8731451	4	7	6	5	7	syntactic
2	anim-anim	waiter	by	builders	likes	studying	GSLD_C_sing_syntactic	The waiter that the builders likes prays.	1	4703106084	3340926	5454568	9285296	19754110	2	6	8	5	8	syntactic
4	anim-anim	vet	by	nurse	prefers	yachting	GSLS_sing_syntactic	The vet by the nurse prefers yachting.	0	4703106084	2597895	23875250	4149558	382785	2	3	5	7	8	syntactic
8	anim-anim	barbers	near	waiter	avoids	farming	GDLS_C_plur_syntactic	The barbers that the waiter avoids pray.	0	154954539	607437	3340926	3608938	15602571	4	7	6	6	7	syntactic
1	anim-anim	judge	near	plumbers	dislikes	driving	GSLD_sing_syntactic	The judge near the plumbers dislikes driving.	0	154954539	63704000	543869	1451937	25592961	4	5	8	8	7	syntactic
8	anim-inanim	nurses	near	cars	malfunction	suddenly	GDLS_plur_semantic	The nurses near the cars malfunction suddenly.	1	154954539	14176931	24371897	818548	58025537	4	6	4	11	8	semantic
5	anim-anim	nurse	by	chefs	fears	cooking	GSLD_sing_syntactic	The nurse by the chefs fears cooking.	0	4703106084	23875250	752773	17721106	13672366	2	5	5	5	7	syntactic
6	anim-anim	farmers	by	vets	love	painting	GSLS_plur_syntactic	The farmers by the vets love painting.	0	4703106084	33753767	262330	210137973	32738623	2	7	4	4	8	syntactic
1	inanim-inanim	van	by	truck	leaks	abruptly	GSLS_sing_semantic	The van by the truck leaks abruptly.	0	4703106084	54213864	14274010	1935324	7262021	2	3	5	5	8	semantic
1	anim-anim	farmer	by	tailor	loves	studying	GSLS_sing_syntactic	The farmer by the tailor loves studying.	0	4703106084	20568429	3371396	12028067	19754110	2	6	6	5	8	syntactic
1	anim-anim	judge	by	dentists	hate	fencing	GDLS_sing_syntactic	The judge by the dentists hate fencing.	1	4703106084	63704000	1487700	16538862	1887055	2	5	8	4	7	syntactic
3	inanim-anim	vans	by	authors	leak	abruptly	GSLD_plur_semantic	The vans by the authors leak abruptly.	0	4703106084	963840	42845288	3272091	7262021	2	4	7	4	8	semantic
7	anim-anim	tailors	beside	actors	rust	suddenly	GDLD_plur_semantic	The tailors beside the actors rust suddenly.	1	29718597	1121681	18120032	3598446	58025537	6	7	6	4	8	semantic
3	anim-anim	nurses	near	lawyer	avoid	skating	GSLD_plur_syntactic	The nurses near the lawyer avoid skating.	0	154954539	14176931	21493788	60713817	1784648	4	6	6	5	7	syntactic
0	anim-anim	judge	beside	farmer	avoid	boxing	GDLD_C_sing_syntactic	The judge that the farmer avoid sits.	1	29718597	63704000	20568429	60713817	2262574	6	5	6	5	6	syntactic
1	anim-anim	barbers	beside	actors	dislikes	farming	GDLD_C_plur_syntactic	The barbers that the actors dislikes pray.	1	29718597	607437	18120032	1451937	15602571	6	7	6	8	7	syntactic
3	inanim-anim	taxi	near	painter	leaks	abruptly	GSLD_sing_semantic	The taxi near the painter leaks abruptly.	0	154954539	4478068	13065194	1935324	7262021	4	4	7	5	8	semantic
7	anim-anim	author	by	plumber	rusts	abruptly	GDLD_sing_semantic	The author by the plumber rusts abruptly.	1	4703106084	99092074	734834	219876	7262021	2	6	7	5	8	semantic
9	inanim-anim	tractor	beside	chef	detests	fencing	GDLS_sing_semantic	The tractor beside the chef detests fencing.	1	29718597	3282135	2470923	181255	1887055	6	7	4	7	7	semantic
0	anim-anim	doctor	by	baker	likes	yachting	GSLS_sing_semantic	The doctor by the baker likes yachting.	0	4703106084	52110730	13610150	9285296	382785	2	6	5	5	8	semantic
