	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
6	anim-anim	painters	by	farmer	fears	driving	GDLS_plur_syntactic	The painters by the farmer fears driving.	1	4703106084	7084827	20568429	17721106	25592961	2	8	6	5	7	syntactic
3	anim-anim	plumbers	by	actors	detest	camping	GSLS_plur_syntactic	The plumbers by the actors detest camping.	0	4703106084	543869	18120032	740903	3430548	2	8	6	6	7	syntactic
9	anim-anim	painters	near	barbers	detest	boxing	GSLS_plur_semantic	The painters near the barbers detest boxing.	0	154954539	7084827	607437	740903	2262574	4	8	7	6	6	semantic
2	inanim-inanim	van	by	truck	loves	climbing	GDLD_sing_semantic	The van by the truck loves climbing.	1	4703106084	54213864	14274010	12028067	7755370	2	3	5	5	8	semantic
0	anim-anim	chef	near	nurse	hates	camping	GSLS_sing_syntactic	The chef near the nurse hates camping.	0	154954539	2470923	23875250	2416713	3430548	4	4	5	5	7	syntactic
8	anim-anim	waiter	near	judges	detest	cooking	GDLS_sing_syntactic	The waiter near the judges detest cooking.	1	154954539	3340926	24677643	740903	13672366	4	6	6	6	7	syntactic
7	anim-inanim	authors	by	vans	rust	abruptly	GDLS_plur_semantic	The authors by the vans rust abruptly.	1	4703106084	42845288	963840	3598446	7262021	2	7	4	4	8	semantic
1	anim-anim	barber	near	pilot	loves	cooking	GSLS_C_sing_syntactic	The barber that the pilot loves arrives.	0	154954539	4668021	16262831	12028067	13672366	4	6	5	5	7	syntactic
4	inanim-inanim	truck	beside	taxi	rusts	abruptly	GSLS_sing_semantic	The truck beside the taxi rusts abruptly.	0	29718597	14274010	4478068	219876	7262021	6	5	4	5	8	semantic
9	anim-anim	bankers	near	athletes	dislikes	knitting	GDLD_plur_syntactic	The bankers near the athletes dislikes knitting.	1	154954539	6179440	4726603	1451937	2033048	4	7	8	8	8	syntactic
6	anim-anim	athlete	near	author	hate	skating	GDLD_C_sing_syntactic	The athlete that the author hate arrives.	1	154954539	3419291	99092074	16538862	1784648	4	7	6	4	7	syntactic
3	anim-anim	authors	by	farmers	fears	camping	GDLD_C_plur_syntactic	The authors that the farmers fears pray.	1	4703106084	42845288	33753767	17721106	3430548	2	7	7	5	7	syntactic
8	anim-anim	pilots	near	barbers	loves	climbing	GDLD_plur_syntactic	The pilots near the barbers loves climbing.	1	154954539	5455700	607437	12028067	7755370	4	6	7	5	8	syntactic
4	anim-inanim	doctors	by	tractors	detest	shopping	GSLD_plur_semantic	The doctors by the tractors detest shopping.	0	4703106084	19521968	1908544	740903	11206466	2	7	8	6	8	semantic
4	anim-anim	farmer	beside	bankers	fears	gambling	GSLD_C_sing_syntactic	The farmer that the bankers fears arrives.	1	29718597	20568429	6179440	17721106	6130169	6	6	7	5	8	syntactic
5	anim-anim	tailors	by	chefs	detests	fencing	GDLD_C_plur_syntactic	The tailors that the chefs detests pray.	1	4703106084	1121681	752773	181255	1887055	2	7	5	7	7	syntactic
7	inanim-anim	scooter	beside	teacher	hates	spinning	GDLS_sing_semantic	The scooter beside the teacher hates spinning.	1	29718597	405037	74147301	2416713	6978676	6	7	7	5	8	semantic
4	inanim-inanim	taxis	beside	tractors	malfunction	suddenly	GSLS_plur_semantic	The taxis beside the tractors malfunction suddenly.	0	29718597	1073931	1908544	818548	58025537	6	5	8	11	8	semantic
2	anim-anim	actor	by	tailors	avoids	gambling	GSLD_sing_syntactic	The actor by the tailors avoids gambling.	0	4703106084	14665285	1121681	3608938	6130169	2	5	7	6	8	syntactic
0	anim-anim	doctor	beside	farmers	prefer	bowling	GDLS_C_sing_syntactic	The doctor that the farmers prefer dies.	0	29718597	52110730	33753767	20278168	2476732	6	6	7	6	7	syntactic
5	inanim-anim	van	by	barber	rusts	abruptly	GSLD_sing_semantic	The van by the barber rusts abruptly.	0	4703106084	54213864	4668021	219876	7262021	2	3	6	5	8	semantic
9	anim-anim	pilots	by	authors	fear	hunting	GSLS_C_plur_syntactic	The pilots that the authors fear pray.	0	4703106084	5455700	42845288	83025936	19801295	2	6	7	4	7	syntactic
1	anim-anim	painters	beside	teacher	detest	hunting	GSLD_C_plur_syntactic	The painters that the teacher detest die.	1	29718597	7084827	74147301	740903	19801295	6	8	7	6	7	syntactic
4	anim-anim	chef	beside	bankers	prefers	skiing	GSLD_sing_syntactic	The chef beside the bankers prefers skiing.	0	29718597	2470923	6179440	4149558	1934331	6	4	7	7	6	syntactic
