	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
8	anim-anim	barbers	near	plumber	detests	painting	GDLS_C_plur_syntactic	The barbers that the plumber detests die.	0	154954539	607437	734834	181255	32738623	4	7	7	7	8	syntactic
4	anim-anim	judge	beside	barbers	detest	spinning	GDLS_sing_syntactic	The judge beside the barbers detest spinning.	1	29718597	63704000	607437	740903	6978676	6	5	7	6	8	syntactic
9	anim-inanim	barber	by	tractor	detests	hunting	GSLD_sing_semantic	The barber by the tractor detests hunting.	0	4703106084	4668021	3282135	181255	19801295	2	6	7	7	7	semantic
0	anim-anim	barbers	by	plumbers	fear	farming	GSLS_C_plur_syntactic	The barbers that the plumbers fear pray.	0	4703106084	607437	543869	83025936	15602571	2	7	8	4	7	syntactic
4	anim-anim	builders	by	plumbers	avoid	yachting	GSLS_plur_syntactic	The builders by the plumbers avoid yachting.	0	4703106084	5454568	543869	60713817	382785	2	8	8	5	8	syntactic
8	anim-anim	nurse	beside	banker	loves	walking	GSLS_C_sing_syntactic	The nurse that the banker loves prays.	0	29718597	23875250	5135467	12028067	30746983	6	5	6	5	7	syntactic
0	anim-anim	athlete	by	authors	likes	gambling	GSLD_C_sing_syntactic	The athlete that the authors likes arrives.	1	4703106084	3419291	42845288	9285296	6130169	2	7	7	5	8	syntactic
5	anim-anim	barber	near	farmer	avoids	hunting	GSLS_C_sing_syntactic	The barber that the farmer avoids arrives.	0	154954539	4668021	20568429	3608938	19801295	4	6	6	6	7	syntactic
5	anim-inanim	teachers	by	taxis	detest	camping	GSLD_plur_semantic	The teachers by the taxis detest camping.	0	4703106084	73279702	1073931	740903	3430548	2	8	5	6	7	semantic
7	anim-inanim	vets	beside	cars	honk	noisily	GDLS_plur_semantic	The vets beside the cars honk noisily.	1	29718597	262330	24371897	186601	807804	6	4	4	4	7	semantic
5	anim-anim	farmers	by	builders	hate	spinning	GSLS_plur_semantic	The farmers by the builders hate spinning.	0	4703106084	33753767	5454568	16538862	6978676	2	7	8	4	8	semantic
5	anim-inanim	painter	beside	tractor	honks	twice	GDLS_sing_semantic	The painter beside the tractor honks twice.	1	29718597	13065194	3282135	0	36389658	6	7	7	5	5	semantic
2	inanim-inanim	trucks	by	taxis	brake	suddenly	GSLS_plur_semantic	The trucks by the taxis brake suddenly.	0	4703106084	6808013	1073931	4685005	58025537	2	6	5	5	8	semantic
2	anim-anim	doctor	by	teacher	prefers	skating	GSLS_sing_syntactic	The doctor by the teacher prefers skating.	0	4703106084	52110730	74147301	4149558	1784648	2	6	7	7	7	syntactic
4	inanim-anim	car	by	baker	prefers	sailing	GDLS_sing_semantic	The car by the baker prefers sailing.	1	4703106084	71566944	13610150	4149558	8731451	2	3	5	7	7	semantic
4	anim-anim	tailors	near	banker	likes	cycling	GDLS_plur_syntactic	The tailors near the banker likes cycling.	1	154954539	1121681	5135467	9285296	2334761	4	7	6	5	7	syntactic
4	anim-anim	teacher	near	plumbers	hates	painting	GSLD_C_sing_syntactic	The teacher that the plumbers hates arrives.	1	154954539	74147301	543869	2416713	32738623	4	7	8	5	8	syntactic
8	anim-anim	baker	by	painters	hate	dancing	GDLS_sing_syntactic	The baker by the painters hate dancing.	1	4703106084	13610150	7084827	16538862	15565681	2	5	8	4	7	syntactic
1	anim-anim	athlete	beside	nurse	fear	yachting	GDLD_C_sing_syntactic	The athlete that the nurse fear dies.	1	29718597	3419291	23875250	83025936	382785	6	7	5	4	8	syntactic
9	anim-anim	vets	by	pilots	dislike	walking	GSLS_plur_syntactic	The vets by the pilots dislike walking.	0	4703106084	262330	5455700	6703610	30746983	2	4	6	7	7	syntactic
9	inanim-inanim	car	beside	taxi	honks	loudly	GSLS_sing_semantic	The car beside the taxi honks loudly.	0	29718597	71566944	4478068	0	5998778	6	3	4	5	6	semantic
3	anim-anim	pilot	near	builders	likes	cycling	GSLD_sing_syntactic	The pilot near the builders likes cycling.	0	154954539	16262831	5454568	9285296	2334761	4	5	8	5	7	syntactic
4	anim-anim	plumber	near	pilot	leaks	suddenly	GDLD_sing_semantic	The plumber near the pilot leaks suddenly.	1	154954539	734834	16262831	1935324	58025537	4	7	5	5	8	semantic
5	anim-anim	tailors	beside	waiters	fears	dancing	GDLD_C_plur_syntactic	The tailors that the waiters fears arrive.	1	29718597	1121681	1363954	17721106	15565681	6	7	7	5	7	syntactic
7	inanim-inanim	trucks	by	tractors	avoid	driving	GDLD_plur_semantic	The trucks by the tractors avoid driving.	1	4703106084	6808013	1908544	60713817	25592961	2	6	8	5	7	semantic
8	anim-anim	lawyer	by	waiters	fear	hunting	GDLS_C_sing_syntactic	The lawyer that the waiters fear dies.	0	4703106084	21493788	1363954	83025936	19801295	2	6	7	4	7	syntactic
2	anim-anim	author	by	dentist	prefer	walking	GDLD_sing_syntactic	The author by the dentist prefer walking.	1	4703106084	99092074	3198534	20278168	30746983	2	6	7	6	7	syntactic
4	anim-anim	plumber	by	athlete	love	skating	GDLD_sing_syntactic	The plumber by the athlete love skating.	1	4703106084	734834	3419291	210137973	1784648	2	7	7	4	7	syntactic
9	inanim-inanim	truck	by	car	avoids	fencing	GDLD_sing_semantic	The truck by the car avoids fencing.	1	4703106084	14274010	71566944	3608938	1887055	2	5	3	6	7	semantic
5	inanim-anim	vans	by	barbers	prefer	camping	GDLS_plur_semantic	The vans by the barbers prefer camping.	1	4703106084	963840	607437	20278168	3430548	2	4	7	6	7	semantic
4	anim-anim	actor	by	athlete	hate	studying	GDLD_C_sing_syntactic	The actor that the athlete hate dies.	1	4703106084	14665285	3419291	16538862	19754110	2	5	7	4	8	syntactic
6	anim-anim	pilot	near	banker	likes	gambling	GSLS_sing_syntactic	The pilot near the banker likes gambling.	0	154954539	16262831	5135467	9285296	6130169	4	5	6	5	8	syntactic
7	anim-anim	barbers	by	plumbers	hates	gambling	GDLD_C_plur_syntactic	The barbers that the plumbers hates pray.	1	4703106084	607437	543869	2416713	6130169	2	7	8	5	8	syntactic
7	anim-anim	painters	beside	athlete	loves	knitting	GDLS_C_plur_syntactic	The painters that the athlete loves pray.	0	29718597	7084827	3419291	12028067	2033048	6	8	7	5	8	syntactic
4	anim-anim	teachers	by	plumber	prefer	shopping	GSLD_plur_syntactic	The teachers by the plumber prefer shopping.	0	4703106084	73279702	734834	20278168	11206466	2	8	7	6	8	syntactic
