	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
9944441	anim-anim	pilot	that	nurse	know	dies	GDLD_C_sing_syntactic	The pilot that the nurse know dies.	1	8000768228	16262831	23875250	405542218	11810645	4	5	5	4	4	syntactic	0	0
5764220	anim-anim	author	near	farmers	love	bowling	GDLS_sing_syntactic	The author near the farmers love bowling.	1	154954539	99092074	33753767	210137973	2476732	4	6	7	4	7	syntactic	0	0
7940153	anim-anim	chefs	that	waiter	knows	die	GDLS_C_plur_syntactic	The chefs that the waiter knows die.	0	8000768228	752773	3340926	50729807	104147370	4	5	6	5	3	syntactic	0	0
10438209	anim-anim	nurses	that	tailors	dislikes	arrive	GDLD_C_plur_syntactic	The nurses that the tailors dislikes arrive.	1	8000768228	14176931	1121681	1451937	19261937	4	6	7	8	6	syntactic	0	0
1467915	anim-anim	actor	by	baker	brakes	suddenly	GDLD_sing_semantic	The actor by the baker brakes suddenly.	1	4703106084	14665285	13610150	2506876	58025537	2	5	5	6	8	semantic	0	0
4975169	anim-anim	painters	that	tailor	dislike	arrive	GSLD_C_plur_syntactic	The painters that the tailor dislike arrive.	1	8000768228	7084827	3371396	6703610	19261937	4	8	6	7	6	syntactic	0	0
1459472	inanim-anim	jeep	by	author	admires	honor	GDLS_sing_semantic	The jeep by the author admires honor.	1	4703106084	2009598	99092074	929819	30299052	2	4	6	7	5	semantic	0	0
6600545	anim-anim	author	that	barbers	like	laughs	GDLS_C_sing_syntactic	The author that the barbers like laughs.	0	8000768228	99092074	607437	709849832	2942362	4	6	7	4	6	syntactic	0	0
6553200	anim-anim	chefs	near	banker	admires	beauty	GDLS_plur_syntactic	The chefs near the banker admires beauty.	1	154954539	752773	5135467	929819	48841623	4	5	6	7	6	syntactic	0	0
1399281	inanim-anim	vans	near	authors	skid	noisily	GSLD_plur_semantic	The vans near the authors skid noisily.	0	154954539	963840	42845288	816187	807804	4	4	7	4	7	semantic	0	0
1911124	anim-anim	barber	near	pilot	likes	gambling	GSLS_sing_syntactic	The barber near the pilot likes gambling.	0	154954539	4668021	16262831	9285296	6130169	4	6	5	5	8	syntactic	0	0
1416535	inanim-anim	van	near	baker	dislikes	driving	GDLS_sing_semantic	The van near the baker dislikes driving.	1	154954539	54213864	13610150	1451937	25592961	4	3	5	8	7	semantic	0	0
1334377	inanim-inanim	scooters	beside	cranes	brake	noisily	GSLS_plur_semantic	The scooters beside the cranes brake noisily.	0	29718597	182717	1511645	4685005	807804	6	8	6	5	7	semantic	0	0
1541545	inanim-inanim	taxi	near	truck	dislikes	fencing	GDLD_sing_semantic	The taxi near the truck dislikes fencing.	1	154954539	4478068	14274010	1451937	1887055	4	4	5	8	7	semantic	0	0
2475708	anim-anim	painters	near	vets	love	walking	GSLS_plur_syntactic	The painters near the vets love walking.	0	154954539	7084827	262330	210137973	30746983	4	8	4	4	7	syntactic	0	0
6398398	anim-anim	vets	by	author	likes	driving	GDLS_plur_syntactic	The vets by the author likes driving.	1	4703106084	262330	99092074	9285296	25592961	2	4	6	5	7	syntactic	0	0
2370189	anim-anim	athletes	that	waiters	know	cry	GSLS_C_plur_syntactic	The athletes that the waiters know cry.	0	8000768228	4726603	1363954	405542218	24708519	4	8	7	4	3	syntactic	0	0
1529421	inanim-inanim	trucks	by	buses	like	hunting	GDLD_plur_semantic	The trucks by the buses like hunting.	1	4703106084	6808013	4213326	709849832	19801295	2	6	5	4	7	semantic	0	0
1386194	anim-inanim	farmers	by	cranes	love	dancing	GSLD_plur_semantic	The farmers by the cranes love dancing.	0	4703106084	33753767	1511645	210137973	15565681	2	7	6	4	7	semantic	0	0
1332512	inanim-inanim	bus	by	van	brakes	loudly	GSLS_sing_semantic	The bus by the van brakes loudly.	0	4703106084	19370874	54213864	2506876	5998778	2	3	3	6	6	semantic	0	0
4658209	anim-anim	bankers	that	pilot	hate	sit	GSLD_C_plur_syntactic	The bankers that the pilot hate sit.	1	8000768228	6179440	16262831	16538862	40245691	4	7	5	4	3	syntactic	0	0
3213792	anim-anim	athletes	by	lawyer	hate	fishing	GSLD_plur_syntactic	The athletes by the lawyer hate fishing.	0	4703106084	4726603	21493788	16538862	21745307	2	8	6	4	7	syntactic	0	0
8874052	anim-anim	vet	by	lawyer	hate	gambling	GDLD_sing_syntactic	The vet by the lawyer hate gambling.	1	4703106084	2597895	21493788	16538862	6130169	2	3	6	4	8	syntactic	0	0
6395162	anim-anim	vet	by	authors	like	boxing	GDLS_sing_syntactic	The vet by the authors like boxing.	1	4703106084	2597895	42845288	709849832	2262574	2	3	7	4	6	syntactic	0	84
8870912	anim-anim	waiters	by	lawyers	hates	climbing	GDLD_plur_syntactic	The waiters by the lawyers hates climbing.	1	4703106084	1363954	15702570	2416713	7755370	2	7	7	5	8	syntactic	0	0
1353891	anim-inanim	author	by	truck	likes	shopping	GSLD_sing_semantic	The author by the truck likes shopping.	0	4703106084	99092074	14274010	9285296	11206466	2	6	5	5	8	semantic	0	0
1548474	inanim-inanim	trucks	by	jeeps	like	dancing	GDLD_plur_semantic	The trucks by the jeeps like dancing.	1	4703106084	6808013	406341	709849832	15565681	2	6	5	4	7	semantic	0	0
1442360	inanim-anim	jeeps	by	lawyers	love	farming	GDLS_plur_semantic	The jeeps by the lawyers love farming.	1	4703106084	406341	15702570	210137973	15602571	2	5	7	4	7	semantic	0	0
1327540	inanim-inanim	scooters	beside	taxis	smash	loudly	GSLS_plur_semantic	The scooters beside the taxis smash loudly.	0	29718597	182717	1073931	1655337	5998778	6	8	5	5	6	semantic	0	0
1330193	inanim-inanim	car	beside	tractor	smashes	noisily	GSLS_sing_semantic	The car beside the tractor smashes noisily.	0	29718597	71566944	3282135	177467	807804	6	3	7	7	7	semantic	0	0
10582004	anim-anim	pilots	beside	waiters	hates	gambling	GDLD_plur_syntactic	The pilots beside the waiters hates gambling.	1	29718597	5455700	1363954	2416713	6130169	6	6	7	5	8	syntactic	0	0
5917105	anim-anim	barber	that	teachers	hate	lies	GDLS_C_sing_syntactic	The barber that the teachers hate lies.	0	8000768228	4668021	73279702	16538862	48941300	4	6	8	4	4	syntactic	0	0
4235425	anim-anim	banker	that	judges	likes	leaves	GSLD_C_sing_syntactic	The banker that the judges likes leaves.	1	8000768228	5135467	24677643	9285296	59706459	4	6	6	5	6	syntactic	0	0
4151393	anim-anim	tailor	that	dentists	loves	laughs	GSLD_C_sing_syntactic	The tailor that the dentists loves laughs.	1	8000768228	3371396	1487700	12028067	2942362	4	6	8	5	6	syntactic	0	0
1449956	inanim-anim	tractors	beside	actors	like	painting	GDLS_plur_semantic	The tractors beside the actors like painting.	1	29718597	1908544	18120032	709849832	32738623	6	8	6	4	8	semantic	0	87
390698	anim-anim	teachers	near	farmers	admire	loyalty	GSLS_plur_syntactic	The teachers near the farmers admire loyalty.	0	154954539	73279702	33753767	6461497	15810585	4	8	7	6	7	syntactic	0	0
785232	anim-anim	plumber	by	actor	knows	arabic	GSLS_sing_syntactic	The plumber by the actor knows Arabic.	0	4703106084	734834	14665285	50729807	9338211	2	7	5	5	6	syntactic	0	0
1344898	anim-inanim	teacher	near	taxi	dislikes	cooking	GSLD_sing_semantic	The teacher near the taxi dislikes cooking.	0	154954539	74147301	4478068	1451937	13672366	4	7	4	8	7	semantic	0	0
4630312	anim-anim	teacher	beside	pilots	hates	yachting	GSLD_sing_syntactic	The teacher beside the pilots hates yachting.	0	29718597	74147301	5455700	2416713	382785	6	7	6	5	8	syntactic	0	0
10242833	anim-anim	farmers	that	plumbers	loves	turn	GDLD_C_plur_syntactic	The farmers that the plumbers loves turn.	1	8000768228	33753767	543869	12028067	134505772	4	7	8	5	4	syntactic	0	0
7914833	anim-anim	plumbers	that	waiter	likes	run	GDLS_C_plur_syntactic	The plumbers that the waiter likes run.	0	8000768228	543869	3340926	9285296	109873076	4	8	6	5	3	syntactic	0	0
4493824	anim-anim	teachers	near	painter	hate	climbing	GSLD_plur_syntactic	The teachers near the painter hate climbing.	0	154954539	73279702	13065194	16538862	7755370	4	8	7	4	8	syntactic	0	0
872785	anim-anim	nurses	that	authors	like	turn	GSLS_C_plur_syntactic	The nurses that the authors like turn.	0	8000768228	14176931	42845288	709849832	134505772	4	6	7	4	4	syntactic	0	84
919507	anim-anim	athlete	that	author	admires	turns	GSLS_C_sing_syntactic	The athlete that the author admires turns.	0	8000768228	3419291	99092074	929819	29719923	4	7	6	7	5	syntactic	0	0
4102316	anim-anim	barber	beside	dentists	loves	bowling	GSLD_sing_syntactic	The barber beside the dentists loves bowling.	0	29718597	4668021	1487700	12028067	2476732	6	6	8	5	7	syntactic	0	0
8931505	anim-anim	author	that	actor	like	sneezes	GDLD_C_sing_syntactic	The author that the actor like sneezes.	1	8000768228	99092074	14665285	709849832	134227	4	6	5	4	7	syntactic	0	0
260707	anim-anim	chef	that	doctor	admires	runs	GSLS_C_sing_syntactic	The chef that the doctor admires runs.	0	8000768228	2470923	52110730	929819	26702428	4	4	6	7	4	syntactic	0	0
9492232	anim-anim	judge	by	chef	like	acting	GDLD_sing_syntactic	The judge by the chef like acting.	1	4703106084	63704000	2470923	709849832	38536231	2	5	4	4	6	syntactic	0	0
