	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1431233	anim-anim	waiter	that	dentist	loves	arrives	GSLS_C_sing_syntactic	The waiter that the dentist loves arrives.	0	8000768228	3340926	3198534	12028067	6366129	4	6	7	5	7	syntactic	0	0
7613958	anim-anim	nurse	by	plumbers	like	shopping	GDLS_sing_syntactic	The nurse by the plumbers like shopping.	1	4703106084	23875250	543869	709849832	11206466	2	5	8	4	8	syntactic	0	0
9014065	anim-anim	bankers	that	actors	knows	cough	GDLD_C_plur_syntactic	The bankers that the actors knows cough.	1	8000768228	6179440	18120032	50729807	5632779	4	7	6	5	5	syntactic	0	0
1338462	anim-inanim	lawyer	beside	bus	likes	bowling	GSLD_sing_semantic	The lawyer beside the bus likes bowling.	0	29718597	21493788	19370874	9285296	2476732	6	6	3	5	7	semantic	0	0
1481505	anim-anim	tailor	beside	lawyer	crashes	noisily	GDLD_sing_semantic	The tailor beside the lawyer crashes noisily.	1	29718597	3371396	21493788	1060077	807804	6	6	6	7	7	semantic	0	0
1588555	anim-anim	pilots	that	judges	admire	pray	GSLS_C_plur_syntactic	The pilots that the judges admire pray.	0	8000768228	5455700	24677643	6461497	20289141	4	6	6	6	4	syntactic	0	0
1458476	inanim-anim	vans	near	authors	like	acting	GDLS_plur_semantic	The vans near the authors like acting.	1	154954539	963840	42845288	709849832	38536231	4	4	7	4	6	semantic	0	84
8781777	anim-anim	farmer	that	lawyer	love	turns	GDLD_C_sing_syntactic	The farmer that the lawyer love turns.	1	8000768228	20568429	21493788	210137973	29719923	4	6	6	4	5	syntactic	0	0
6325270	anim-anim	authors	by	author	loves	knitting	GDLS_plur_syntactic	The authors by the author loves knitting.	1	4703106084	42845288	99092074	12028067	2033048	2	7	6	5	8	syntactic	0	0
5567989	anim-anim	barbers	that	baker	knows	turn	GDLS_C_plur_syntactic	The barbers that the baker knows turn.	0	8000768228	607437	13610150	50729807	134505772	4	7	5	5	4	syntactic	0	0
