	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
10216915	anim-anim	judge	that	pilot	admire	turns	GDLD_C_sing_syntactic	The judge that the pilot admire turns.	1	8000768228	63704000	16262831	6461497	29719923	4	5	5	6	5	syntactic	0	0
1427328	inanim-anim	truck	near	farmer	hates	farming	GDLS_sing_semantic	The truck near the farmer hates farming.	1	154954539	14274010	20568429	2416713	15602571	4	5	6	5	7	semantic	0	0
6256556	anim-anim	vet	beside	actors	love	bowling	GDLS_sing_syntactic	The vet beside the actors love bowling.	1	29718597	2597895	18120032	210137973	2476732	6	3	6	4	7	syntactic	0	0
3996753	anim-anim	painters	that	chef	love	run	GSLD_C_plur_syntactic	The painters that the chef love run.	1	8000768228	7084827	2470923	210137973	109873076	4	8	4	4	3	syntactic	0	0
1601809	anim-anim	bakers	that	nurses	hate	study	GSLS_C_plur_syntactic	The bakers that the nurses hate study.	0	8000768228	997597	14176931	16538862	251146114	4	6	6	4	5	syntactic	0	0
9100938	anim-anim	nurse	beside	author	like	boxing	GDLD_sing_syntactic	The nurse beside the author like boxing.	1	29718597	23875250	99092074	709849832	2262574	6	5	6	4	6	syntactic	0	0
9334705	anim-anim	actors	that	barbers	dislikes	lie	GDLD_C_plur_syntactic	The actors that the barbers dislikes lie.	1	8000768228	18120032	607437	1451937	44672168	4	6	7	8	3	syntactic	0	0
1385568	anim-inanim	doctors	by	cranes	hate	fishing	GSLD_plur_semantic	The doctors by the cranes hate fishing.	0	4703106084	19521968	1511645	16538862	21745307	2	7	6	4	7	semantic	0	0
7970098	anim-anim	doctors	beside	vet	hates	skating	GDLS_plur_syntactic	The doctors beside the vet hates skating.	1	29718597	19521968	2597895	2416713	1784648	6	7	3	5	7	syntactic	0	0
3411508	anim-anim	chef	by	actors	hates	cooking	GSLD_sing_syntactic	The chef by the actors hates cooking.	0	4703106084	2470923	18120032	2416713	13672366	2	4	6	5	7	syntactic	0	0
1358461	anim-inanim	farmers	near	jeeps	hate	hunting	GSLD_plur_semantic	The farmers near the jeeps hate hunting.	0	154954539	33753767	406341	16538862	19801295	4	7	5	4	7	semantic	0	0
5291013	anim-anim	pilot	that	vets	knows	studies	GSLD_C_sing_syntactic	The pilot that the vets knows studies.	1	8000768228	16262831	262330	50729807	159772512	4	5	4	5	7	syntactic	0	0
