	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1334507	inanim-inanim	vans	beside	cranes	brake	suddenly	GSLS_plur_semantic	The vans beside the cranes brake suddenly.	0	29718597	963840	1511645	4685005	58025537	6	4	6	5	8	semantic	0	0
10341041	anim-anim	dentists	that	plumbers	knows	cough	GDLD_C_plur_syntactic	The dentists that the plumbers knows cough.	1	8000768228	1487700	543869	50729807	5632779	4	8	8	5	5	syntactic	0	0
4457584	anim-anim	teacher	near	nurses	admires	humility	GSLD_sing_syntactic	The teacher near the nurses admires humility.	0	154954539	74147301	14176931	929819	5981773	4	7	6	7	8	syntactic	0	0
293217	anim-anim	lawyers	that	farmers	like	die	GSLS_C_plur_syntactic	The lawyers that the farmers like die.	0	8000768228	15702570	33753767	709849832	104147370	4	7	7	4	3	syntactic	78	101
1523016	anim-anim	banker	by	vet	brakes	loudly	GDLD_sing_semantic	The banker by the vet brakes loudly.	1	4703106084	5135467	2597895	2506876	5998778	2	6	3	6	6	semantic	0	0
9561098	anim-anim	athletes	by	dentists	loves	hunting	GDLD_plur_syntactic	The athletes by the dentists loves hunting.	1	4703106084	4726603	1487700	12028067	19801295	2	8	8	5	7	syntactic	0	0
6882580	anim-anim	authors	beside	dentist	likes	gambling	GDLS_plur_syntactic	The authors beside the dentist likes gambling.	1	29718597	42845288	3198534	9285296	6130169	6	7	7	5	8	syntactic	0	0
5268609	anim-anim	tailor	that	vets	hates	swims	GSLD_C_sing_syntactic	The tailor that the vets hates swims.	1	8000768228	3371396	262330	2416713	692721	4	6	4	5	5	syntactic	0	0
1466817	anim-anim	baker	that	judge	dislikes	swims	GSLS_C_sing_syntactic	The baker that the judge dislikes swims.	0	8000768228	13610150	63704000	1451937	692721	4	5	5	8	5	syntactic	0	0
1335158	anim-inanim	athletes	by	buses	hate	spinning	GSLD_plur_semantic	The athletes by the buses hate spinning.	0	4703106084	4726603	4213326	16538862	6978676	2	8	5	4	8	semantic	0	0
