	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
7	anim-anim	banker	near	farmer	fears	hunting	GSLS_sing_syntactic	The banker near the farmer fears hunting.	0	154954539	5135467	20568429	17721106	19801295	4	6	6	5	7	syntactic
3	anim-anim	builders	beside	barbers	loves	spinning	GDLD_plur_syntactic	The builders beside the barbers loves spinning.	1	29718597	5454568	607437	12028067	6978676	6	8	7	5	8	syntactic
1	anim-anim	chefs	beside	builder	prefers	yachting	GDLS_C_plur_syntactic	The chefs that the builder prefers pray.	0	29718597	752773	4915470	4149558	382785	6	5	7	7	8	syntactic
1	anim-anim	builder	by	vet	detests	cooking	GSLS_C_sing_syntactic	The builder that the vet detests prays.	0	4703106084	4915470	2597895	181255	13672366	2	7	3	7	7	syntactic
7	inanim-anim	taxis	near	chefs	avoid	dancing	GDLS_plur_semantic	The taxis near the chefs avoid dancing.	1	154954539	1073931	752773	60713817	15565681	4	5	5	5	7	semantic
1	anim-anim	vet	beside	actors	avoid	spinning	GDLS_sing_syntactic	The vet beside the actors avoid spinning.	1	29718597	2597895	18120032	60713817	6978676	6	3	6	5	8	syntactic
7	anim-anim	pilots	near	barber	likes	fencing	GDLS_C_plur_syntactic	The pilots that the barber likes arrive.	0	154954539	5455700	4668021	9285296	1887055	4	6	6	5	7	syntactic
7	anim-anim	athletes	by	nurses	loves	knitting	GDLD_C_plur_syntactic	The athletes that the nurses loves arrive.	1	4703106084	4726603	14176931	12028067	2033048	2	8	6	5	8	syntactic
2	anim-anim	author	near	barber	dislike	sailing	GDLD_sing_syntactic	The author near the barber dislike sailing.	1	154954539	99092074	4668021	6703610	8731451	4	6	6	7	7	syntactic
0	anim-anim	painter	beside	farmers	prefer	gambling	GDLS_C_sing_syntactic	The painter that the farmers prefer arrives.	0	29718597	13065194	33753767	20278168	6130169	6	7	7	6	8	syntactic
6	anim-anim	athletes	near	farmers	dislike	camping	GSLS_C_plur_syntactic	The athletes that the farmers dislike arrive.	0	154954539	4726603	33753767	6703610	3430548	4	8	7	7	7	syntactic
6	anim-anim	lawyer	by	judge	dislike	studying	GDLD_C_sing_syntactic	The lawyer that the judge dislike arrives.	1	4703106084	21493788	63704000	6703610	19754110	2	6	5	7	8	syntactic
4	anim-anim	farmer	near	author	like	hunting	GDLD_C_sing_syntactic	The farmer that the author like prays.	1	154954539	20568429	99092074	709849832	19801295	4	6	6	4	7	syntactic
