	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
8	inanim-inanim	buses	near	taxis	avoid	driving	GDLD_plur_semantic	The buses near the taxis avoid driving.	1	154954539	4213326	1073931	60713817	25592961	4	5	5	5	7	semantic
8	anim-anim	vets	near	author	hate	yachting	GSLD_C_plur_syntactic	The vets that the author hate arrive.	1	154954539	262330	99092074	16538862	382785	4	4	6	4	8	syntactic
8	anim-anim	barbers	near	dentist	likes	dancing	GDLS_C_plur_syntactic	The barbers that the dentist likes sit.	0	154954539	607437	3198534	9285296	15565681	4	7	7	5	7	syntactic
4	anim-anim	painter	by	farmer	avoid	camping	GDLD_sing_syntactic	The painter by the farmer avoid camping.	1	4703106084	13065194	20568429	60713817	3430548	2	7	6	5	7	syntactic
3	anim-anim	farmer	beside	bankers	loves	painting	GSLD_sing_syntactic	The farmer beside the bankers loves painting.	0	29718597	20568429	6179440	12028067	32738623	6	6	7	5	8	syntactic
2	anim-anim	lawyers	by	tailors	avoid	skating	GSLS_plur_syntactic	The lawyers by the tailors avoid skating.	0	4703106084	15702570	1121681	60713817	1784648	2	7	7	5	7	syntactic
1	anim-anim	vet	beside	builder	hate	hunting	GDLD_sing_syntactic	The vet beside the builder hate hunting.	1	29718597	2597895	4915470	16538862	19801295	6	3	7	4	7	syntactic
6	anim-anim	bakers	near	lawyer	loves	climbing	GDLS_C_plur_syntactic	The bakers that the lawyer loves arrive.	0	154954539	997597	21493788	12028067	7755370	4	6	6	5	8	syntactic
6	anim-inanim	athlete	by	van	likes	painting	GSLD_sing_semantic	The athlete by the van likes painting.	0	4703106084	3419291	54213864	9285296	32738623	2	7	3	5	8	semantic
4	anim-anim	nurses	by	judges	leak	abruptly	GDLD_plur_semantic	The nurses by the judges leak abruptly.	1	4703106084	14176931	24677643	3272091	7262021	2	6	6	4	8	semantic
1	anim-anim	doctors	beside	pilot	prefer	spinning	GSLD_C_plur_syntactic	The doctors that the pilot prefer sit.	1	29718597	19521968	16262831	20278168	6978676	6	7	5	6	8	syntactic
0	inanim-inanim	bus	beside	scooter	hates	acting	GDLD_sing_semantic	The bus beside the scooter hates acting.	1	29718597	19370874	405037	2416713	38536231	6	3	7	5	6	semantic
7	anim-anim	dentist	by	athletes	fear	acting	GDLS_sing_syntactic	The dentist by the athletes fear acting.	1	4703106084	3198534	4726603	83025936	38536231	2	7	8	4	6	syntactic
3	anim-anim	actor	near	painter	likes	boxing	GSLS_C_sing_syntactic	The actor that the painter likes dies.	0	154954539	14665285	13065194	9285296	2262574	4	5	7	5	6	syntactic
2	anim-anim	lawyers	beside	vets	hate	spinning	GSLS_C_plur_syntactic	The lawyers that the vets hate sit.	0	29718597	15702570	262330	16538862	6978676	6	7	4	4	8	syntactic
8	anim-anim	painter	beside	plumber	prefer	hunting	GDLD_C_sing_syntactic	The painter that the plumber prefer dies.	1	29718597	13065194	734834	20278168	19801295	6	7	7	6	7	syntactic
2	anim-anim	pilot	beside	dentist	detest	acting	GDLD_C_sing_syntactic	The pilot that the dentist detest prays.	1	29718597	16262831	3198534	740903	38536231	6	5	7	6	6	syntactic
1	inanim-anim	tractors	by	painters	leak	abruptly	GSLD_plur_semantic	The tractors by the painters leak abruptly.	0	4703106084	1908544	7084827	3272091	7262021	2	8	8	4	8	semantic
8	anim-inanim	doctors	beside	tractors	like	farming	GSLD_plur_semantic	The doctors beside the tractors like farming.	0	29718597	19521968	1908544	709849832	15602571	6	7	8	4	7	semantic
9	anim-anim	pilot	beside	judges	detests	cooking	GSLD_sing_syntactic	The pilot beside the judges detests cooking.	0	29718597	16262831	24677643	181255	13672366	6	5	6	7	7	syntactic
7	anim-anim	bakers	by	barbers	detests	boxing	GDLD_C_plur_syntactic	The bakers that the barbers detests pray.	1	4703106084	997597	607437	181255	2262574	2	6	7	7	6	syntactic
