	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
7250155	anim-anim	barber	that	nurses	admire	prays	GDLS_C_sing_syntactic	The barber that the nurses admire prays.	0	8000768228	4668021	14176931	6461497	1506735	4	6	6	6	5	syntactic	0	0
1326027	inanim-inanim	trucks	near	buses	crash	suddenly	GSLS_plur_semantic	The trucks near the buses crash suddenly.	0	154954539	6808013	4213326	6995312	58025537	4	6	5	5	8	semantic	0	0
8616440	anim-anim	bankers	near	farmers	knows	french	GDLD_plur_syntactic	The bankers near the farmers knows French.	1	154954539	6179440	33753767	50729807	154091688	4	7	7	5	6	syntactic	0	0
7868753	anim-anim	barber	that	waiters	like	runs	GDLS_C_sing_syntactic	The barber that the waiters like runs.	0	8000768228	4668021	1363954	709849832	26702428	4	6	7	4	4	syntactic	0	0
1330130	inanim-inanim	vans	near	tractors	honk	twice	GSLS_plur_semantic	The vans near the tractors honk twice.	0	154954539	963840	1908544	186601	36389658	4	4	8	4	5	semantic	0	0
9316616	anim-anim	teacher	by	barber	like	painting	GDLD_sing_syntactic	The teacher by the barber like painting.	1	4703106084	74147301	4668021	709849832	32738623	2	7	6	4	8	syntactic	31	0
3398436	anim-anim	banker	near	actors	loves	dancing	GSLD_sing_syntactic	The banker near the actors loves dancing.	0	154954539	5135467	18120032	12028067	15565681	4	6	6	5	7	syntactic	0	0
9319100	anim-anim	teacher	beside	barber	dislike	spinning	GDLD_sing_syntactic	The teacher beside the barber dislike spinning.	1	29718597	74147301	4668021	6703610	6978676	6	7	6	7	8	syntactic	0	0
8320865	anim-anim	pilots	that	bakers	likes	laugh	GDLD_C_plur_syntactic	The pilots that the bakers likes laugh.	1	8000768228	5455700	997597	9285296	18161896	4	6	6	5	5	syntactic	0	0
4937884	anim-anim	bankers	near	tailor	dislike	walking	GSLD_plur_syntactic	The bankers near the tailor dislike walking.	0	154954539	6179440	3371396	6703610	30746983	4	7	6	7	7	syntactic	0	0
1556628	inanim-inanim	van	beside	tractor	loves	painting	GDLD_sing_semantic	The van beside the tractor loves painting.	1	29718597	54213864	3282135	12028067	32738623	6	3	7	5	8	semantic	0	0
9881418	anim-anim	barbers	beside	nurses	loves	boxing	GDLD_plur_syntactic	The barbers beside the nurses loves boxing.	1	29718597	607437	14176931	12028067	2262574	6	7	6	5	6	syntactic	0	0
1507749	anim-anim	authors	beside	painters	brake	noisily	GDLD_plur_semantic	The authors beside the painters brake noisily.	1	29718597	42845288	7084827	4685005	807804	6	7	8	5	7	semantic	0	0
10738013	anim-anim	barbers	that	vets	knows	move	GDLD_C_plur_syntactic	The barbers that the vets knows move.	1	8000768228	607437	262330	50729807	93962800	4	7	4	5	4	syntactic	0	0
1331828	inanim-inanim	jeep	by	scooter	smashes	loudly	GSLS_sing_semantic	The jeep by the scooter smashes loudly.	0	4703106084	2009598	405037	177467	5998778	2	4	7	7	6	semantic	0	0
5766740	anim-anim	authors	beside	farmer	likes	cooking	GDLS_plur_syntactic	The authors beside the farmer likes cooking.	1	29718597	42845288	20568429	9285296	13672366	6	7	6	5	7	syntactic	0	0
1531797	inanim-inanim	scooters	by	buses	love	hunting	GDLD_plur_semantic	The scooters by the buses love hunting.	1	4703106084	182717	4213326	210137973	19801295	2	8	5	4	7	semantic	0	0
1373701	anim-inanim	lawyers	near	scooters	like	boxing	GSLD_plur_semantic	The lawyers near the scooters like boxing.	0	154954539	15702570	182717	709849832	2262574	4	7	8	4	6	semantic	78	0
1333474	inanim-inanim	scooter	beside	crane	honks	twice	GSLS_sing_semantic	The scooter beside the crane honks twice.	0	29718597	405037	5664326	0	36389658	6	7	5	5	5	semantic	0	0
9021695	anim-anim	banker	that	actor	admire	lies	GDLD_C_sing_syntactic	The banker that the actor admire lies.	1	8000768228	5135467	14665285	6461497	48941300	4	6	5	6	4	syntactic	0	0
5568408	anim-anim	dentist	near	bakers	know	english	GDLS_sing_syntactic	The dentist near the bakers know English.	1	154954539	3198534	997597	405542218	195298116	4	7	6	4	7	syntactic	0	0
5085649	anim-anim	chef	that	waiters	loves	turns	GSLD_C_sing_syntactic	The chef that the waiters loves turns.	1	8000768228	2470923	1363954	12028067	29719923	4	4	7	5	5	syntactic	0	0
1434176	inanim-anim	truck	near	teacher	loves	climbing	GDLS_sing_semantic	The truck near the teacher loves climbing.	1	154954539	14274010	74147301	12028067	7755370	4	5	7	5	8	semantic	0	0
7370280	anim-anim	waiters	near	painter	hates	yachting	GDLS_plur_syntactic	The waiters near the painter hates yachting.	1	154954539	1363954	13065194	2416713	382785	4	7	7	5	8	syntactic	0	0
3730913	anim-anim	plumbers	that	banker	hate	die	GSLD_C_plur_syntactic	The plumbers that the banker hate die.	1	8000768228	543869	5135467	16538862	104147370	4	8	6	4	3	syntactic	0	0
2477404	anim-anim	painters	near	vets	dislike	bowling	GSLS_plur_syntactic	The painters near the vets dislike bowling.	0	154954539	7084827	262330	6703610	2476732	4	8	4	7	7	syntactic	0	0
1917862	anim-anim	chef	by	pilot	loves	sailing	GSLS_sing_syntactic	The chef by the pilot loves sailing.	0	4703106084	2470923	16262831	12028067	8731451	2	4	5	5	7	syntactic	0	0
6496689	anim-anim	judges	that	banker	hates	lie	GDLS_C_plur_syntactic	The judges that the banker hates lie.	0	8000768228	24677643	5135467	2416713	44672168	4	6	6	5	3	syntactic	0	0
1382807	anim-inanim	lawyer	beside	van	knows	spanish	GSLD_sing_semantic	The lawyer beside the van knows Spanish.	0	29718597	21493788	54213864	50729807	51657368	6	6	3	5	7	semantic	24	0
6696023	anim-anim	tailors	that	barber	admires	move	GDLS_C_plur_syntactic	The tailors that the barber admires move.	0	8000768228	1121681	4668021	929819	93962800	4	7	6	7	4	syntactic	0	0
1462055	inanim-anim	truck	by	banker	likes	driving	GDLS_sing_semantic	The truck by the banker likes driving.	1	4703106084	14274010	5135467	9285296	25592961	2	5	6	5	7	semantic	0	0
1057441	anim-anim	nurses	that	bankers	admire	smile	GSLS_C_plur_syntactic	The nurses that the bankers admire smile.	0	8000768228	14176931	6179440	6461497	32358171	4	6	7	6	5	syntactic	0	0
1538636	anim-anim	painter	by	judge	loves	walking	GSLS_sing_syntactic	The painter by the judge loves walking.	0	4703106084	13065194	63704000	12028067	30746983	2	7	5	5	7	syntactic	0	0
1399285	inanim-anim	vans	beside	authors	skid	noisily	GSLD_plur_semantic	The vans beside the authors skid noisily.	0	29718597	963840	42845288	816187	807804	6	4	7	4	7	semantic	0	0
1434471	inanim-anim	trucks	by	teachers	like	cycling	GDLS_plur_semantic	The trucks by the teachers like cycling.	1	4703106084	6808013	73279702	709849832	2334761	2	6	8	4	7	semantic	0	100
5050225	anim-anim	teacher	that	waiters	dislikes	moves	GSLD_C_sing_syntactic	The teacher that the waiters dislikes moves.	1	8000768228	74147301	1363954	1451937	24787121	4	7	7	8	5	syntactic	0	0
7529160	anim-anim	barber	near	pilots	admire	gratitude	GDLS_sing_syntactic	The barber near the pilots admire gratitude.	1	154954539	4668021	5455700	6461497	12072922	4	6	6	6	9	syntactic	0	0
1364048	anim-inanim	doctor	near	tractor	likes	climbing	GSLD_sing_semantic	The doctor near the tractor likes climbing.	0	154954539	52110730	3282135	9285296	7755370	4	6	7	5	8	semantic	0	0
1452694	inanim-anim	vans	near	actors	admire	gratitude	GDLS_plur_semantic	The vans near the actors admire gratitude.	1	154954539	963840	18120032	6461497	12072922	4	4	6	6	9	semantic	0	0
3034484	anim-anim	tailor	by	farmers	likes	gambling	GSLD_sing_syntactic	The tailor by the farmers likes gambling.	0	4703106084	3371396	33753767	9285296	6130169	2	6	7	5	8	syntactic	0	0
10389777	anim-anim	actor	that	tailor	like	studies	GDLD_C_sing_syntactic	The actor that the tailor like studies.	1	8000768228	14665285	3371396	709849832	159772512	4	5	6	4	7	syntactic	0	0
1392545	anim-anim	chefs	that	dentists	dislike	sit	GSLS_C_plur_syntactic	The chefs that the dentists dislike sit.	0	8000768228	752773	1487700	6703610	40245691	4	5	8	7	3	syntactic	0	0
2352225	anim-anim	plumber	that	waiter	likes	leaves	GSLS_C_sing_syntactic	The plumber that the waiter likes leaves.	0	8000768228	734834	3340926	9285296	59706459	4	7	6	5	6	syntactic	0	0
3325326	anim-anim	waiters	near	lawyer	dislike	cycling	GSLD_plur_syntactic	The waiters near the lawyer dislike cycling.	0	154954539	1363954	21493788	6703610	2334761	4	7	6	7	7	syntactic	0	0
2048832	anim-anim	barbers	beside	plumbers	dislike	climbing	GSLS_plur_syntactic	The barbers beside the plumbers dislike climbing.	0	29718597	607437	543869	6703610	7755370	6	7	8	7	8	syntactic	0	0
2239145	anim-anim	teacher	that	tailor	knows	leaves	GSLS_C_sing_syntactic	The teacher that the tailor knows leaves.	0	8000768228	74147301	3371396	50729807	59706459	4	7	6	5	6	syntactic	50	0
3468625	anim-anim	vets	that	actor	like	run	GSLD_C_plur_syntactic	The vets that the actor like run.	1	8000768228	262330	14665285	709849832	109873076	4	4	5	4	3	syntactic	0	0
1550626	inanim-inanim	van	by	jeep	hates	gambling	GDLD_sing_semantic	The van by the jeep hates gambling.	1	4703106084	54213864	2009598	2416713	6130169	2	3	4	5	8	semantic	0	0
