	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1328751	inanim-inanim	vans	beside	trucks	brake	suddenly	GSLS_plur_semantic	The vans beside the trucks brake suddenly.	0	29718597	963840	6808013	4685005	58025537	6	4	6	5	8	semantic	0	0
5510474	anim-anim	dentist	by	bakers	hate	boxing	GDLS_sing_syntactic	The dentist by the bakers hate boxing.	1	4703106084	3198534	997597	16538862	2262574	2	7	6	4	6	syntactic	0	0
1555022	inanim-inanim	jeep	near	tractor	likes	walking	GDLD_sing_semantic	The jeep near the tractor likes walking.	1	154954539	2009598	3282135	9285296	30746983	4	4	7	5	7	semantic	0	0
3642140	anim-anim	doctor	near	bankers	dislikes	bowling	GSLD_sing_syntactic	The doctor near the bankers dislikes bowling.	0	154954539	52110730	6179440	1451937	2476732	4	6	7	8	7	syntactic	0	0
9227985	anim-anim	judge	that	banker	love	prays	GDLD_C_sing_syntactic	The judge that the banker love prays.	1	8000768228	63704000	5135467	210137973	1506735	4	5	6	4	5	syntactic	0	0
553246	anim-anim	farmers	by	lawyers	hate	camping	GSLS_plur_syntactic	The farmers by the lawyers hate camping.	0	4703106084	33753767	15702570	16538862	3430548	2	7	7	4	7	syntactic	0	0
1349657	anim-inanim	baker	beside	truck	dislikes	skating	GSLD_sing_semantic	The baker beside the truck dislikes skating.	0	29718597	13610150	14274010	1451937	1784648	6	5	5	8	7	semantic	0	0
9390394	anim-anim	tailor	by	barber	like	studying	GDLD_sing_syntactic	The tailor by the barber like studying.	1	4703106084	3371396	4668021	709849832	19754110	2	6	6	4	8	syntactic	0	0
1375019	anim-inanim	author	beside	scooter	hates	knitting	GSLD_sing_semantic	The author beside the scooter hates knitting.	0	29718597	99092074	405037	2416713	2033048	6	6	7	5	8	semantic	0	0
8035600	anim-anim	nurses	by	vet	likes	farming	GDLS_plur_syntactic	The nurses by the vet likes farming.	1	4703106084	14176931	2597895	9285296	15602571	2	6	3	5	7	syntactic	0	0
1215204	anim-anim	farmers	near	chefs	love	dancing	GSLS_plur_syntactic	The farmers near the chefs love dancing.	0	154954539	33753767	752773	210137973	15565681	4	7	5	4	7	syntactic	0	0
1275313	anim-anim	painter	that	chef	dislikes	sneezes	GSLS_C_sing_syntactic	The painter that the chef dislikes sneezes.	0	8000768228	13065194	2470923	1451937	134227	4	7	4	8	7	syntactic	0	0
3334145	anim-anim	actor	that	lawyers	knows	smiles	GSLD_C_sing_syntactic	The actor that the lawyers knows smiles.	1	8000768228	14665285	15702570	50729807	5542164	4	5	7	5	6	syntactic	0	0
1469007	anim-anim	painters	beside	bakers	brake	suddenly	GDLD_plur_semantic	The painters beside the bakers brake suddenly.	1	29718597	7084827	997597	4685005	58025537	6	8	6	5	8	semantic	0	0
