	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1396018	inanim-anim	taxi	by	lawyer	skids	abruptly	GSLD_sing_semantic	The taxi by the lawyer skids abruptly.	0	4703106084	4478068	21493788	250523	7262021	2	4	6	5	8	semantic	0	0
1687360	anim-anim	plumbers	near	nurses	hate	farming	GSLS_plur_syntactic	The plumbers near the nurses hate farming.	0	154954539	543869	14176931	16538862	15602571	4	8	6	4	7	syntactic	0	0
1362962	anim-inanim	athletes	by	tractors	love	dancing	GSLD_plur_semantic	The athletes by the tractors love dancing.	0	4703106084	4726603	1908544	210137973	15565681	2	8	8	4	7	semantic	0	0
691984	anim-anim	teachers	near	actors	hate	fishing	GSLS_plur_syntactic	The teachers near the actors hate fishing.	0	154954539	73279702	18120032	16538862	21745307	4	8	6	4	7	syntactic	0	0
10105986	anim-anim	farmer	by	pilot	like	fencing	GDLD_sing_syntactic	The farmer by the pilot like fencing.	1	4703106084	20568429	16262831	709849832	1887055	2	6	5	4	7	syntactic	0	0
6974111	anim-anim	pilots	that	dentist	admires	lie	GDLS_C_plur_syntactic	The pilots that the dentist admires lie.	0	8000768228	5455700	3198534	929819	44672168	4	6	7	7	3	syntactic	0	0
8929136	anim-anim	lawyers	near	actors	loves	fishing	GDLD_plur_syntactic	The lawyers near the actors loves fishing.	1	154954539	15702570	18120032	12028067	21745307	4	7	6	5	7	syntactic	0	0
1350243	anim-inanim	doctor	by	truck	hates	shopping	GSLD_sing_semantic	The doctor by the truck hates shopping.	0	4703106084	52110730	14274010	2416713	11206466	2	6	5	5	8	semantic	0	0
656337	anim-anim	teachers	that	lawyers	admire	swim	GSLS_C_plur_syntactic	The teachers that the lawyers admire swim.	0	8000768228	73279702	15702570	6461497	6237963	4	8	7	6	4	syntactic	0	0
8622607	anim-anim	lawyer	that	farmer	admire	cries	GDLD_C_sing_syntactic	The lawyer that the farmer admire cries.	1	8000768228	21493788	20568429	6461497	9051102	4	6	6	6	5	syntactic	0	0
5029006	anim-anim	baker	near	waiters	likes	driving	GSLD_sing_syntactic	The baker near the waiters likes driving.	0	154954539	13610150	1363954	9285296	25592961	4	5	7	5	7	syntactic	0	0
1483675	anim-anim	chef	near	actor	smashes	suddenly	GDLD_sing_semantic	The chef near the actor smashes suddenly.	1	154954539	2470923	14665285	177467	58025537	4	4	5	7	8	semantic	0	0
1327559	inanim-inanim	van	by	taxi	brakes	suddenly	GSLS_sing_semantic	The van by the taxi brakes suddenly.	0	4703106084	54213864	4478068	2506876	58025537	2	3	4	6	8	semantic	0	0
1452682	inanim-anim	vans	near	actors	admire	modesty	GDLS_plur_semantic	The vans near the actors admire modesty.	1	154954539	963840	18120032	6461497	4114868	4	4	6	6	7	semantic	0	0
2948434	anim-anim	farmer	beside	farmers	likes	skating	GSLD_sing_syntactic	The farmer beside the farmers likes skating.	0	29718597	20568429	33753767	9285296	1784648	6	6	7	5	7	syntactic	0	0
3337450	anim-anim	painters	beside	lawyer	know	russian	GSLD_plur_syntactic	The painters beside the lawyer know Russian.	0	29718597	7084827	21493788	405542218	53427209	6	8	6	4	7	syntactic	0	0
3763569	anim-anim	judge	that	bankers	admires	swims	GSLD_C_sing_syntactic	The judge that the bankers admires swims.	1	8000768228	63704000	6179440	929819	692721	4	5	7	7	5	syntactic	0	0
7520429	anim-anim	authors	that	pilot	knows	lie	GDLS_C_plur_syntactic	The authors that the pilot knows lie.	0	8000768228	42845288	16262831	50729807	44672168	4	7	5	5	3	syntactic	0	0
1570103	inanim-inanim	tractors	by	vans	admire	honesty	GDLD_plur_semantic	The tractors by the vans admire honesty.	1	4703106084	1908544	963840	6461497	7341751	2	8	4	6	7	semantic	0	0
8437425	anim-anim	judges	that	doctors	dislikes	sneeze	GDLD_C_plur_syntactic	The judges that the doctors dislikes sneeze.	1	8000768228	24677643	19521968	1451937	504411	4	6	7	8	6	syntactic	0	0
1017521	anim-anim	pilots	that	bankers	like	move	GSLS_C_plur_syntactic	The pilots that the bankers like move.	0	8000768228	5455700	6179440	709849832	93962800	4	6	7	4	4	syntactic	0	0
1491635	anim-anim	athlete	near	barber	smashes	suddenly	GDLD_sing_semantic	The athlete near the barber smashes suddenly.	1	154954539	3419291	4668021	177467	58025537	4	7	6	7	8	semantic	0	0
1346821	anim-inanim	actors	by	taxis	dislike	studying	GSLD_plur_semantic	The actors by the taxis dislike studying.	0	4703106084	18120032	1073931	6703610	19754110	2	6	5	7	8	semantic	0	0
