	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1441575	inanim-anim	trucks	by	lawyers	love	camping	GDLS_plur_semantic	The trucks by the lawyers love camping.	1	4703106084	6808013	15702570	210137973	3430548	2	6	7	4	7	semantic	0	0
9673094	anim-anim	vets	by	dentists	dislikes	shopping	GDLD_plur_syntactic	The vets by the dentists dislikes shopping.	1	4703106084	262330	1487700	1451937	11206466	2	4	8	8	8	syntactic	0	0
10528776	anim-anim	author	by	waiter	love	acting	GDLD_sing_syntactic	The author by the waiter love acting.	1	4703106084	99092074	3340926	210137973	38536231	2	6	6	4	6	syntactic	0	0
1670466	anim-anim	painter	beside	nurse	likes	fencing	GSLS_sing_syntactic	The painter beside the nurse likes fencing.	0	29718597	13065194	23875250	9285296	1887055	6	7	5	5	7	syntactic	0	0
1410599	anim-inanim	actor	by	crane	brakes	suddenly	GDLS_sing_semantic	The actor by the crane brakes suddenly.	1	4703106084	14665285	5664326	2506876	58025537	2	5	5	6	8	semantic	0	0
392929	anim-anim	barbers	that	farmers	admire	smile	GSLS_C_plur_syntactic	The barbers that the farmers admire smile.	0	8000768228	607437	33753767	6461497	32358171	4	7	7	6	5	syntactic	0	0
6945546	anim-anim	tailors	by	dentist	hates	studying	GDLS_plur_syntactic	The tailors by the dentist hates studying.	1	4703106084	1121681	3198534	2416713	19754110	2	7	7	5	8	syntactic	0	0
5795626	anim-anim	judge	beside	farmers	hate	hunting	GDLS_sing_syntactic	The judge beside the farmers hate hunting.	1	29718597	63704000	33753767	16538862	19801295	6	5	7	4	7	syntactic	0	0
10072197	anim-anim	bakers	that	painters	knows	study	GDLD_C_plur_syntactic	The bakers that the painters knows study.	1	8000768228	997597	7084827	50729807	251146114	4	6	8	5	5	syntactic	0	0
3366180	anim-anim	doctors	beside	actor	dislike	dancing	GSLD_plur_syntactic	The doctors beside the actor dislike dancing.	0	29718597	19521968	14665285	6703610	15565681	6	7	5	7	7	syntactic	0	0
4543014	anim-anim	judges	by	painter	hate	sailing	GSLD_plur_syntactic	The judges by the painter hate sailing.	0	4703106084	24677643	13065194	16538862	8731451	2	6	7	4	7	syntactic	0	0
1332750	inanim-inanim	taxis	beside	vans	crash	abruptly	GSLS_plur_semantic	The taxis beside the vans crash abruptly.	0	29718597	1073931	963840	6995312	7262021	6	5	4	5	8	semantic	0	0
1385415	anim-inanim	doctors	by	cranes	love	cycling	GSLD_plur_semantic	The doctors by the cranes love cycling.	0	4703106084	19521968	1511645	210137973	2334761	2	7	6	4	7	semantic	0	0
4461631	anim-anim	nurse	that	nurses	admires	lies	GSLD_C_sing_syntactic	The nurse that the nurses admires lies.	1	8000768228	23875250	14176931	929819	48941300	4	5	6	7	4	syntactic	0	0
5141974	anim-anim	vet	beside	waiters	dislikes	knitting	GSLD_sing_syntactic	The vet beside the waiters dislikes knitting.	0	29718597	2597895	1363954	1451937	2033048	6	3	7	8	8	syntactic	0	0
922432	anim-anim	banker	by	author	admires	humility	GSLS_sing_syntactic	The banker by the author admires humility.	0	4703106084	5135467	99092074	929819	5981773	2	6	6	7	8	syntactic	0	0
1614396	anim-anim	farmers	by	nurses	dislike	walking	GSLS_plur_syntactic	The farmers by the nurses dislike walking.	0	4703106084	33753767	14176931	6703610	30746983	2	7	6	7	7	syntactic	0	0
9701665	anim-anim	bakers	that	judges	dislikes	die	GDLD_C_plur_syntactic	The bakers that the judges dislikes die.	1	8000768228	997597	24677643	1451937	104147370	4	6	6	8	3	syntactic	0	0
1341053	anim-inanim	author	near	bus	knows	spanish	GSLD_sing_semantic	The author near the bus knows Spanish.	0	154954539	99092074	19370874	50729807	51657368	4	6	3	5	7	semantic	0	0
10400060	anim-anim	authors	by	tailors	hates	walking	GDLD_plur_syntactic	The authors by the tailors hates walking.	1	4703106084	42845288	1121681	2416713	30746983	2	7	7	5	7	syntactic	0	0
10463088	anim-anim	vet	near	tailor	like	farming	GDLD_sing_syntactic	The vet near the tailor like farming.	1	154954539	2597895	3371396	709849832	15602571	4	3	6	4	7	syntactic	0	0
6769201	anim-anim	dentists	that	chef	hates	cry	GDLS_C_plur_syntactic	The dentists that the chef hates cry.	0	8000768228	1487700	2470923	2416713	24708519	4	8	4	5	3	syntactic	0	0
1438734	inanim-anim	vans	beside	teachers	admire	honesty	GDLS_plur_semantic	The vans beside the teachers admire honesty.	1	29718597	963840	73279702	6461497	7341751	6	4	8	6	7	semantic	0	0
1334338	inanim-inanim	scooter	by	crane	crashes	abruptly	GSLS_sing_semantic	The scooter by the crane crashes abruptly.	0	4703106084	405037	5664326	1060077	7262021	2	7	5	7	8	semantic	0	0
1331954	inanim-inanim	tractor	by	scooter	smashes	abruptly	GSLS_sing_semantic	The tractor by the scooter smashes abruptly.	0	4703106084	3282135	405037	177467	7262021	2	7	7	7	8	semantic	0	0
1370927	anim-inanim	bakers	by	scooters	dislike	driving	GSLD_plur_semantic	The bakers by the scooters dislike driving.	0	4703106084	997597	182717	6703610	25592961	2	6	8	7	7	semantic	0	0
3661217	anim-anim	lawyer	that	bankers	dislikes	leaves	GSLD_C_sing_syntactic	The lawyer that the bankers dislikes leaves.	1	8000768228	21493788	6179440	1451937	59706459	4	6	7	8	6	syntactic	0	0
1408851	anim-inanim	doctor	near	van	smashes	suddenly	GDLS_sing_semantic	The doctor near the van smashes suddenly.	1	154954539	52110730	54213864	177467	58025537	4	6	3	7	8	semantic	0	0
1332190	inanim-inanim	cars	near	vans	honk	twice	GSLS_plur_semantic	The cars near the vans honk twice.	0	154954539	24371897	963840	186601	36389658	4	4	4	4	5	semantic	0	0
1365772	anim-inanim	teacher	near	tractor	hates	yachting	GSLD_sing_semantic	The teacher near the tractor hates yachting.	0	154954539	74147301	3282135	2416713	382785	4	7	7	5	8	semantic	0	0
1519011	anim-anim	athletes	by	waiters	brake	suddenly	GDLD_plur_semantic	The athletes by the waiters brake suddenly.	1	4703106084	4726603	1363954	4685005	58025537	2	8	7	5	8	semantic	0	0
5867809	anim-anim	baker	that	teachers	hate	sits	GDLS_C_sing_syntactic	The baker that the teachers hate sits.	0	8000768228	13610150	73279702	16538862	8154939	4	5	8	4	4	syntactic	0	0
3389617	anim-anim	actors	that	actor	love	lie	GSLD_C_plur_syntactic	The actors that the actor love lie.	1	8000768228	18120032	14665285	210137973	44672168	4	6	5	4	3	syntactic	0	0
2871040	anim-anim	nurse	near	doctors	loves	climbing	GSLD_sing_syntactic	The nurse near the doctors loves climbing.	0	154954539	23875250	19521968	12028067	7755370	4	5	7	5	8	syntactic	0	0
8042353	anim-anim	painters	that	vet	likes	move	GDLS_C_plur_syntactic	The painters that the vet likes move.	0	8000768228	7084827	2597895	9285296	93962800	4	8	3	5	4	syntactic	0	0
1456263	anim-anim	plumber	that	dentist	admires	sneezes	GSLS_C_sing_syntactic	The plumber that the dentist admires sneezes.	0	8000768228	734834	3198534	929819	134227	4	7	7	7	7	syntactic	0	0
2072689	anim-anim	nurses	that	plumbers	hate	cry	GSLS_C_plur_syntactic	The nurses that the plumbers hate cry.	0	8000768228	14176931	543869	16538862	24708519	4	6	8	4	3	syntactic	0	0
4245457	anim-anim	barbers	that	judge	love	turn	GSLD_C_plur_syntactic	The barbers that the judge love turn.	1	8000768228	607437	63704000	210137973	134505772	4	7	5	4	4	syntactic	0	0
1506186	anim-anim	athlete	beside	painter	honks	twice	GDLD_sing_semantic	The athlete beside the painter honks twice.	1	29718597	3419291	13065194	0	36389658	6	7	7	5	5	semantic	0	0
9423765	anim-anim	waiter	that	barber	admire	sits	GDLD_C_sing_syntactic	The waiter that the barber admire sits.	1	8000768228	3340926	4668021	6461497	8154939	4	6	6	6	4	syntactic	0	0
6584420	anim-anim	teacher	near	barbers	dislike	cooking	GDLS_sing_syntactic	The teacher near the barbers dislike cooking.	1	154954539	74147301	607437	6703610	13672366	4	7	7	7	7	syntactic	0	0
1503224	anim-anim	doctors	beside	nurses	honk	loudly	GDLD_plur_semantic	The doctors beside the nurses honk loudly.	1	29718597	19521968	14176931	186601	5998778	6	7	6	4	6	semantic	0	0
191772	anim-anim	chefs	near	doctors	love	spinning	GSLS_plur_syntactic	The chefs near the doctors love spinning.	0	154954539	752773	19521968	210137973	6978676	4	5	7	4	8	syntactic	0	0
8293937	anim-anim	dentist	that	baker	love	cries	GDLD_C_sing_syntactic	The dentist that the baker love cries.	1	8000768228	3198534	13610150	210137973	9051102	4	7	5	4	5	syntactic	0	0
1471466	anim-anim	chef	near	doctor	brakes	abruptly	GDLD_sing_semantic	The chef near the doctor brakes abruptly.	1	154954539	2470923	52110730	2506876	7262021	4	4	6	6	8	semantic	0	0
5862001	anim-anim	athlete	that	teachers	hate	moves	GDLS_C_sing_syntactic	The athlete that the teachers hate moves.	0	8000768228	3419291	73279702	16538862	24787121	4	7	8	4	5	syntactic	0	0
7371230	anim-anim	waiters	by	painter	dislikes	camping	GDLS_plur_syntactic	The waiters by the painter dislikes camping.	1	4703106084	1363954	13065194	1451937	3430548	2	7	7	8	7	syntactic	0	0
1267201	anim-anim	nurse	that	chef	likes	arrives	GSLS_C_sing_syntactic	The nurse that the chef likes arrives.	0	8000768228	23875250	2470923	9285296	6366129	4	5	4	5	7	syntactic	0	0
