	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1457526	inanim-anim	scooter	near	author	hates	spinning	GDLS_sing_semantic	The scooter near the author hates spinning.	1	154954539	405037	99092074	2416713	6978676	4	7	6	5	8	semantic	0	0
3860800	anim-anim	pilot	near	barbers	hates	farming	GSLD_sing_syntactic	The pilot near the barbers hates farming.	0	154954539	16262831	607437	2416713	15602571	4	5	7	5	7	syntactic	0	0
4807508	anim-anim	chef	by	plumbers	dislikes	dancing	GSLD_sing_syntactic	The chef by the plumbers dislikes dancing.	0	4703106084	2470923	543869	1451937	15565681	2	4	8	8	7	syntactic	0	0
1448708	inanim-anim	trucks	by	actors	dislike	painting	GDLS_plur_semantic	The trucks by the actors dislike painting.	1	4703106084	6808013	18120032	6703610	32738623	2	6	6	7	8	semantic	0	0
1453127	anim-anim	banker	that	dentist	admires	sneezes	GSLS_C_sing_syntactic	The banker that the dentist admires sneezes.	0	8000768228	5135467	3198534	929819	134227	4	6	7	7	7	syntactic	0	0
1326196	inanim-inanim	tractor	beside	bus	skids	loudly	GSLS_sing_semantic	The tractor beside the bus skids loudly.	0	29718597	3282135	19370874	250523	5998778	6	7	3	5	6	semantic	0	0
7614724	anim-anim	nurse	beside	plumbers	love	cooking	GDLS_sing_syntactic	The nurse beside the plumbers love cooking.	1	29718597	23875250	543869	210137973	13672366	6	5	8	4	7	syntactic	0	0
7566865	anim-anim	lawyer	that	plumbers	hate	studies	GDLS_C_sing_syntactic	The lawyer that the plumbers hate studies.	0	8000768228	21493788	543869	16538862	159772512	4	6	8	4	7	syntactic	0	0
8612929	anim-anim	vets	that	farmers	dislikes	cough	GDLD_C_plur_syntactic	The vets that the farmers dislikes cough.	1	8000768228	262330	33753767	1451937	5632779	4	4	7	8	5	syntactic	0	0
1398434	anim-anim	judges	near	dentists	dislike	skating	GSLS_plur_syntactic	The judges near the dentists dislike skating.	0	154954539	24677643	1487700	6703610	1784648	4	6	8	7	7	syntactic	0	0
1331608	inanim-inanim	taxis	beside	scooters	skid	loudly	GSLS_plur_semantic	The taxis beside the scooters skid loudly.	0	29718597	1073931	182717	816187	5998778	6	5	8	4	6	semantic	0	0
5084017	anim-anim	barbers	that	waiter	dislike	move	GSLD_C_plur_syntactic	The barbers that the waiter dislike move.	1	8000768228	607437	3340926	6703610	93962800	4	7	6	7	4	syntactic	0	0
6277365	anim-anim	tailors	that	actor	admires	sit	GDLS_C_plur_syntactic	The tailors that the actor admires sit.	0	8000768228	1121681	14665285	929819	40245691	4	7	5	7	3	syntactic	0	0
1326869	inanim-inanim	cars	near	taxis	skid	noisily	GSLS_plur_semantic	The cars near the taxis skid noisily.	0	154954539	24371897	1073931	816187	807804	4	4	5	4	7	semantic	0	0
1576151	inanim-inanim	vans	near	cranes	hate	camping	GDLD_plur_semantic	The vans near the cranes hate camping.	1	154954539	963840	1511645	16538862	3430548	4	4	6	4	7	semantic	0	0
5836304	anim-anim	waiters	near	farmer	dislikes	farming	GDLS_plur_syntactic	The waiters near the farmer dislikes farming.	1	154954539	1363954	20568429	1451937	15602571	4	7	6	8	7	syntactic	0	0
1410131	anim-inanim	doctor	beside	crane	smashes	suddenly	GDLS_sing_semantic	The doctor beside the crane smashes suddenly.	1	29718597	52110730	5664326	177467	58025537	6	6	5	7	8	semantic	0	0
2494801	anim-anim	tailors	that	vets	love	turn	GSLS_C_plur_syntactic	The tailors that the vets love turn.	0	8000768228	1121681	262330	210137973	134505772	4	7	4	4	4	syntactic	0	0
1328803	inanim-inanim	car	by	jeep	honks	once	GSLS_sing_semantic	The car by the jeep honks once.	0	4703106084	71566944	2009598	0	267334111	2	3	4	5	4	semantic	0	0
7668505	anim-anim	bankers	that	plumber	admires	cough	GDLS_C_plur_syntactic	The bankers that the plumber admires cough.	0	8000768228	6179440	734834	929819	5632779	4	7	7	7	5	syntactic	0	0
4716721	anim-anim	waiter	that	pilots	hates	lies	GSLD_C_sing_syntactic	The waiter that the pilots hates lies.	1	8000768228	3340926	5455700	2416713	48941300	4	6	6	5	4	syntactic	0	0
1407739	anim-inanim	farmers	by	scooters	skid	suddenly	GDLS_plur_semantic	The farmers by the scooters skid suddenly.	1	4703106084	33753767	182717	816187	58025537	2	7	8	4	8	semantic	0	0
8583620	anim-anim	pilot	by	farmer	love	gambling	GDLD_sing_syntactic	The pilot by the farmer love gambling.	1	4703106084	16262831	20568429	210137973	6130169	2	5	6	4	8	syntactic	0	0
1489427	anim-anim	actors	near	bankers	smash	suddenly	GDLD_plur_semantic	The actors near the bankers smash suddenly.	1	154954539	18120032	6179440	1655337	58025537	4	6	7	5	8	semantic	0	0
1427644	anim-anim	tailors	beside	dentists	love	walking	GSLS_plur_syntactic	The tailors beside the dentists love walking.	0	29718597	1121681	1487700	210137973	30746983	6	7	8	4	7	syntactic	0	0
7597900	anim-anim	chef	by	plumbers	dislike	bowling	GDLS_sing_syntactic	The chef by the plumbers dislike bowling.	1	4703106084	2470923	543869	6703610	2476732	2	4	8	7	7	syntactic	0	0
3008374	anim-anim	judges	by	farmer	hate	knitting	GSLD_plur_syntactic	The judges by the farmer hate knitting.	0	4703106084	24677643	20568429	16538862	2033048	2	6	6	4	8	syntactic	0	0
1360860	anim-inanim	actors	by	jeeps	dislike	yachting	GSLD_plur_semantic	The actors by the jeeps dislike yachting.	0	4703106084	18120032	406341	6703610	382785	2	6	5	7	8	semantic	0	0
1024289	anim-anim	plumbers	that	bankers	love	die	GSLS_C_plur_syntactic	The plumbers that the bankers love die.	0	8000768228	543869	6179440	210137973	104147370	4	8	7	4	3	syntactic	0	0
1574957	inanim-inanim	scooter	by	crane	loves	hunting	GDLD_sing_semantic	The scooter by the crane loves hunting.	1	4703106084	405037	5664326	12028067	19801295	2	7	5	5	7	semantic	0	0
10342144	anim-anim	painters	near	plumbers	knows	english	GDLD_plur_syntactic	The painters near the plumbers knows English.	1	154954539	7084827	543869	50729807	195298116	4	8	8	5	7	syntactic	0	0
1536833	inanim-inanim	tractor	near	taxi	hates	fencing	GDLD_sing_semantic	The tractor near the taxi hates fencing.	1	154954539	3282135	4478068	2416713	1887055	4	7	4	5	7	semantic	0	0
5013901	anim-anim	athlete	that	tailors	admires	dies	GSLD_C_sing_syntactic	The athlete that the tailors admires dies.	1	8000768228	3419291	1121681	929819	11810645	4	7	7	7	4	syntactic	0	0
10256742	anim-anim	actor	by	plumber	like	sailing	GDLD_sing_syntactic	The actor by the plumber like sailing.	1	4703106084	14665285	734834	709849832	8731451	2	5	7	4	7	syntactic	0	0
1371051	anim-inanim	doctor	near	scooter	likes	shopping	GSLD_sing_semantic	The doctor near the scooter likes shopping.	0	154954539	52110730	405037	9285296	11206466	4	6	7	5	8	semantic	0	0
9093822	anim-anim	dentists	near	authors	dislikes	cycling	GDLD_plur_syntactic	The dentists near the authors dislikes cycling.	1	154954539	1487700	42845288	1451937	2334761	4	8	7	8	7	syntactic	0	0
490002	anim-anim	plumber	near	teacher	likes	fencing	GSLS_sing_syntactic	The plumber near the teacher likes fencing.	0	154954539	734834	74147301	9285296	1887055	4	7	7	5	7	syntactic	0	0
7829274	anim-anim	doctors	beside	waiter	loves	boxing	GDLS_plur_syntactic	The doctors beside the waiter loves boxing.	1	29718597	19521968	3340926	12028067	2262574	6	7	6	5	6	syntactic	0	0
1386918	anim-inanim	teachers	by	cranes	like	spinning	GSLD_plur_semantic	The teachers by the cranes like spinning.	0	4703106084	73279702	1511645	709849832	6978676	2	8	6	4	8	semantic	100	0
1355627	anim-inanim	athlete	by	jeep	loves	sailing	GSLD_sing_semantic	The athlete by the jeep loves sailing.	0	4703106084	3419291	2009598	12028067	8731451	2	7	4	5	7	semantic	0	0
4554161	anim-anim	painters	that	painter	like	lie	GSLD_C_plur_syntactic	The painters that the painter like lie.	1	8000768228	7084827	13065194	709849832	44672168	4	8	7	4	3	syntactic	44	0
2398434	anim-anim	doctor	beside	vet	likes	fencing	GSLS_sing_syntactic	The doctor beside the vet likes fencing.	0	29718597	52110730	2597895	9285296	1887055	6	6	3	5	7	syntactic	0	0
10080353	anim-anim	farmers	that	painters	admires	smile	GDLD_C_plur_syntactic	The farmers that the painters admires smile.	1	8000768228	33753767	7084827	929819	32358171	4	7	8	7	5	syntactic	0	0
1737185	anim-anim	doctor	that	painter	hates	sits	GSLS_C_sing_syntactic	The doctor that the painter hates sits.	0	8000768228	52110730	13065194	2416713	8154939	4	6	7	5	4	syntactic	0	0
10344447	anim-anim	baker	that	plumber	admire	lies	GDLD_C_sing_syntactic	The baker that the plumber admire lies.	1	8000768228	13610150	734834	6461497	48941300	4	5	7	6	4	syntactic	0	0
10168273	anim-anim	nurse	that	pilot	love	runs	GDLD_C_sing_syntactic	The nurse that the pilot love runs.	1	8000768228	23875250	16262831	210137973	26702428	4	5	5	4	4	syntactic	0	0
5056596	anim-anim	lawyers	beside	waiter	like	dancing	GSLD_plur_syntactic	The lawyers beside the waiter like dancing.	0	29718597	15702570	3340926	709849832	15565681	6	7	6	4	7	syntactic	78	0
6431985	anim-anim	doctor	that	bankers	hate	sneezes	GDLS_C_sing_syntactic	The doctor that the bankers hate sneezes.	0	8000768228	52110730	6179440	16538862	134227	4	6	7	4	7	syntactic	0	0
