	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
9	anim-anim	chef	beside	judge	love	acting	GDLD_sing_syntactic	The chef beside the judge love acting.	1	29718597	2470923	63704000	210137973	38536231	6	4	5	4	6	syntactic
4	anim-anim	tailor	beside	builders	detest	camping	GDLS_sing_syntactic	The tailor beside the builders detest camping.	1	29718597	3371396	5454568	740903	3430548	6	6	8	6	7	syntactic
9	anim-anim	plumber	near	pilots	likes	acting	GSLD_C_sing_syntactic	The plumber that the pilots likes sits.	1	154954539	734834	5455700	9285296	38536231	4	7	6	5	6	syntactic
2	anim-anim	actors	near	chefs	fears	hunting	GDLD_plur_syntactic	The actors near the chefs fears hunting.	1	154954539	18120032	752773	17721106	19801295	4	6	5	5	7	syntactic
8	inanim-inanim	car	near	scooter	honks	loudly	GSLS_sing_semantic	The car near the scooter honks loudly.	0	154954539	71566944	405037	0	5998778	4	3	7	5	6	semantic
0	inanim-anim	scooters	near	bakers	crash	noisily	GSLD_plur_semantic	The scooters near the bakers crash noisily.	0	154954539	182717	997597	6995312	807804	4	8	6	5	7	semantic
4	anim-anim	doctor	beside	plumber	leaks	abruptly	GDLD_sing_semantic	The doctor beside the plumber leaks abruptly.	1	29718597	52110730	734834	1935324	7262021	6	6	7	5	8	semantic
9	inanim-inanim	trucks	beside	buses	brake	noisily	GSLS_plur_semantic	The trucks beside the buses brake noisily.	0	29718597	6808013	4213326	4685005	807804	6	6	5	5	7	semantic
5	anim-anim	tailor	beside	nurse	dislikes	spinning	GSLS_sing_semantic	The tailor beside the nurse dislikes spinning.	0	29718597	3371396	23875250	1451937	6978676	6	6	5	8	8	semantic
0	anim-inanim	chef	near	van	avoids	camping	GSLD_sing_semantic	The chef near the van avoids camping.	0	154954539	2470923	54213864	3608938	3430548	4	4	3	6	7	semantic
1	anim-anim	painters	beside	nurses	detest	boxing	GSLS_plur_syntactic	The painters beside the nurses detest boxing.	0	29718597	7084827	14176931	740903	2262574	6	8	6	6	6	syntactic
8	anim-anim	authors	near	pilots	love	skiing	GSLS_C_plur_syntactic	The authors that the pilots love die.	0	154954539	42845288	5455700	210137973	1934331	4	7	6	4	6	syntactic
2	anim-anim	waiters	beside	plumber	dislikes	fishing	GDLS_C_plur_syntactic	The waiters that the plumber dislikes arrive.	0	29718597	1363954	734834	1451937	21745307	6	7	7	8	7	syntactic
3	anim-anim	dentists	by	athlete	hates	fishing	GDLS_C_plur_syntactic	The dentists that the athlete hates arrive.	0	4703106084	1487700	3419291	2416713	21745307	2	8	7	5	7	syntactic
8	anim-anim	farmer	near	plumber	likes	hunting	GSLS_C_sing_syntactic	The farmer that the plumber likes sits.	0	154954539	20568429	734834	9285296	19801295	4	6	7	5	7	syntactic
1	anim-inanim	athletes	near	vans	brake	noisily	GDLS_plur_semantic	The athletes near the vans brake noisily.	1	154954539	4726603	963840	4685005	807804	4	8	4	5	7	semantic
1	anim-anim	judges	by	waiters	avoid	boxing	GSLS_C_plur_syntactic	The judges that the waiters avoid sit.	0	4703106084	24677643	1363954	60713817	2262574	2	6	7	5	6	syntactic
7	anim-anim	vets	near	pilots	honk	once	GDLD_plur_semantic	The vets near the pilots honk once.	1	154954539	262330	5455700	186601	267334111	4	4	6	4	4	semantic
9	anim-anim	judges	by	pilot	fears	shopping	GDLS_plur_syntactic	The judges by the pilot fears shopping.	1	4703106084	24677643	16262831	17721106	11206466	2	6	5	5	8	syntactic
4	anim-anim	baker	beside	barbers	hates	sailing	GSLD_C_sing_syntactic	The baker that the barbers hates dies.	1	29718597	13610150	607437	2416713	8731451	6	5	7	5	7	syntactic
8	anim-anim	lawyers	near	painter	love	farming	GSLD_C_plur_syntactic	The lawyers that the painter love pray.	1	154954539	15702570	13065194	210137973	15602571	4	7	7	4	7	syntactic
5	anim-anim	builders	by	dentists	dislike	bowling	GSLS_plur_semantic	The builders by the dentists dislike bowling.	0	4703106084	5454568	1487700	6703610	2476732	2	8	8	7	7	semantic
1	anim-anim	banker	by	waiter	avoid	spinning	GDLD_C_sing_syntactic	The banker that the waiter avoid prays.	1	4703106084	5135467	3340926	60713817	6978676	2	6	6	5	8	syntactic
9	anim-anim	nurse	beside	tailors	fears	camping	GSLD_sing_syntactic	The nurse beside the tailors fears camping.	0	29718597	23875250	1121681	17721106	3430548	6	5	7	5	7	syntactic
0	inanim-anim	buses	by	judges	hate	knitting	GDLS_plur_semantic	The buses by the judges hate knitting.	1	4703106084	4213326	24677643	16538862	2033048	2	5	6	4	8	semantic
4	anim-anim	chef	by	builder	dislikes	bowling	GSLS_sing_syntactic	The chef by the builder dislikes bowling.	0	4703106084	2470923	4915470	1451937	2476732	2	4	7	8	7	syntactic
2	inanim-anim	tractor	near	author	avoids	climbing	GDLS_sing_semantic	The tractor near the author avoids climbing.	1	154954539	3282135	99092074	3608938	7755370	4	7	6	6	8	semantic
4	anim-anim	banker	near	nurse	fear	shopping	GDLD_sing_syntactic	The banker near the nurse fear shopping.	1	154954539	5135467	23875250	83025936	11206466	4	6	5	4	8	syntactic
3	anim-anim	nurse	by	chef	hate	yachting	GDLD_C_sing_syntactic	The nurse that the chef hate arrives.	1	4703106084	23875250	2470923	16538862	382785	2	5	4	4	8	syntactic
2	anim-anim	vets	beside	pilot	hate	skating	GSLD_plur_syntactic	The vets beside the pilot hate skating.	0	29718597	262330	16262831	16538862	1784648	6	4	5	4	7	syntactic
9	anim-anim	bakers	beside	bankers	dislikes	fencing	GDLD_C_plur_syntactic	The bakers that the bankers dislikes pray.	1	29718597	997597	6179440	1451937	1887055	6	6	7	8	7	syntactic
5	inanim-anim	scooter	beside	teacher	honks	loudly	GSLD_sing_semantic	The scooter beside the teacher honks loudly.	0	29718597	405037	74147301	0	5998778	6	7	7	5	6	semantic
3	anim-inanim	actor	beside	truck	leaks	suddenly	GDLS_sing_semantic	The actor beside the truck leaks suddenly.	1	29718597	14665285	14274010	1935324	58025537	6	5	5	5	8	semantic
0	anim-anim	pilot	beside	vets	loves	cooking	GSLD_sing_syntactic	The pilot beside the vets loves cooking.	0	29718597	16262831	262330	12028067	13672366	6	5	4	5	7	syntactic
9	anim-anim	painters	beside	waiter	fear	cycling	GSLD_plur_syntactic	The painters beside the waiter fear cycling.	0	29718597	7084827	3340926	83025936	2334761	6	8	6	4	7	syntactic
4	anim-anim	nurses	by	pilots	prefer	climbing	GSLS_plur_syntactic	The nurses by the pilots prefer climbing.	0	4703106084	14176931	5455700	20278168	7755370	2	6	6	6	8	syntactic
6	anim-anim	athlete	near	dentists	dislike	yachting	GDLS_sing_syntactic	The athlete near the dentists dislike yachting.	1	154954539	3419291	1487700	6703610	382785	4	7	8	7	8	syntactic
2	anim-anim	plumber	near	banker	detests	studying	GSLS_sing_syntactic	The plumber near the banker detests studying.	0	154954539	734834	5135467	181255	19754110	4	7	6	7	8	syntactic
7	anim-inanim	builders	by	tractors	fear	dancing	GSLD_plur_semantic	The builders by the tractors fear dancing.	0	4703106084	5454568	1908544	83025936	15565681	2	8	8	4	7	semantic
5	anim-anim	dentist	by	doctors	fear	boxing	GDLS_C_sing_syntactic	The dentist that the doctors fear prays.	0	4703106084	3198534	19521968	83025936	2262574	2	7	7	4	6	syntactic
8	anim-anim	bakers	near	actors	likes	dancing	GDLD_plur_syntactic	The bakers near the actors likes dancing.	1	154954539	997597	18120032	9285296	15565681	4	6	6	5	7	syntactic
6	anim-anim	builders	beside	farmer	likes	spinning	GDLS_plur_syntactic	The builders beside the farmer likes spinning.	1	29718597	5454568	20568429	9285296	6978676	6	8	6	5	8	syntactic
6	anim-anim	waiter	by	farmer	detests	acting	GSLS_C_sing_syntactic	The waiter that the farmer detests sits.	0	4703106084	3340926	20568429	181255	38536231	2	6	6	7	6	syntactic
