	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
4	anim-inanim	athletes	beside	buses	dislike	knitting	GSLD_plur_semantic	The athletes beside the buses dislike knitting.	0	29718597	4726603	4213326	6703610	2033048	6	8	5	7	8	semantic
7	anim-anim	builder	by	nurse	loves	sailing	GSLS_C_sing_syntactic	The builder that the nurse loves arrives.	0	4703106084	4915470	23875250	12028067	8731451	2	7	5	5	7	syntactic
3	anim-anim	barber	by	judge	detests	skiing	GSLS_sing_syntactic	The barber by the judge detests skiing.	0	4703106084	4668021	63704000	181255	1934331	2	6	5	7	6	syntactic
8	anim-anim	actor	by	athlete	prefers	farming	GSLS_sing_syntactic	The actor by the athlete prefers farming.	0	4703106084	14665285	3419291	4149558	15602571	2	5	7	7	7	syntactic
5	anim-anim	doctors	near	pilot	loves	hunting	GDLS_C_plur_syntactic	The doctors that the pilot loves pray.	0	154954539	19521968	16262831	12028067	19801295	4	7	5	5	7	syntactic
0	anim-anim	barber	beside	farmers	detest	hunting	GDLS_C_sing_syntactic	The barber that the farmers detest sits.	0	29718597	4668021	33753767	740903	19801295	6	6	7	6	7	syntactic
0	anim-anim	baker	beside	builders	fears	cooking	GSLD_C_sing_syntactic	The baker that the builders fears dies.	1	29718597	13610150	5454568	17721106	13672366	6	5	8	5	7	syntactic
7	anim-anim	chef	by	plumbers	likes	hunting	GSLD_sing_syntactic	The chef by the plumbers likes hunting.	0	4703106084	2470923	543869	9285296	19801295	2	4	8	5	7	syntactic
0	anim-inanim	banker	by	scooter	prefers	shopping	GSLD_sing_semantic	The banker by the scooter prefers shopping.	0	4703106084	5135467	405037	4149558	11206466	2	6	7	7	8	semantic
0	anim-anim	author	near	plumber	avoids	gambling	GSLS_C_sing_syntactic	The author that the plumber avoids arrives.	0	154954539	99092074	734834	3608938	6130169	4	6	7	6	8	syntactic
7	anim-anim	builders	by	painters	dislikes	camping	GDLD_plur_syntactic	The builders by the painters dislikes camping.	1	4703106084	5454568	7084827	1451937	3430548	2	8	8	8	7	syntactic
8	anim-anim	judge	beside	athletes	avoid	skating	GDLS_sing_syntactic	The judge beside the athletes avoid skating.	1	29718597	63704000	4726603	60713817	1784648	6	5	8	5	7	syntactic
0	anim-anim	painters	near	chefs	detest	acting	GSLS_C_plur_syntactic	The painters that the chefs detest pray.	0	154954539	7084827	752773	740903	38536231	4	8	5	6	6	syntactic
8	inanim-inanim	tractors	beside	trucks	detest	gambling	GDLD_plur_semantic	The tractors beside the trucks detest gambling.	1	29718597	1908544	6808013	740903	6130169	6	8	6	6	8	semantic
8	inanim-anim	taxi	beside	teacher	likes	fishing	GDLS_sing_semantic	The taxi beside the teacher likes fishing.	1	29718597	4478068	74147301	9285296	21745307	6	4	7	5	7	semantic
8	anim-anim	bankers	by	waiter	dislikes	fishing	GDLS_plur_syntactic	The bankers by the waiter dislikes fishing.	1	4703106084	6179440	3340926	1451937	21745307	2	7	6	8	7	syntactic
3	inanim-inanim	van	by	truck	leaks	suddenly	GSLS_sing_semantic	The van by the truck leaks suddenly.	0	4703106084	54213864	14274010	1935324	58025537	2	3	5	5	8	semantic
7	anim-anim	nurses	by	plumber	dislike	boxing	GSLD_C_plur_syntactic	The nurses that the plumber dislike sit.	1	4703106084	14176931	734834	6703610	2262574	2	6	7	7	6	syntactic
6	anim-anim	barber	beside	farmer	loves	cycling	GSLS_sing_semantic	The barber beside the farmer loves cycling.	0	29718597	4668021	20568429	12028067	2334761	6	6	6	5	7	semantic
6	anim-inanim	pilots	near	taxis	leak	abruptly	GDLS_plur_semantic	The pilots near the taxis leak abruptly.	1	154954539	5455700	1073931	3272091	7262021	4	6	5	4	8	semantic
7	anim-anim	nurse	by	vets	avoids	cycling	GSLD_C_sing_syntactic	The nurse that the vets avoids sits.	1	4703106084	23875250	262330	3608938	2334761	2	5	4	6	7	syntactic
8	anim-anim	plumber	beside	nurses	prefers	fishing	GSLD_sing_syntactic	The plumber beside the nurses prefers fishing.	0	29718597	734834	14176931	4149558	21745307	6	7	6	7	7	syntactic
6	anim-anim	athletes	beside	bankers	dislike	yachting	GSLS_plur_syntactic	The athletes beside the bankers dislike yachting.	0	29718597	4726603	6179440	6703610	382785	6	8	7	7	8	syntactic
1	anim-anim	teachers	beside	tailor	detests	acting	GDLS_plur_syntactic	The teachers beside the tailor detests acting.	1	29718597	73279702	3371396	181255	38536231	6	8	6	7	6	syntactic
4	anim-anim	doctors	beside	nurses	avoids	climbing	GDLD_plur_syntactic	The doctors beside the nurses avoids climbing.	1	29718597	19521968	14176931	3608938	7755370	6	7	6	6	8	syntactic
3	anim-anim	barbers	beside	tailor	dislike	fencing	GSLD_plur_syntactic	The barbers beside the tailor dislike fencing.	0	29718597	607437	3371396	6703610	1887055	6	7	6	7	7	syntactic
0	anim-anim	tailors	beside	lawyers	fear	dancing	GSLS_plur_syntactic	The tailors beside the lawyers fear dancing.	0	29718597	1121681	15702570	83025936	15565681	6	7	7	4	7	syntactic
3	inanim-anim	buses	beside	bankers	rust	abruptly	GSLD_plur_semantic	The buses beside the bankers rust abruptly.	0	29718597	4213326	6179440	3598446	7262021	6	5	7	4	8	semantic
2	anim-anim	teachers	near	vets	malfunction	suddenly	GDLD_plur_semantic	The teachers near the vets malfunction suddenly.	1	154954539	73279702	262330	818548	58025537	4	8	4	11	8	semantic
9	anim-anim	teacher	by	nurses	love	climbing	GDLS_C_sing_syntactic	The teacher that the nurses love prays.	0	4703106084	74147301	14176931	210137973	7755370	2	7	6	4	8	syntactic
9	inanim-anim	bus	beside	dentist	leaks	abruptly	GSLD_sing_semantic	The bus beside the dentist leaks abruptly.	0	29718597	19370874	3198534	1935324	7262021	6	3	7	5	8	semantic
1	anim-anim	nurse	by	actor	hate	gambling	GDLD_C_sing_syntactic	The nurse that the actor hate arrives.	1	4703106084	23875250	14665285	16538862	6130169	2	5	5	4	8	syntactic
2	anim-anim	dentist	by	vet	love	walking	GDLD_C_sing_syntactic	The dentist that the vet love prays.	1	4703106084	3198534	2597895	210137973	30746983	2	7	3	4	7	syntactic
4	anim-anim	lawyers	near	teachers	loves	spinning	GDLD_C_plur_syntactic	The lawyers that the teachers loves die.	1	154954539	15702570	73279702	12028067	6978676	4	7	8	5	8	syntactic
7	anim-anim	dentists	beside	vets	dislike	hunting	GSLS_C_plur_syntactic	The dentists that the vets dislike pray.	0	29718597	1487700	262330	6703610	19801295	6	8	4	7	7	syntactic
1	anim-anim	dentists	by	tailors	fear	boxing	GSLS_plur_semantic	The dentists by the tailors fear boxing.	0	4703106084	1487700	1121681	83025936	2262574	2	8	7	4	6	semantic
0	inanim-inanim	bus	beside	car	dislikes	shopping	GDLD_sing_semantic	The bus beside the car dislikes shopping.	1	29718597	19370874	71566944	1451937	11206466	6	3	3	8	8	semantic
3	inanim-inanim	scooters	by	vans	malfunction	abruptly	GSLS_plur_semantic	The scooters by the vans malfunction abruptly.	0	4703106084	182717	963840	818548	7262021	2	8	4	11	8	semantic
2	anim-anim	nurses	near	dentists	hates	climbing	GDLD_C_plur_syntactic	The nurses that the dentists hates sit.	1	154954539	14176931	1487700	2416713	7755370	4	6	8	5	8	syntactic
1	anim-anim	pilots	near	doctor	hate	dancing	GSLD_C_plur_syntactic	The pilots that the doctor hate sit.	1	154954539	5455700	52110730	16538862	15565681	4	6	6	4	7	syntactic
3	anim-anim	actor	beside	banker	rusts	suddenly	GDLD_sing_semantic	The actor beside the banker rusts suddenly.	1	29718597	14665285	5135467	219876	58025537	6	5	6	5	8	semantic
0	anim-inanim	chef	near	car	leaks	abruptly	GDLS_sing_semantic	The chef near the car leaks abruptly.	1	154954539	2470923	71566944	1935324	7262021	4	4	3	5	8	semantic
3	anim-anim	tailor	by	judges	detest	dancing	GDLS_sing_syntactic	The tailor by the judges detest dancing.	1	4703106084	3371396	24677643	740903	15565681	2	6	6	6	7	syntactic
0	anim-anim	actors	beside	barber	prefers	sailing	GDLS_C_plur_syntactic	The actors that the barber prefers arrive.	0	29718597	18120032	4668021	4149558	8731451	6	6	6	7	7	syntactic
