	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
2	anim-anim	barbers	near	athletes	prefers	spinning	GDLD_plur_syntactic	The barbers near the athletes prefers spinning.	1	154954539	607437	4726603	4149558	6978676	4	7	8	7	8	syntactic
5	anim-anim	tailor	by	doctors	avoid	skating	GDLS_C_sing_syntactic	The tailor that the doctors avoid sits.	0	4703106084	3371396	19521968	60713817	1784648	2	6	7	5	7	syntactic
5	anim-anim	vet	beside	pilot	avoid	skiing	GDLD_sing_syntactic	The vet beside the pilot avoid skiing.	1	29718597	2597895	16262831	60713817	1934331	6	3	5	5	6	syntactic
8	anim-anim	plumber	by	chefs	loves	farming	GSLD_C_sing_syntactic	The plumber that the chefs loves arrives.	1	4703106084	734834	752773	12028067	15602571	2	7	5	5	7	syntactic
2	anim-anim	baker	near	bankers	avoid	sailing	GDLS_sing_syntactic	The baker near the bankers avoid sailing.	1	154954539	13610150	6179440	60713817	8731451	4	5	7	5	7	syntactic
1	anim-anim	bankers	beside	baker	dislikes	bowling	GDLS_plur_syntactic	The bankers beside the baker dislikes bowling.	1	29718597	6179440	13610150	1451937	2476732	6	7	5	8	7	syntactic
6	anim-anim	plumber	beside	bankers	dislike	bowling	GDLS_C_sing_syntactic	The plumber that the bankers dislike sits.	0	29718597	734834	6179440	6703610	2476732	6	7	7	7	7	syntactic
7	inanim-anim	scooters	near	teachers	honk	noisily	GSLD_plur_semantic	The scooters near the teachers honk noisily.	0	154954539	182717	73279702	186601	807804	4	8	8	4	7	semantic
6	inanim-anim	taxis	near	authors	dislike	bowling	GDLS_plur_semantic	The taxis near the authors dislike bowling.	1	154954539	1073931	42845288	6703610	2476732	4	5	7	7	7	semantic
2	inanim-inanim	trucks	by	scooters	leak	abruptly	GSLS_plur_semantic	The trucks by the scooters leak abruptly.	0	4703106084	6808013	182717	3272091	7262021	2	6	8	4	8	semantic
