	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
2	anim-anim	farmers	beside	nurses	fear	yachting	GSLS_C_plur_syntactic	The farmers that the nurses fear pray.	0	29718597	33753767	14176931	83025936	382785	6	7	6	4	8	syntactic
5	anim-anim	doctor	by	pilots	like	shopping	GDLS_C_sing_syntactic	The doctor that the pilots like prays.	0	4703106084	52110730	5455700	709849832	11206466	2	6	6	4	8	syntactic
4	inanim-anim	buses	near	chefs	honk	loudly	GSLD_plur_semantic	The buses near the chefs honk loudly.	0	154954539	4213326	752773	186601	5998778	4	5	5	4	6	semantic
7	anim-anim	builder	beside	judge	dislike	climbing	GDLD_sing_syntactic	The builder beside the judge dislike climbing.	1	29718597	4915470	63704000	6703610	7755370	6	7	5	7	8	syntactic
7	anim-anim	lawyers	by	nurse	hates	knitting	GDLS_C_plur_syntactic	The lawyers that the nurse hates die.	0	4703106084	15702570	23875250	2416713	2033048	2	7	5	5	8	syntactic
4	inanim-anim	car	beside	baker	detests	bowling	GDLS_sing_semantic	The car beside the baker detests bowling.	1	29718597	71566944	13610150	181255	2476732	6	3	5	7	7	semantic
7	anim-anim	lawyers	near	bakers	detest	spinning	GSLS_plur_syntactic	The lawyers near the bakers detest spinning.	0	154954539	15702570	997597	740903	6978676	4	7	6	6	8	syntactic
2	anim-anim	banker	beside	pilot	avoid	hunting	GDLD_sing_syntactic	The banker beside the pilot avoid hunting.	1	29718597	5135467	16262831	60713817	19801295	6	6	5	5	7	syntactic
1	anim-anim	plumbers	beside	tailor	love	spinning	GSLD_plur_syntactic	The plumbers beside the tailor love spinning.	0	29718597	543869	3371396	210137973	6978676	6	8	6	4	8	syntactic
3	inanim-inanim	scooter	near	taxi	leaks	suddenly	GSLS_sing_semantic	The scooter near the taxi leaks suddenly.	0	154954539	405037	4478068	1935324	58025537	4	7	4	5	8	semantic
3	anim-anim	bakers	near	dentist	likes	shopping	GDLS_C_plur_syntactic	The bakers that the dentist likes arrive.	0	154954539	997597	3198534	9285296	11206466	4	6	7	5	8	syntactic
4	anim-anim	barber	beside	actor	brakes	suddenly	GDLD_sing_semantic	The barber beside the actor brakes suddenly.	1	29718597	4668021	14665285	2506876	58025537	6	6	5	6	8	semantic
2	anim-inanim	dentist	by	truck	crashes	abruptly	GDLS_sing_semantic	The dentist by the truck crashes abruptly.	1	4703106084	3198534	14274010	1060077	7262021	2	7	5	7	8	semantic
0	anim-anim	bakers	near	nurse	fears	hunting	GDLS_plur_syntactic	The bakers near the nurse fears hunting.	1	154954539	997597	23875250	17721106	19801295	4	6	5	5	7	syntactic
6	anim-inanim	painter	by	scooter	dislikes	skiing	GSLD_sing_semantic	The painter by the scooter dislikes skiing.	0	4703106084	13065194	405037	1451937	1934331	2	7	7	8	6	semantic
1	anim-anim	banker	near	farmer	loves	boxing	GSLS_sing_syntactic	The banker near the farmer loves boxing.	0	154954539	5135467	20568429	12028067	2262574	4	6	6	5	6	syntactic
7	anim-inanim	authors	by	vans	honk	twice	GDLS_plur_semantic	The authors by the vans honk twice.	1	4703106084	42845288	963840	186601	36389658	2	7	4	4	5	semantic
0	anim-inanim	painters	beside	tractors	like	cooking	GSLD_plur_semantic	The painters beside the tractors like cooking.	0	29718597	7084827	1908544	709849832	13672366	6	8	8	4	7	semantic
1	anim-anim	plumber	by	judge	prefers	spinning	GSLS_sing_semantic	The plumber by the judge prefers spinning.	0	4703106084	734834	63704000	4149558	6978676	2	7	5	7	8	semantic
8	inanim-inanim	vans	by	taxis	leak	suddenly	GSLS_plur_semantic	The vans by the taxis leak suddenly.	0	4703106084	963840	1073931	3272091	58025537	2	4	5	4	8	semantic
6	anim-anim	plumber	by	chefs	prefer	farming	GDLS_sing_syntactic	The plumber by the chefs prefer farming.	1	4703106084	734834	752773	20278168	15602571	2	7	5	6	7	syntactic
6	anim-anim	nurse	by	authors	hates	hunting	GSLD_sing_syntactic	The nurse by the authors hates hunting.	0	4703106084	23875250	42845288	2416713	19801295	2	5	7	5	7	syntactic
2	anim-anim	judges	near	tailors	like	cooking	GSLS_plur_syntactic	The judges near the tailors like cooking.	0	154954539	24677643	1121681	709849832	13672366	4	6	7	4	7	syntactic
3	inanim-anim	vans	beside	nurses	fear	gambling	GDLS_plur_semantic	The vans beside the nurses fear gambling.	1	29718597	963840	14176931	83025936	6130169	6	4	6	4	8	semantic
7	anim-anim	athletes	near	authors	fears	fencing	GDLD_C_plur_syntactic	The athletes that the authors fears die.	1	154954539	4726603	42845288	17721106	1887055	4	8	7	5	7	syntactic
7	anim-anim	teachers	by	farmer	avoid	bowling	GSLD_plur_syntactic	The teachers by the farmer avoid bowling.	0	4703106084	73279702	20568429	60713817	2476732	2	8	6	5	7	syntactic
3	anim-anim	actors	near	plumber	hate	walking	GSLD_C_plur_syntactic	The actors that the plumber hate die.	1	154954539	18120032	734834	16538862	30746983	4	6	7	4	7	syntactic
4	anim-anim	barber	by	pilots	prefers	boxing	GSLD_C_sing_syntactic	The barber that the pilots prefers dies.	1	4703106084	4668021	5455700	4149558	2262574	2	6	6	7	6	syntactic
7	inanim-inanim	van	by	bus	prefers	climbing	GDLD_sing_semantic	The van by the bus prefers climbing.	1	4703106084	54213864	19370874	4149558	7755370	2	3	3	7	8	semantic
3	anim-anim	tailor	beside	builders	dislikes	fencing	GSLD_sing_syntactic	The tailor beside the builders dislikes fencing.	0	29718597	3371396	5454568	1451937	1887055	6	6	8	8	7	syntactic
8	anim-anim	dentists	beside	plumbers	prefers	cycling	GDLD_plur_syntactic	The dentists beside the plumbers prefers cycling.	1	29718597	1487700	543869	4149558	2334761	6	8	8	7	7	syntactic
8	anim-anim	barber	beside	chef	like	spinning	GDLD_C_sing_syntactic	The barber that the chef like arrives.	1	29718597	4668021	2470923	709849832	6978676	6	6	4	4	8	syntactic
3	anim-anim	lawyers	beside	teachers	hates	sailing	GDLD_plur_syntactic	The lawyers beside the teachers hates sailing.	1	29718597	15702570	73279702	2416713	8731451	6	7	8	5	7	syntactic
4	anim-anim	actor	by	tailor	detests	fencing	GSLS_C_sing_syntactic	The actor that the tailor detests arrives.	0	4703106084	14665285	3371396	181255	1887055	2	5	6	7	7	syntactic
7	anim-anim	painters	beside	tailor	dislike	walking	GSLD_C_plur_syntactic	The painters that the tailor dislike die.	1	29718597	7084827	3371396	6703610	30746983	6	8	6	7	7	syntactic
6	anim-anim	bankers	near	waiters	fear	sailing	GSLS_plur_semantic	The bankers near the waiters fear sailing.	0	154954539	6179440	1363954	83025936	8731451	4	7	7	4	7	semantic
5	anim-anim	plumbers	beside	waiter	dislikes	dancing	GDLS_plur_syntactic	The plumbers beside the waiter dislikes dancing.	1	29718597	543869	3340926	1451937	15565681	6	8	6	8	7	syntactic
2	inanim-anim	car	beside	waiter	crashes	loudly	GSLD_sing_semantic	The car beside the waiter crashes loudly.	0	29718597	71566944	3340926	1060077	5998778	6	3	6	7	6	semantic
1	anim-anim	pilot	by	doctor	likes	shopping	GSLS_C_sing_syntactic	The pilot that the doctor likes sits.	0	4703106084	16262831	52110730	9285296	11206466	2	5	6	5	8	syntactic
5	anim-anim	nurse	beside	athletes	dislikes	painting	GSLD_C_sing_syntactic	The nurse that the athletes dislikes sits.	1	29718597	23875250	4726603	1451937	32738623	6	5	8	8	8	syntactic
1	anim-anim	banker	by	doctors	hate	fishing	GDLS_C_sing_syntactic	The banker that the doctors hate sits.	0	4703106084	5135467	19521968	16538862	21745307	2	6	7	4	7	syntactic
9	anim-anim	dentist	by	vet	dislike	dancing	GDLD_C_sing_syntactic	The dentist that the vet dislike prays.	1	4703106084	3198534	2597895	6703610	15565681	2	7	3	7	7	syntactic
8	anim-anim	pilot	near	doctor	likes	boxing	GSLS_sing_syntactic	The pilot near the doctor likes boxing.	0	154954539	16262831	52110730	9285296	2262574	4	5	6	5	6	syntactic
6	inanim-inanim	cars	near	trucks	prefer	yachting	GDLD_plur_semantic	The cars near the trucks prefer yachting.	1	154954539	24371897	6808013	20278168	382785	4	4	6	6	8	semantic
5	anim-anim	vets	by	actors	dislikes	gambling	GDLD_C_plur_syntactic	The vets that the actors dislikes arrive.	1	4703106084	262330	18120032	1451937	6130169	2	4	6	8	8	syntactic
4	anim-anim	actors	by	waiters	leak	suddenly	GDLD_plur_semantic	The actors by the waiters leak suddenly.	1	4703106084	18120032	1363954	3272091	58025537	2	6	7	4	8	semantic
