	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
4	anim-anim	waiter	near	plumbers	dislikes	gambling	GSLD_C_sing_syntactic	The waiter that the plumbers dislikes prays.	1	154954539	3340926	543869	1451937	6130169	4	6	8	8	8	syntactic
8	anim-anim	lawyer	beside	builder	avoids	farming	GSLS_sing_syntactic	The lawyer beside the builder avoids farming.	0	29718597	21493788	4915470	3608938	15602571	6	6	7	6	7	syntactic
8	anim-anim	doctor	beside	authors	hate	acting	GDLS_sing_syntactic	The doctor beside the authors hate acting.	1	29718597	52110730	42845288	16538862	38536231	6	6	7	4	6	syntactic
8	inanim-anim	buses	beside	tailors	fear	fishing	GDLS_plur_semantic	The buses beside the tailors fear fishing.	1	29718597	4213326	1121681	83025936	21745307	6	5	7	4	7	semantic
8	inanim-inanim	tractors	by	buses	honk	twice	GSLS_plur_semantic	The tractors by the buses honk twice.	0	4703106084	1908544	4213326	186601	36389658	2	8	5	4	5	semantic
9	anim-anim	doctor	beside	tailor	love	shopping	GDLD_C_sing_syntactic	The doctor that the tailor love prays.	1	29718597	52110730	3371396	210137973	11206466	6	6	6	4	8	syntactic
5	anim-anim	chef	by	plumbers	fears	bowling	GSLD_sing_syntactic	The chef by the plumbers fears bowling.	0	4703106084	2470923	543869	17721106	2476732	2	4	8	5	7	syntactic
5	anim-anim	nurses	near	author	detests	painting	GDLS_plur_syntactic	The nurses near the author detests painting.	1	154954539	14176931	99092074	181255	32738623	4	6	6	7	8	syntactic
4	anim-inanim	athletes	by	tractors	detest	hunting	GSLD_plur_semantic	The athletes by the tractors detest hunting.	0	4703106084	4726603	1908544	740903	19801295	2	8	8	6	7	semantic
2	anim-inanim	author	by	car	leaks	suddenly	GDLS_sing_semantic	The author by the car leaks suddenly.	1	4703106084	99092074	71566944	1935324	58025537	2	6	3	5	8	semantic
5	anim-anim	chefs	by	banker	likes	hunting	GDLS_C_plur_syntactic	The chefs that the banker likes die.	0	4703106084	752773	5135467	9285296	19801295	2	5	6	5	7	syntactic
2	anim-inanim	banker	beside	car	avoids	cycling	GSLD_sing_semantic	The banker beside the car avoids cycling.	0	29718597	5135467	71566944	3608938	2334761	6	6	3	6	7	semantic
5	anim-anim	dentists	by	painters	avoid	yachting	GSLS_plur_syntactic	The dentists by the painters avoid yachting.	0	4703106084	1487700	7084827	60713817	382785	2	8	8	5	8	syntactic
9	anim-anim	vet	by	actors	loves	sailing	GSLD_sing_syntactic	The vet by the actors loves sailing.	0	4703106084	2597895	18120032	12028067	8731451	2	3	6	5	7	syntactic
1	inanim-anim	taxi	beside	banker	brakes	noisily	GSLD_sing_semantic	The taxi beside the banker brakes noisily.	0	29718597	4478068	5135467	2506876	807804	6	4	6	6	7	semantic
7	inanim-inanim	scooter	beside	tractor	likes	driving	GDLD_sing_semantic	The scooter beside the tractor likes driving.	1	29718597	405037	3282135	9285296	25592961	6	7	7	5	7	semantic
0	anim-anim	nurse	near	pilot	detests	boxing	GSLS_sing_syntactic	The nurse near the pilot detests boxing.	0	154954539	23875250	16262831	181255	2262574	4	5	5	7	6	syntactic
7	anim-anim	authors	beside	judges	detest	cycling	GSLS_C_plur_syntactic	The authors that the judges detest die.	0	29718597	42845288	24677643	740903	2334761	6	7	6	6	7	syntactic
2	anim-inanim	barbers	beside	cars	skid	suddenly	GDLS_plur_semantic	The barbers beside the cars skid suddenly.	1	29718597	607437	24371897	816187	58025537	6	7	4	4	8	semantic
4	anim-anim	judge	by	painter	dislike	gambling	GDLD_sing_syntactic	The judge by the painter dislike gambling.	1	4703106084	63704000	13065194	6703610	6130169	2	5	7	7	8	syntactic
2	anim-anim	bankers	by	actor	hate	studying	GSLD_plur_syntactic	The bankers by the actor hate studying.	0	4703106084	6179440	14665285	16538862	19754110	2	7	5	4	8	syntactic
8	inanim-anim	bus	near	dentist	detests	cooking	GDLS_sing_semantic	The bus near the dentist detests cooking.	1	154954539	19370874	3198534	181255	13672366	4	3	7	7	7	semantic
5	anim-anim	barbers	near	authors	hates	spinning	GDLD_plur_syntactic	The barbers near the authors hates spinning.	1	154954539	607437	42845288	2416713	6978676	4	7	7	5	8	syntactic
2	anim-anim	chefs	beside	actors	detest	sailing	GSLS_plur_semantic	The chefs beside the actors detest sailing.	0	29718597	752773	18120032	740903	8731451	6	5	6	6	7	semantic
3	anim-anim	chef	by	pilot	detest	driving	GDLD_sing_syntactic	The chef by the pilot detest driving.	1	4703106084	2470923	16262831	740903	25592961	2	4	5	6	7	syntactic
8	anim-anim	pilots	by	doctors	prefers	climbing	GDLD_C_plur_syntactic	The pilots that the doctors prefers arrive.	1	4703106084	5455700	19521968	4149558	7755370	2	6	7	7	8	syntactic
2	anim-anim	chefs	beside	banker	avoids	climbing	GDLS_plur_syntactic	The chefs beside the banker avoids climbing.	1	29718597	752773	5135467	3608938	7755370	6	5	6	6	8	syntactic
0	anim-anim	barbers	beside	vets	brake	abruptly	GDLD_plur_semantic	The barbers beside the vets brake abruptly.	1	29718597	607437	262330	4685005	7262021	6	7	4	5	8	semantic
5	anim-anim	waiters	by	actor	avoid	walking	GSLD_C_plur_syntactic	The waiters that the actor avoid pray.	1	4703106084	1363954	14665285	60713817	30746983	2	7	5	5	7	syntactic
9	anim-anim	teacher	near	baker	detests	knitting	GSLS_C_sing_syntactic	The teacher that the baker detests sits.	0	154954539	74147301	13610150	181255	2033048	4	7	5	7	8	syntactic
7	inanim-inanim	bus	beside	car	honks	once	GSLS_sing_semantic	The bus beside the car honks once.	0	29718597	19370874	71566944	0	267334111	6	3	3	5	4	semantic
3	anim-anim	actors	near	builders	avoid	skiing	GSLS_C_plur_syntactic	The actors that the builders avoid sit.	0	154954539	18120032	5454568	60713817	1934331	4	6	8	5	6	syntactic
3	anim-anim	waiters	near	actors	dislike	skating	GSLS_plur_syntactic	The waiters near the actors dislike skating.	0	154954539	1363954	18120032	6703610	1784648	4	7	6	7	7	syntactic
8	anim-anim	plumber	beside	chef	honks	once	GDLD_sing_semantic	The plumber beside the chef honks once.	1	29718597	734834	2470923	0	267334111	6	7	4	5	4	semantic
0	anim-anim	waiter	by	nurse	detest	yachting	GDLD_C_sing_syntactic	The waiter that the nurse detest arrives.	1	4703106084	3340926	23875250	740903	382785	2	6	5	6	8	syntactic
1	inanim-inanim	scooters	near	tractors	love	dancing	GDLD_plur_semantic	The scooters near the tractors love dancing.	1	154954539	182717	1908544	210137973	15565681	4	8	8	4	7	semantic
4	anim-anim	tailors	near	barbers	prefers	yachting	GDLD_plur_syntactic	The tailors near the barbers prefers yachting.	1	154954539	1121681	607437	4149558	382785	4	7	7	7	8	syntactic
3	anim-anim	lawyers	by	dentist	love	sailing	GSLD_C_plur_syntactic	The lawyers that the dentist love sit.	1	4703106084	15702570	3198534	210137973	8731451	2	7	7	4	7	syntactic
5	anim-anim	baker	beside	dentists	avoid	studying	GDLS_C_sing_syntactic	The baker that the dentists avoid sits.	0	29718597	13610150	1487700	60713817	19754110	6	5	8	5	8	syntactic
