	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
4	anim-inanim	dentist	near	car	dislikes	fishing	GSLD_sing_semantic	The dentist near the car dislikes fishing.	0	154954539	3198534	71566944	1451937	21745307	4	7	3	8	7	semantic
6	inanim-anim	bus	near	builder	avoids	acting	GDLS_sing_semantic	The bus near the builder avoids acting.	1	154954539	19370874	4915470	3608938	38536231	4	3	7	6	6	semantic
8	anim-anim	lawyers	beside	teachers	loves	painting	GDLD_C_plur_syntactic	The lawyers that the teachers loves die.	1	29718597	15702570	73279702	12028067	32738623	6	7	8	5	8	syntactic
3	inanim-inanim	scooter	by	truck	malfunctions	abruptly	GSLS_sing_semantic	The scooter by the truck malfunctions abruptly.	0	4703106084	405037	14274010	327422	7262021	2	7	5	12	8	semantic
0	anim-anim	tailor	beside	pilots	love	shopping	GDLS_sing_syntactic	The tailor beside the pilots love shopping.	1	29718597	3371396	5455700	210137973	11206466	6	6	6	4	8	syntactic
8	anim-anim	builder	beside	athletes	dislike	acting	GDLS_C_sing_syntactic	The builder that the athletes dislike dies.	0	29718597	4915470	4726603	6703610	38536231	6	7	8	7	6	syntactic
4	anim-anim	painters	near	waiter	hates	spinning	GDLS_plur_syntactic	The painters near the waiter hates spinning.	1	154954539	7084827	3340926	2416713	6978676	4	8	6	5	8	syntactic
0	anim-anim	tailor	beside	pilot	likes	cycling	GSLS_sing_syntactic	The tailor beside the pilot likes cycling.	0	29718597	3371396	16262831	9285296	2334761	6	6	5	5	7	syntactic
7	anim-anim	vets	near	barbers	leak	abruptly	GDLD_plur_semantic	The vets near the barbers leak abruptly.	1	154954539	262330	607437	3272091	7262021	4	4	7	4	8	semantic
7	anim-inanim	builders	near	taxis	leak	suddenly	GDLS_plur_semantic	The builders near the taxis leak suddenly.	1	154954539	5454568	1073931	3272091	58025537	4	8	5	4	8	semantic
9	anim-anim	farmers	by	tailors	love	skating	GSLS_plur_semantic	The farmers by the tailors love skating.	0	4703106084	33753767	1121681	210137973	1784648	2	7	7	4	7	semantic
