	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	plumber	by	dentist	hates	acting	GSLS_sing_syntactic	The plumber by the dentist hates acting.	0	4703106084	734834	3198534	2416713	38536231	2	7	7	5	6	syntactic
4	anim-anim	bakers	by	judge	hate	acting	GSLD_C_plur_syntactic	The bakers that the judge hate sit.	1	4703106084	997597	63704000	16538862	38536231	2	6	5	4	6	syntactic
6	anim-inanim	judges	by	vans	dislike	yachting	GSLD_plur_semantic	The judges by the vans dislike yachting.	0	4703106084	24677643	963840	6703610	382785	2	6	4	7	8	semantic
4	anim-anim	judges	by	waiters	prefers	camping	GDLD_C_plur_syntactic	The judges that the waiters prefers arrive.	1	4703106084	24677643	1363954	4149558	3430548	2	6	7	7	7	syntactic
2	anim-anim	bakers	by	tailors	prefer	dancing	GSLS_plur_semantic	The bakers by the tailors prefer dancing.	0	4703106084	997597	1121681	20278168	15565681	2	6	7	6	7	semantic
3	anim-anim	teacher	near	doctor	leaks	suddenly	GDLD_sing_semantic	The teacher near the doctor leaks suddenly.	1	154954539	74147301	52110730	1935324	58025537	4	7	6	5	8	semantic
1	anim-anim	builder	beside	teachers	hates	knitting	GSLD_sing_syntactic	The builder beside the teachers hates knitting.	0	29718597	4915470	73279702	2416713	2033048	6	7	8	5	8	syntactic
5	anim-anim	judges	by	tailor	prefer	skiing	GSLD_C_plur_syntactic	The judges that the tailor prefer sit.	1	4703106084	24677643	3371396	20278168	1934331	2	6	6	6	6	syntactic
4	anim-anim	barbers	by	doctors	likes	fencing	GDLD_plur_syntactic	The barbers by the doctors likes fencing.	1	4703106084	607437	19521968	9285296	1887055	2	7	7	5	7	syntactic
1	anim-anim	lawyers	beside	nurse	loves	skiing	GDLS_plur_syntactic	The lawyers beside the nurse loves skiing.	1	29718597	15702570	23875250	12028067	1934331	6	7	5	5	6	syntactic
5	anim-anim	vets	beside	barber	loves	dancing	GDLS_C_plur_syntactic	The vets that the barber loves pray.	0	29718597	262330	4668021	12028067	15565681	6	4	6	5	7	syntactic
2	inanim-inanim	buses	beside	vans	prefer	driving	GDLD_plur_semantic	The buses beside the vans prefer driving.	1	29718597	4213326	963840	20278168	25592961	6	5	4	6	7	semantic
8	anim-anim	farmer	beside	judge	like	bowling	GDLD_C_sing_syntactic	The farmer that the judge like arrives.	1	29718597	20568429	63704000	709849832	2476732	6	6	5	4	7	syntactic
7	anim-anim	baker	beside	waiters	fear	climbing	GDLS_C_sing_syntactic	The baker that the waiters fear arrives.	0	29718597	13610150	1363954	83025936	7755370	6	5	7	4	8	syntactic
3	anim-anim	vets	near	plumbers	hates	camping	GDLD_C_plur_syntactic	The vets that the plumbers hates pray.	1	154954539	262330	543869	2416713	3430548	4	4	8	5	7	syntactic
6	anim-anim	lawyer	near	builder	avoids	cooking	GSLS_C_sing_syntactic	The lawyer that the builder avoids sits.	0	154954539	21493788	4915470	3608938	13672366	4	6	7	6	7	syntactic
1	anim-inanim	plumber	by	bus	detests	knitting	GSLD_sing_semantic	The plumber by the bus detests knitting.	0	4703106084	734834	19370874	181255	2033048	2	7	3	7	8	semantic
5	anim-anim	athletes	beside	actors	dislike	sailing	GSLS_plur_syntactic	The athletes beside the actors dislike sailing.	0	29718597	4726603	18120032	6703610	8731451	6	8	6	7	7	syntactic
2	inanim-inanim	truck	by	bus	leaks	abruptly	GSLS_sing_semantic	The truck by the bus leaks abruptly.	0	4703106084	14274010	19370874	1935324	7262021	2	5	3	5	8	semantic
