	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
7	anim-anim	plumber	near	vets	like	knitting	GDLS_sing_syntactic	The plumber near the vets like knitting.	1	154954539	734834	262330	709849832	2033048	4	7	4	4	8	syntactic
1	anim-anim	vets	by	teachers	hates	walking	GDLD_plur_syntactic	The vets by the teachers hates walking.	1	4703106084	262330	73279702	2416713	30746983	2	4	8	5	7	syntactic
4	anim-anim	barbers	beside	waiters	fears	acting	GDLD_C_plur_syntactic	The barbers that the waiters fears die.	1	29718597	607437	1363954	17721106	38536231	6	7	7	5	6	syntactic
7	anim-anim	vets	near	waiters	prefer	cycling	GSLS_plur_semantic	The vets near the waiters prefer cycling.	0	154954539	262330	1363954	20278168	2334761	4	4	7	6	7	semantic
9	anim-anim	author	by	waiters	dislike	acting	GDLS_C_sing_syntactic	The author that the waiters dislike sits.	0	4703106084	99092074	1363954	6703610	38536231	2	6	7	7	6	syntactic
8	anim-anim	judges	by	pilot	dislike	skating	GSLD_C_plur_syntactic	The judges that the pilot dislike sit.	1	4703106084	24677643	16262831	6703610	1784648	2	6	5	7	7	syntactic
1	inanim-anim	tractor	near	farmer	leaks	suddenly	GSLD_sing_semantic	The tractor near the farmer leaks suddenly.	0	154954539	3282135	20568429	1935324	58025537	4	7	6	5	8	semantic
7	anim-anim	nurse	near	bankers	love	walking	GDLS_C_sing_syntactic	The nurse that the bankers love dies.	0	154954539	23875250	6179440	210137973	30746983	4	5	7	4	7	syntactic
9	anim-inanim	nurses	by	taxis	fear	skating	GSLD_plur_semantic	The nurses by the taxis fear skating.	0	4703106084	14176931	1073931	83025936	1784648	2	6	5	4	7	semantic
6	anim-anim	teacher	near	doctor	fear	hunting	GDLD_sing_syntactic	The teacher near the doctor fear hunting.	1	154954539	74147301	52110730	83025936	19801295	4	7	6	4	7	syntactic
0	inanim-anim	taxis	by	chefs	prefer	painting	GDLS_plur_semantic	The taxis by the chefs prefer painting.	1	4703106084	1073931	752773	20278168	32738623	2	5	5	6	8	semantic
6	anim-anim	builder	beside	doctors	loves	cycling	GSLD_sing_syntactic	The builder beside the doctors loves cycling.	0	29718597	4915470	19521968	12028067	2334761	6	7	7	5	7	syntactic
3	anim-inanim	builder	by	truck	rusts	abruptly	GDLS_sing_semantic	The builder by the truck rusts abruptly.	1	4703106084	4915470	14274010	219876	7262021	2	7	5	5	8	semantic
7	anim-anim	farmer	by	doctor	avoid	acting	GDLD_C_sing_syntactic	The farmer that the doctor avoid arrives.	1	4703106084	20568429	52110730	60713817	38536231	2	6	6	5	6	syntactic
8	inanim-anim	tractors	near	vets	leak	suddenly	GSLD_plur_semantic	The tractors near the vets leak suddenly.	0	154954539	1908544	262330	3272091	58025537	4	8	4	4	8	semantic
0	anim-anim	bankers	near	lawyers	malfunction	abruptly	GDLD_plur_semantic	The bankers near the lawyers malfunction abruptly.	1	154954539	6179440	15702570	818548	7262021	4	7	7	11	8	semantic
5	anim-inanim	pilots	by	tractors	leak	abruptly	GDLS_plur_semantic	The pilots by the tractors leak abruptly.	1	4703106084	5455700	1908544	3272091	7262021	2	6	8	4	8	semantic
5	anim-anim	banker	by	tailor	prefers	spinning	GSLS_sing_semantic	The banker by the tailor prefers spinning.	0	4703106084	5135467	3371396	4149558	6978676	2	6	6	7	8	semantic
6	anim-anim	barbers	beside	chefs	avoid	painting	GSLS_C_plur_syntactic	The barbers that the chefs avoid pray.	0	29718597	607437	752773	60713817	32738623	6	7	5	5	8	syntactic
2	anim-anim	barber	beside	baker	detests	cycling	GSLS_C_sing_syntactic	The barber that the baker detests dies.	0	29718597	4668021	13610150	181255	2334761	6	6	5	7	7	syntactic
2	anim-anim	barbers	by	farmers	dislikes	knitting	GDLD_plur_syntactic	The barbers by the farmers dislikes knitting.	1	4703106084	607437	33753767	1451937	2033048	2	7	7	8	8	syntactic
8	anim-anim	actor	by	waiters	dislikes	cycling	GSLD_C_sing_syntactic	The actor that the waiters dislikes prays.	1	4703106084	14665285	1363954	1451937	2334761	2	5	7	8	7	syntactic
