	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
7	anim-anim	builders	by	doctors	avoids	skating	GDLD_C_plur_syntactic	The builders that the doctors avoids arrive.	1	4703106084	5454568	19521968	3608938	1784648	2	8	7	6	7	syntactic
4	anim-anim	dentists	near	doctors	prefers	knitting	GDLD_plur_syntactic	The dentists near the doctors prefers knitting.	1	154954539	1487700	19521968	4149558	2033048	4	8	7	7	8	syntactic
6	anim-anim	nurses	beside	actor	like	climbing	GSLD_C_plur_syntactic	The nurses that the actor like arrive.	1	29718597	14176931	14665285	709849832	7755370	6	6	5	4	8	syntactic
7	anim-inanim	authors	beside	trucks	leak	abruptly	GDLS_plur_semantic	The authors beside the trucks leak abruptly.	1	29718597	42845288	6808013	3272091	7262021	6	7	6	4	8	semantic
9	anim-anim	bakers	beside	builders	prefer	bowling	GSLS_C_plur_syntactic	The bakers that the builders prefer die.	0	29718597	997597	5454568	20278168	2476732	6	6	8	6	7	syntactic
2	anim-anim	judges	by	chefs	dislikes	cooking	GDLD_C_plur_syntactic	The judges that the chefs dislikes arrive.	1	4703106084	24677643	752773	1451937	13672366	2	6	5	8	7	syntactic
5	anim-anim	tailor	by	farmer	hate	cooking	GDLD_sing_syntactic	The tailor by the farmer hate cooking.	1	4703106084	3371396	20568429	16538862	13672366	2	6	6	4	7	syntactic
8	anim-anim	bakers	by	barbers	like	sailing	GSLS_plur_syntactic	The bakers by the barbers like sailing.	0	4703106084	997597	607437	709849832	8731451	2	6	7	4	7	syntactic
3	anim-anim	banker	by	baker	fear	cycling	GDLD_sing_syntactic	The banker by the baker fear cycling.	1	4703106084	5135467	13610150	83025936	2334761	2	6	5	4	7	syntactic
7	anim-anim	painters	beside	chefs	dislike	skiing	GSLS_C_plur_syntactic	The painters that the chefs dislike arrive.	0	29718597	7084827	752773	6703610	1934331	6	8	5	7	6	syntactic
6	anim-anim	dentists	near	farmers	rust	suddenly	GDLD_plur_semantic	The dentists near the farmers rust suddenly.	1	154954539	1487700	33753767	3598446	58025537	4	8	7	4	8	semantic
1	inanim-inanim	scooters	beside	buses	leak	suddenly	GSLS_plur_semantic	The scooters beside the buses leak suddenly.	0	29718597	182717	4213326	3272091	58025537	6	8	5	4	8	semantic
2	anim-inanim	judge	by	scooter	fears	bowling	GSLD_sing_semantic	The judge by the scooter fears bowling.	0	4703106084	63704000	405037	17721106	2476732	2	5	7	5	7	semantic
9	anim-anim	judges	beside	athlete	likes	knitting	GDLS_C_plur_syntactic	The judges that the athlete likes die.	0	29718597	24677643	3419291	9285296	2033048	6	6	7	5	8	syntactic
4	inanim-anim	taxis	near	chefs	love	walking	GDLS_plur_semantic	The taxis near the chefs love walking.	1	154954539	1073931	752773	210137973	30746983	4	5	5	4	7	semantic
2	anim-anim	plumber	by	bankers	loves	spinning	GSLD_sing_syntactic	The plumber by the bankers loves spinning.	0	4703106084	734834	6179440	12028067	6978676	2	7	7	5	8	syntactic
3	inanim-anim	buses	beside	painters	malfunction	abruptly	GSLD_plur_semantic	The buses beside the painters malfunction abruptly.	0	29718597	4213326	7084827	818548	7262021	6	5	8	11	8	semantic
9	anim-anim	dentists	near	pilot	avoids	cycling	GDLS_plur_syntactic	The dentists near the pilot avoids cycling.	1	154954539	1487700	16262831	3608938	2334761	4	8	5	6	7	syntactic
3	inanim-anim	bus	near	chef	prefers	acting	GDLS_sing_semantic	The bus near the chef prefers acting.	1	154954539	19370874	2470923	4149558	38536231	4	3	4	7	6	semantic
3	anim-anim	doctor	near	vets	loves	studying	GSLD_C_sing_syntactic	The doctor that the vets loves arrives.	1	154954539	52110730	262330	12028067	19754110	4	6	4	5	8	syntactic
5	anim-anim	bankers	by	painter	detest	walking	GSLD_C_plur_syntactic	The bankers that the painter detest pray.	1	4703106084	6179440	13065194	740903	30746983	2	7	7	6	7	syntactic
1	anim-anim	judges	by	plumber	love	driving	GSLD_plur_syntactic	The judges by the plumber love driving.	0	4703106084	24677643	734834	210137973	25592961	2	6	7	4	7	syntactic
0	anim-anim	plumber	beside	baker	hates	cycling	GSLS_sing_semantic	The plumber beside the baker hates cycling.	0	29718597	734834	13610150	2416713	2334761	6	7	5	5	7	semantic
5	anim-inanim	dentists	by	taxis	prefer	driving	GSLD_plur_semantic	The dentists by the taxis prefer driving.	0	4703106084	1487700	1073931	20278168	25592961	2	8	5	6	7	semantic
2	anim-anim	barber	beside	painter	fears	knitting	GSLS_sing_syntactic	The barber beside the painter fears knitting.	0	29718597	4668021	13065194	17721106	2033048	6	6	7	5	8	syntactic
9	anim-anim	waiter	by	painter	dislikes	skating	GSLS_C_sing_syntactic	The waiter that the painter dislikes prays.	0	4703106084	3340926	13065194	1451937	1784648	2	6	7	8	7	syntactic
6	anim-anim	lawyer	near	bankers	prefer	shopping	GDLS_C_sing_syntactic	The lawyer that the bankers prefer dies.	0	154954539	21493788	6179440	20278168	11206466	4	6	7	6	8	syntactic
2	anim-anim	bankers	by	doctors	fear	painting	GSLS_plur_syntactic	The bankers by the doctors fear painting.	0	4703106084	6179440	19521968	83025936	32738623	2	7	7	4	8	syntactic
1	anim-anim	painter	by	actors	fears	gambling	GSLD_C_sing_syntactic	The painter that the actors fears arrives.	1	4703106084	13065194	18120032	17721106	6130169	2	7	6	5	8	syntactic
1	anim-anim	tailor	near	dentists	fears	climbing	GSLD_sing_syntactic	The tailor near the dentists fears climbing.	0	154954539	3371396	1487700	17721106	7755370	4	6	8	5	8	syntactic
4	anim-anim	waiters	by	author	dislike	yachting	GSLD_plur_syntactic	The waiters by the author dislike yachting.	0	4703106084	1363954	99092074	6703610	382785	2	7	6	7	8	syntactic
1	anim-anim	actors	by	nurses	dislikes	gambling	GDLD_plur_syntactic	The actors by the nurses dislikes gambling.	1	4703106084	18120032	14176931	1451937	6130169	2	6	6	8	8	syntactic
8	inanim-inanim	vans	beside	tractors	detest	fishing	GDLD_plur_semantic	The vans beside the tractors detest fishing.	1	29718597	963840	1908544	740903	21745307	6	4	8	6	7	semantic
1	anim-anim	banker	near	doctor	detests	studying	GSLS_C_sing_syntactic	The banker that the doctor detests prays.	0	154954539	5135467	52110730	181255	19754110	4	6	6	7	8	syntactic
