	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
9	anim-anim	painters	by	bakers	fears	skiing	GDLD_C_plur_syntactic	The painters that the bakers fears pray.	1	4703106084	7084827	997597	17721106	1934331	2	8	6	5	6	syntactic
7	inanim-inanim	van	near	car	loves	fencing	GDLD_sing_semantic	The van near the car loves fencing.	1	154954539	54213864	71566944	12028067	1887055	4	3	3	5	7	semantic
3	inanim-inanim	vans	near	scooters	love	camping	GDLD_plur_semantic	The vans near the scooters love camping.	1	154954539	963840	182717	210137973	3430548	4	4	8	4	7	semantic
7	anim-anim	chefs	by	builders	prefers	spinning	GDLD_C_plur_syntactic	The chefs that the builders prefers sit.	1	4703106084	752773	5454568	4149558	6978676	2	5	8	7	8	syntactic
7	anim-anim	actor	near	lawyer	avoid	acting	GDLD_C_sing_syntactic	The actor that the lawyer avoid prays.	1	154954539	14665285	21493788	60713817	38536231	4	5	6	5	6	syntactic
8	anim-anim	lawyer	by	actor	avoids	skating	GSLS_sing_syntactic	The lawyer by the actor avoids skating.	0	4703106084	21493788	14665285	3608938	1784648	2	6	5	6	7	syntactic
8	anim-anim	teacher	by	nurses	avoids	painting	GSLD_C_sing_syntactic	The teacher that the nurses avoids arrives.	1	4703106084	74147301	14176931	3608938	32738623	2	7	6	6	8	syntactic
2	anim-anim	painters	near	banker	fear	boxing	GSLD_plur_syntactic	The painters near the banker fear boxing.	0	154954539	7084827	5135467	83025936	2262574	4	8	6	4	6	syntactic
7	anim-inanim	nurse	beside	bus	prefers	driving	GSLD_sing_semantic	The nurse beside the bus prefers driving.	0	29718597	23875250	19370874	4149558	25592961	6	5	3	7	7	semantic
5	anim-anim	baker	by	athletes	avoid	hunting	GDLS_C_sing_syntactic	The baker that the athletes avoid arrives.	0	4703106084	13610150	4726603	60713817	19801295	2	5	8	5	7	syntactic
3	anim-anim	painters	by	vets	avoid	fencing	GSLS_plur_syntactic	The painters by the vets avoid fencing.	0	4703106084	7084827	262330	60713817	1887055	2	8	4	5	7	syntactic
9	anim-anim	farmer	by	teachers	hates	studying	GSLD_sing_syntactic	The farmer by the teachers hates studying.	0	4703106084	20568429	73279702	2416713	19754110	2	6	8	5	8	syntactic
7	anim-anim	judges	by	farmer	hates	spinning	GDLS_C_plur_syntactic	The judges that the farmer hates die.	0	4703106084	24677643	20568429	2416713	6978676	2	6	6	5	8	syntactic
4	anim-anim	athletes	near	vet	avoid	gambling	GSLD_plur_syntactic	The athletes near the vet avoid gambling.	0	154954539	4726603	2597895	60713817	6130169	4	8	3	5	8	syntactic
7	anim-inanim	farmers	beside	vans	avoid	fishing	GSLD_plur_semantic	The farmers beside the vans avoid fishing.	0	29718597	33753767	963840	60713817	21745307	6	7	4	5	7	semantic
8	inanim-anim	vans	beside	bankers	leak	abruptly	GSLD_plur_semantic	The vans beside the bankers leak abruptly.	0	29718597	963840	6179440	3272091	7262021	6	4	7	4	8	semantic
