	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
6	inanim-anim	car	beside	dentist	likes	painting	GDLS_sing_semantic	The car beside the dentist likes painting.	1	29718597	71566944	3198534	9285296	32738623	6	3	7	5	8	semantic
0	anim-anim	judges	beside	tailors	avoid	farming	GSLS_plur_syntactic	The judges beside the tailors avoid farming.	0	29718597	24677643	1121681	60713817	15602571	6	6	7	5	7	syntactic
5	anim-anim	doctor	near	farmers	love	gambling	GDLS_sing_syntactic	The doctor near the farmers love gambling.	1	154954539	52110730	33753767	210137973	6130169	4	6	7	4	8	syntactic
9	anim-anim	athlete	by	baker	prefers	farming	GSLS_C_sing_syntactic	The athlete that the baker prefers sits.	0	4703106084	3419291	13610150	4149558	15602571	2	7	5	7	7	syntactic
8	anim-anim	plumbers	near	lawyers	hate	farming	GSLS_plur_syntactic	The plumbers near the lawyers hate farming.	0	154954539	543869	15702570	16538862	15602571	4	8	7	4	7	syntactic
6	anim-anim	builders	beside	teachers	love	shopping	GSLS_C_plur_syntactic	The builders that the teachers love pray.	0	29718597	5454568	73279702	210137973	11206466	6	8	8	4	8	syntactic
8	inanim-anim	scooters	beside	tailors	leak	abruptly	GSLD_plur_semantic	The scooters beside the tailors leak abruptly.	0	29718597	182717	1121681	3272091	7262021	6	8	7	4	8	semantic
5	anim-anim	pilot	beside	nurse	hate	camping	GDLD_C_sing_syntactic	The pilot that the nurse hate sits.	1	29718597	16262831	23875250	16538862	3430548	6	5	5	4	7	syntactic
9	anim-inanim	bankers	beside	scooters	fear	sailing	GSLD_plur_semantic	The bankers beside the scooters fear sailing.	0	29718597	6179440	182717	83025936	8731451	6	7	8	4	7	semantic
7	anim-inanim	farmer	near	taxi	loves	climbing	GSLD_sing_semantic	The farmer near the taxi loves climbing.	0	154954539	20568429	4478068	12028067	7755370	4	6	4	5	8	semantic
7	anim-inanim	authors	beside	trucks	rust	abruptly	GDLS_plur_semantic	The authors beside the trucks rust abruptly.	1	29718597	42845288	6808013	3598446	7262021	6	7	6	4	8	semantic
2	anim-inanim	painter	by	car	rusts	abruptly	GDLS_sing_semantic	The painter by the car rusts abruptly.	1	4703106084	13065194	71566944	219876	7262021	2	7	3	5	8	semantic
3	anim-anim	tailor	by	chefs	fears	yachting	GSLD_C_sing_syntactic	The tailor that the chefs fears dies.	1	4703106084	3371396	752773	17721106	382785	2	6	5	5	8	syntactic
0	anim-anim	farmer	by	doctors	dislike	sailing	GDLS_C_sing_syntactic	The farmer that the doctors dislike arrives.	0	4703106084	20568429	19521968	6703610	8731451	2	6	7	7	7	syntactic
2	anim-anim	authors	beside	tailor	fear	fishing	GSLD_C_plur_syntactic	The authors that the tailor fear arrive.	1	29718597	42845288	3371396	83025936	21745307	6	7	6	4	7	syntactic
5	anim-anim	chefs	by	vet	like	spinning	GSLD_plur_syntactic	The chefs by the vet like spinning.	0	4703106084	752773	2597895	709849832	6978676	2	5	3	4	8	syntactic
1	anim-anim	lawyers	near	dentist	like	farming	GSLD_C_plur_syntactic	The lawyers that the dentist like pray.	1	154954539	15702570	3198534	709849832	15602571	4	7	7	4	7	syntactic
0	anim-anim	chefs	by	dentist	dislikes	hunting	GDLS_plur_syntactic	The chefs by the dentist dislikes hunting.	1	4703106084	752773	3198534	1451937	19801295	2	5	7	8	7	syntactic
6	anim-anim	chef	beside	waiter	rusts	suddenly	GDLD_sing_semantic	The chef beside the waiter rusts suddenly.	1	29718597	2470923	3340926	219876	58025537	6	4	6	5	8	semantic
6	anim-anim	bankers	near	painter	prefer	hunting	GSLD_plur_syntactic	The bankers near the painter prefer hunting.	0	154954539	6179440	13065194	20278168	19801295	4	7	7	6	7	syntactic
0	anim-anim	judge	near	author	fears	shopping	GSLS_C_sing_syntactic	The judge that the author fears sits.	0	154954539	63704000	99092074	17721106	11206466	4	5	6	5	8	syntactic
2	anim-anim	lawyers	beside	authors	prefer	fishing	GSLS_plur_semantic	The lawyers beside the authors prefer fishing.	0	29718597	15702570	42845288	20278168	21745307	6	7	7	6	7	semantic
3	anim-anim	builders	beside	teacher	avoids	spinning	GDLS_C_plur_syntactic	The builders that the teacher avoids pray.	0	29718597	5454568	74147301	3608938	6978676	6	8	7	6	8	syntactic
