	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
9	inanim-anim	tractors	beside	vets	rust	abruptly	GSLD_plur_semantic	The tractors beside the vets rust abruptly.	0	29718597	1908544	262330	3598446	7262021	6	8	4	4	8	semantic
4	anim-anim	author	beside	vets	avoid	sailing	GDLS_sing_syntactic	The author beside the vets avoid sailing.	1	29718597	99092074	262330	60713817	8731451	6	6	4	5	7	syntactic
4	anim-inanim	doctors	beside	trucks	dislike	bowling	GSLD_plur_semantic	The doctors beside the trucks dislike bowling.	0	29718597	19521968	6808013	6703610	2476732	6	7	6	7	7	semantic
4	anim-anim	tailor	near	judge	avoids	camping	GSLS_sing_syntactic	The tailor near the judge avoids camping.	0	154954539	3371396	63704000	3608938	3430548	4	6	5	6	7	syntactic
3	anim-anim	banker	by	athletes	prefers	gambling	GSLD_sing_syntactic	The banker by the athletes prefers gambling.	0	4703106084	5135467	4726603	4149558	6130169	2	6	8	7	8	syntactic
1	anim-anim	lawyer	near	barber	avoid	gambling	GDLD_C_sing_syntactic	The lawyer that the barber avoid prays.	1	154954539	21493788	4668021	60713817	6130169	4	6	6	5	8	syntactic
0	anim-anim	pilots	by	author	like	bowling	GSLD_plur_syntactic	The pilots by the author like bowling.	0	4703106084	5455700	99092074	709849832	2476732	2	6	6	4	7	syntactic
3	anim-anim	barbers	by	doctor	loves	bowling	GDLS_plur_syntactic	The barbers by the doctor loves bowling.	1	4703106084	607437	52110730	12028067	2476732	2	7	6	5	7	syntactic
9	anim-anim	barber	near	bankers	love	sailing	GDLS_C_sing_syntactic	The barber that the bankers love sits.	0	154954539	4668021	6179440	210137973	8731451	4	6	7	4	7	syntactic
1	anim-anim	athlete	beside	builder	detest	acting	GDLD_sing_syntactic	The athlete beside the builder detest acting.	1	29718597	3419291	4915470	740903	38536231	6	7	7	6	6	syntactic
0	anim-anim	painters	near	farmer	avoids	fencing	GDLS_C_plur_syntactic	The painters that the farmer avoids pray.	0	154954539	7084827	20568429	3608938	1887055	4	8	6	6	7	syntactic
2	anim-anim	banker	by	chef	detests	cycling	GSLS_C_sing_syntactic	The banker that the chef detests arrives.	0	4703106084	5135467	2470923	181255	2334761	2	6	4	7	7	syntactic
6	anim-anim	judges	near	pilots	detest	sailing	GSLS_C_plur_syntactic	The judges that the pilots detest arrive.	0	154954539	24677643	5455700	740903	8731451	4	6	6	6	7	syntactic
8	anim-anim	vet	beside	builder	fears	skiing	GSLS_sing_syntactic	The vet beside the builder fears skiing.	0	29718597	2597895	4915470	17721106	1934331	6	3	7	5	6	syntactic
4	inanim-inanim	van	by	scooter	likes	spinning	GDLD_sing_semantic	The van by the scooter likes spinning.	1	4703106084	54213864	405037	9285296	6978676	2	3	7	5	8	semantic
5	anim-anim	farmers	beside	dentist	detests	yachting	GDLS_plur_syntactic	The farmers beside the dentist detests yachting.	1	29718597	33753767	3198534	181255	382785	6	7	7	7	8	syntactic
0	anim-inanim	painters	near	cars	leak	suddenly	GDLS_plur_semantic	The painters near the cars leak suddenly.	1	154954539	7084827	24371897	3272091	58025537	4	8	4	4	8	semantic
4	anim-anim	judges	by	waiter	loves	fencing	GDLS_C_plur_syntactic	The judges that the waiter loves pray.	0	4703106084	24677643	3340926	12028067	1887055	2	6	6	5	7	syntactic
1	anim-anim	waiter	near	athlete	prefers	acting	GSLS_C_sing_syntactic	The waiter that the athlete prefers arrives.	0	154954539	3340926	3419291	4149558	38536231	4	6	7	7	6	syntactic
8	anim-anim	builder	near	farmer	fear	fencing	GDLD_C_sing_syntactic	The builder that the farmer fear dies.	1	154954539	4915470	20568429	83025936	1887055	4	7	6	4	7	syntactic
0	inanim-anim	truck	by	actor	malfunctions	abruptly	GSLD_sing_semantic	The truck by the actor malfunctions abruptly.	0	4703106084	14274010	14665285	327422	7262021	2	5	5	12	8	semantic
1	anim-inanim	chef	by	bus	likes	boxing	GSLD_sing_semantic	The chef by the bus likes boxing.	0	4703106084	2470923	19370874	9285296	2262574	2	4	3	5	6	semantic
8	anim-anim	pilots	by	waiters	likes	hunting	GDLD_C_plur_syntactic	The pilots that the waiters likes die.	1	4703106084	5455700	1363954	9285296	19801295	2	6	7	5	7	syntactic
8	anim-anim	lawyers	beside	farmers	fears	cooking	GDLD_plur_syntactic	The lawyers beside the farmers fears cooking.	1	29718597	15702570	33753767	17721106	13672366	6	7	7	5	7	syntactic
3	anim-anim	painter	near	farmers	hates	driving	GSLD_C_sing_syntactic	The painter that the farmers hates sits.	1	154954539	13065194	33753767	2416713	25592961	4	7	7	5	7	syntactic
7	inanim-anim	trucks	near	painters	love	studying	GDLS_plur_semantic	The trucks near the painters love studying.	1	154954539	6808013	7084827	210137973	19754110	4	6	8	4	8	semantic
6	anim-anim	athlete	beside	builders	prefers	cycling	GSLD_C_sing_syntactic	The athlete that the builders prefers arrives.	1	29718597	3419291	5454568	4149558	2334761	6	7	8	7	7	syntactic
8	inanim-inanim	taxi	near	car	malfunctions	abruptly	GSLS_sing_semantic	The taxi near the car malfunctions abruptly.	0	154954539	4478068	71566944	327422	7262021	4	4	3	12	8	semantic
4	anim-anim	pilot	by	plumber	hate	shopping	GDLD_sing_syntactic	The pilot by the plumber hate shopping.	1	4703106084	16262831	734834	16538862	11206466	2	5	7	4	8	syntactic
6	anim-anim	waiter	by	baker	rusts	abruptly	GDLD_sing_semantic	The waiter by the baker rusts abruptly.	1	4703106084	3340926	13610150	219876	7262021	2	6	5	5	8	semantic
0	inanim-anim	bus	beside	nurse	hates	studying	GDLS_sing_semantic	The bus beside the nurse hates studying.	1	29718597	19370874	23875250	2416713	19754110	6	3	5	5	8	semantic
8	anim-anim	judges	beside	waiter	prefer	farming	GSLD_C_plur_syntactic	The judges that the waiter prefer pray.	1	29718597	24677643	3340926	20278168	15602571	6	6	6	6	7	syntactic
0	anim-anim	actor	by	pilots	detest	fishing	GDLS_C_sing_syntactic	The actor that the pilots detest sits.	0	4703106084	14665285	5455700	740903	21745307	2	5	6	6	7	syntactic
4	anim-anim	painters	by	bakers	fear	walking	GSLS_C_plur_syntactic	The painters that the bakers fear sit.	0	4703106084	7084827	997597	83025936	30746983	2	8	6	4	7	syntactic
1	anim-anim	athlete	by	builder	dislikes	fencing	GSLS_sing_semantic	The athlete by the builder dislikes fencing.	0	4703106084	3419291	4915470	1451937	1887055	2	7	7	8	7	semantic
1	anim-anim	doctor	beside	bankers	avoids	sailing	GSLD_sing_syntactic	The doctor beside the bankers avoids sailing.	0	29718597	52110730	6179440	3608938	8731451	6	6	7	6	7	syntactic
1	anim-anim	tailors	near	pilots	leak	abruptly	GDLD_plur_semantic	The tailors near the pilots leak abruptly.	1	154954539	1121681	5455700	3272091	7262021	4	7	6	4	8	semantic
5	anim-anim	pilots	by	teachers	hates	hunting	GDLD_plur_syntactic	The pilots by the teachers hates hunting.	1	4703106084	5455700	73279702	2416713	19801295	2	6	8	5	7	syntactic
4	anim-inanim	athlete	near	van	leaks	suddenly	GDLS_sing_semantic	The athlete near the van leaks suddenly.	1	154954539	3419291	54213864	1935324	58025537	4	7	3	5	8	semantic
5	inanim-inanim	scooters	by	cars	fear	camping	GDLD_plur_semantic	The scooters by the cars fear camping.	1	4703106084	182717	24371897	83025936	3430548	2	8	4	4	7	semantic
8	anim-anim	painters	beside	plumbers	love	camping	GSLS_plur_syntactic	The painters beside the plumbers love camping.	0	29718597	7084827	543869	210137973	3430548	6	8	8	4	7	syntactic
3	anim-anim	nurses	by	tailor	fear	farming	GSLD_C_plur_syntactic	The nurses that the tailor fear sit.	1	4703106084	14176931	3371396	83025936	15602571	2	6	6	4	7	syntactic
3	inanim-inanim	trucks	by	scooters	malfunction	suddenly	GSLS_plur_semantic	The trucks by the scooters malfunction suddenly.	0	4703106084	6808013	182717	818548	58025537	2	6	8	11	8	semantic
5	anim-anim	vets	beside	plumber	hate	bowling	GSLD_plur_syntactic	The vets beside the plumber hate bowling.	0	29718597	262330	734834	16538862	2476732	6	4	7	4	7	syntactic
0	anim-anim	dentists	near	chefs	loves	hunting	GDLD_C_plur_syntactic	The dentists that the chefs loves sit.	1	154954539	1487700	752773	12028067	19801295	4	8	5	5	7	syntactic
5	anim-anim	chefs	near	dentists	fear	studying	GSLS_plur_semantic	The chefs near the dentists fear studying.	0	154954539	752773	1487700	83025936	19754110	4	5	8	4	8	semantic
3	anim-anim	authors	near	doctors	fear	cycling	GSLS_plur_syntactic	The authors near the doctors fear cycling.	0	154954539	42845288	19521968	83025936	2334761	4	7	7	4	7	syntactic
2	anim-anim	judge	by	bankers	prefer	cooking	GDLS_sing_syntactic	The judge by the bankers prefer cooking.	1	4703106084	63704000	6179440	20278168	13672366	2	5	7	6	7	syntactic
