	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
3	anim-anim	authors	beside	waiters	detests	acting	GDLD_C_plur_syntactic	The authors that the waiters detests pray.	1	29718597	42845288	1363954	181255	38536231	6	7	7	7	6	syntactic
1	anim-anim	waiters	by	authors	prefer	hunting	GSLS_plur_syntactic	The waiters by the authors prefer hunting.	0	4703106084	1363954	42845288	20278168	19801295	2	7	7	6	7	syntactic
4	anim-anim	baker	beside	tailors	detest	gambling	GDLS_sing_syntactic	The baker beside the tailors detest gambling.	1	29718597	13610150	1121681	740903	6130169	6	5	7	6	8	syntactic
5	inanim-anim	buses	by	athletes	leak	suddenly	GSLD_plur_semantic	The buses by the athletes leak suddenly.	0	4703106084	4213326	4726603	3272091	58025537	2	5	8	4	8	semantic
7	anim-anim	painter	by	athletes	dislike	bowling	GDLS_C_sing_syntactic	The painter that the athletes dislike arrives.	0	4703106084	13065194	4726603	6703610	2476732	2	7	8	7	7	syntactic
1	anim-anim	banker	by	author	avoids	knitting	GSLS_sing_syntactic	The banker by the author avoids knitting.	0	4703106084	5135467	99092074	3608938	2033048	2	6	6	6	8	syntactic
7	anim-anim	tailors	beside	authors	dislike	skating	GSLS_plur_semantic	The tailors beside the authors dislike skating.	0	29718597	1121681	42845288	6703610	1784648	6	7	7	7	7	semantic
4	anim-anim	bakers	near	farmer	prefers	shopping	GDLS_C_plur_syntactic	The bakers that the farmer prefers arrive.	0	154954539	997597	20568429	4149558	11206466	4	6	6	7	8	syntactic
0	anim-anim	painters	by	actors	rust	suddenly	GDLD_plur_semantic	The painters by the actors rust suddenly.	1	4703106084	7084827	18120032	3598446	58025537	2	8	6	4	8	semantic
4	anim-anim	chefs	by	athlete	prefer	fishing	GSLD_C_plur_syntactic	The chefs that the athlete prefer pray.	1	4703106084	752773	3419291	20278168	21745307	2	5	7	6	7	syntactic
3	inanim-anim	scooter	by	vet	malfunctions	suddenly	GSLD_sing_semantic	The scooter by the vet malfunctions suddenly.	0	4703106084	405037	2597895	327422	58025537	2	7	3	12	8	semantic
9	anim-anim	lawyers	by	vets	avoids	acting	GDLD_plur_syntactic	The lawyers by the vets avoids acting.	1	4703106084	15702570	262330	3608938	38536231	2	7	4	6	6	syntactic
5	anim-anim	baker	by	tailor	hates	fencing	GSLS_sing_semantic	The baker by the tailor hates fencing.	0	4703106084	13610150	3371396	2416713	1887055	2	5	6	5	7	semantic
5	anim-anim	vets	by	teachers	dislike	yachting	GSLS_C_plur_syntactic	The vets that the teachers dislike die.	0	4703106084	262330	73279702	6703610	382785	2	4	8	7	8	syntactic
