	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	teachers	by	plumber	love	skating	GSLD_C_plur_syntactic	The teachers that the plumber love die.	1	4703106084	73279702	734834	210137973	1784648	2	8	7	4	7	syntactic
1	anim-anim	barber	beside	farmers	detests	driving	GSLD_sing_syntactic	The barber beside the farmers detests driving.	0	29718597	4668021	33753767	181255	25592961	6	6	7	7	7	syntactic
8	anim-anim	plumber	by	waiters	fears	fishing	GSLD_C_sing_syntactic	The plumber that the waiters fears dies.	1	4703106084	734834	1363954	17721106	21745307	2	7	7	5	7	syntactic
8	anim-anim	judge	near	athlete	dislike	hunting	GDLD_sing_syntactic	The judge near the athlete dislike hunting.	1	154954539	63704000	3419291	6703610	19801295	4	5	7	7	7	syntactic
6	anim-anim	actor	near	tailors	prefer	acting	GDLS_C_sing_syntactic	The actor that the tailors prefer dies.	0	154954539	14665285	1121681	20278168	38536231	4	5	7	6	6	syntactic
4	anim-anim	builder	beside	bankers	like	bowling	GDLS_sing_syntactic	The builder beside the bankers like bowling.	1	29718597	4915470	6179440	709849832	2476732	6	7	7	4	7	syntactic
8	anim-anim	builder	beside	waiter	hates	studying	GSLS_C_sing_syntactic	The builder that the waiter hates prays.	0	29718597	4915470	3340926	2416713	19754110	6	7	6	5	8	syntactic
4	anim-anim	barbers	beside	teacher	likes	farming	GDLS_C_plur_syntactic	The barbers that the teacher likes die.	0	29718597	607437	74147301	9285296	15602571	6	7	7	5	7	syntactic
5	anim-inanim	waiters	near	scooters	honk	twice	GDLS_plur_semantic	The waiters near the scooters honk twice.	1	154954539	1363954	182717	186601	36389658	4	7	8	4	5	semantic
0	anim-anim	pilots	near	doctors	detest	cooking	GSLS_C_plur_syntactic	The pilots that the doctors detest die.	0	154954539	5455700	19521968	740903	13672366	4	6	7	6	7	syntactic
7	anim-anim	nurses	by	builders	avoids	gambling	GDLD_C_plur_syntactic	The nurses that the builders avoids pray.	1	4703106084	14176931	5454568	3608938	6130169	2	6	8	6	8	syntactic
5	inanim-anim	trucks	by	nurses	leak	abruptly	GSLD_plur_semantic	The trucks by the nurses leak abruptly.	0	4703106084	6808013	14176931	3272091	7262021	2	6	6	4	8	semantic
0	anim-anim	builders	by	tailors	leak	abruptly	GDLD_plur_semantic	The builders by the tailors leak abruptly.	1	4703106084	5454568	1121681	3272091	7262021	2	8	7	4	8	semantic
9	anim-anim	teacher	near	bakers	fear	cooking	GDLS_C_sing_syntactic	The teacher that the bakers fear dies.	0	154954539	74147301	997597	83025936	13672366	4	7	6	4	7	syntactic
