	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
1	anim-anim	builder	by	painter	avoids	walking	GSLS_C_sing_syntactic	The builder that the painter avoids prays.	0	4703106084	4915470	13065194	3608938	30746983	2	7	7	6	7	syntactic
2	anim-anim	waiters	beside	author	hate	bowling	GSLD_plur_syntactic	The waiters beside the author hate bowling.	0	29718597	1363954	99092074	16538862	2476732	6	7	6	4	7	syntactic
8	inanim-inanim	taxi	beside	scooter	leaks	abruptly	GSLS_sing_semantic	The taxi beside the scooter leaks abruptly.	0	29718597	4478068	405037	1935324	7262021	6	4	7	5	8	semantic
1	inanim-inanim	tractors	near	buses	detest	studying	GDLD_plur_semantic	The tractors near the buses detest studying.	1	154954539	1908544	4213326	740903	19754110	4	8	5	6	8	semantic
1	anim-anim	actor	near	waiters	likes	painting	GSLD_sing_syntactic	The actor near the waiters likes painting.	0	154954539	14665285	1363954	9285296	32738623	4	5	7	5	8	syntactic
0	anim-anim	judge	near	doctor	likes	climbing	GSLS_sing_semantic	The judge near the doctor likes climbing.	0	154954539	63704000	52110730	9285296	7755370	4	5	6	5	8	semantic
8	anim-anim	judge	near	author	fear	studying	GDLD_sing_syntactic	The judge near the author fear studying.	1	154954539	63704000	99092074	83025936	19754110	4	5	6	4	8	syntactic
8	anim-anim	nurses	beside	lawyer	prefer	spinning	GSLD_plur_syntactic	The nurses beside the lawyer prefer spinning.	0	29718597	14176931	21493788	20278168	6978676	6	6	6	6	8	syntactic
5	anim-anim	baker	by	pilot	prefer	painting	GDLD_sing_syntactic	The baker by the pilot prefer painting.	1	4703106084	13610150	16262831	20278168	32738623	2	5	5	6	8	syntactic
3	anim-anim	judges	beside	doctors	love	acting	GSLS_plur_semantic	The judges beside the doctors love acting.	0	29718597	24677643	19521968	210137973	38536231	6	6	7	4	6	semantic
8	anim-anim	nurse	beside	author	crashes	suddenly	GDLD_sing_semantic	The nurse beside the author crashes suddenly.	1	29718597	23875250	99092074	1060077	58025537	6	5	6	7	8	semantic
8	anim-anim	painter	by	tailors	detest	driving	GDLS_sing_syntactic	The painter by the tailors detest driving.	1	4703106084	13065194	1121681	740903	25592961	2	7	7	6	7	syntactic
9	anim-anim	actors	beside	builder	hates	cycling	GDLS_plur_syntactic	The actors beside the builder hates cycling.	1	29718597	18120032	4915470	2416713	2334761	6	6	7	5	7	syntactic
2	anim-anim	builders	by	painters	fear	hunting	GSLS_plur_syntactic	The builders by the painters fear hunting.	0	4703106084	5454568	7084827	83025936	19801295	2	8	8	4	7	syntactic
1	anim-anim	builder	near	bakers	likes	hunting	GSLD_C_sing_syntactic	The builder that the bakers likes sits.	1	154954539	4915470	997597	9285296	19801295	4	7	6	5	7	syntactic
0	anim-anim	tailors	near	doctors	fear	sailing	GSLS_C_plur_syntactic	The tailors that the doctors fear pray.	0	154954539	1121681	19521968	83025936	8731451	4	7	7	4	7	syntactic
5	anim-anim	farmers	beside	waiters	loves	driving	GDLD_C_plur_syntactic	The farmers that the waiters loves pray.	1	29718597	33753767	1363954	12028067	25592961	6	7	7	5	7	syntactic
3	anim-anim	barbers	beside	nurse	likes	boxing	GDLS_C_plur_syntactic	The barbers that the nurse likes arrive.	0	29718597	607437	23875250	9285296	2262574	6	7	5	5	6	syntactic
1	anim-inanim	teacher	near	bus	likes	dancing	GSLD_sing_semantic	The teacher near the bus likes dancing.	0	154954539	74147301	19370874	9285296	15565681	4	7	3	5	7	semantic
2	anim-inanim	teachers	near	vans	leak	abruptly	GDLS_plur_semantic	The teachers near the vans leak abruptly.	1	154954539	73279702	963840	3272091	7262021	4	8	4	4	8	semantic
9	anim-anim	pilots	by	doctors	prefers	skating	GDLD_plur_syntactic	The pilots by the doctors prefers skating.	1	4703106084	5455700	19521968	4149558	1784648	2	6	7	7	7	syntactic
2	anim-inanim	author	beside	scooter	leaks	abruptly	GDLS_sing_semantic	The author beside the scooter leaks abruptly.	1	29718597	99092074	405037	1935324	7262021	6	6	7	5	8	semantic
8	anim-anim	baker	beside	builder	fears	climbing	GSLS_sing_syntactic	The baker beside the builder fears climbing.	0	29718597	13610150	4915470	17721106	7755370	6	5	7	5	8	syntactic
9	anim-anim	nurse	by	painters	dislikes	sailing	GSLD_C_sing_syntactic	The nurse that the painters dislikes prays.	1	4703106084	23875250	7084827	1451937	8731451	2	5	8	8	7	syntactic
2	anim-anim	bankers	near	waiters	avoid	acting	GSLS_C_plur_syntactic	The bankers that the waiters avoid die.	0	154954539	6179440	1363954	60713817	38536231	4	7	7	5	6	syntactic
6	anim-anim	farmer	beside	vets	prefers	skiing	GSLD_sing_syntactic	The farmer beside the vets prefers skiing.	0	29718597	20568429	262330	4149558	1934331	6	6	4	7	6	syntactic
3	anim-anim	vet	by	barbers	like	studying	GDLS_C_sing_syntactic	The vet that the barbers like dies.	0	4703106084	2597895	607437	709849832	19754110	2	3	7	4	8	syntactic
5	inanim-anim	bus	by	nurse	leaks	suddenly	GSLD_sing_semantic	The bus by the nurse leaks suddenly.	0	4703106084	19370874	23875250	1935324	58025537	2	3	5	5	8	semantic
8	anim-anim	farmers	near	author	fears	boxing	GDLS_C_plur_syntactic	The farmers that the author fears sit.	0	154954539	33753767	99092074	17721106	2262574	4	7	6	5	6	syntactic
