	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
1	inanim-inanim	bus	beside	car	hates	camping	GDLD_sing_semantic	The bus beside the car hates camping.	1	29718597	19370874	71566944	2416713	3430548	6	3	3	5	7	semantic
1	inanim-anim	car	by	baker	likes	gambling	GDLS_sing_semantic	The car by the baker likes gambling.	1	4703106084	71566944	13610150	9285296	6130169	2	3	5	5	8	semantic
8	anim-inanim	waiters	beside	cars	brake	loudly	GDLS_plur_semantic	The waiters beside the cars brake loudly.	1	29718597	1363954	24371897	4685005	5998778	6	7	4	5	6	semantic
2	anim-anim	baker	beside	lawyers	loves	cycling	GSLD_sing_syntactic	The baker beside the lawyers loves cycling.	0	29718597	13610150	15702570	12028067	2334761	6	5	7	5	7	syntactic
3	anim-anim	baker	beside	farmers	like	yachting	GDLS_sing_syntactic	The baker beside the farmers like yachting.	1	29718597	13610150	33753767	709849832	382785	6	5	7	4	8	syntactic
1	anim-anim	doctor	by	pilots	fears	fishing	GSLD_sing_syntactic	The doctor by the pilots fears fishing.	0	4703106084	52110730	5455700	17721106	21745307	2	6	6	5	7	syntactic
2	anim-anim	bakers	by	teachers	leak	abruptly	GDLD_plur_semantic	The bakers by the teachers leak abruptly.	1	4703106084	997597	73279702	3272091	7262021	2	6	8	4	8	semantic
0	inanim-inanim	truck	by	taxi	leaks	suddenly	GSLS_sing_semantic	The truck by the taxi leaks suddenly.	0	4703106084	14274010	4478068	1935324	58025537	2	5	4	5	8	semantic
5	anim-anim	vets	near	farmers	avoid	dancing	GSLS_C_plur_syntactic	The vets that the farmers avoid arrive.	0	154954539	262330	33753767	60713817	15565681	4	4	7	5	7	syntactic
6	anim-inanim	actors	by	buses	detest	fishing	GSLD_plur_semantic	The actors by the buses detest fishing.	0	4703106084	18120032	4213326	740903	21745307	2	6	5	6	7	semantic
7	inanim-anim	taxi	near	author	honks	once	GSLD_sing_semantic	The taxi near the author honks once.	0	154954539	4478068	99092074	0	267334111	4	4	6	5	4	semantic
9	anim-anim	waiters	near	vet	prefer	boxing	GSLD_C_plur_syntactic	The waiters that the vet prefer arrive.	1	154954539	1363954	2597895	20278168	2262574	4	7	3	6	6	syntactic
7	anim-anim	waiter	by	banker	brakes	suddenly	GDLD_sing_semantic	The waiter by the banker brakes suddenly.	1	4703106084	3340926	5135467	2506876	58025537	2	6	6	6	8	semantic
5	anim-anim	actor	near	chef	dislikes	climbing	GSLS_C_sing_syntactic	The actor that the chef dislikes sits.	0	154954539	14665285	2470923	1451937	7755370	4	5	4	8	8	syntactic
0	anim-anim	actors	by	teachers	dislike	shopping	GSLS_C_plur_syntactic	The actors that the teachers dislike pray.	0	4703106084	18120032	73279702	6703610	11206466	2	6	8	7	8	syntactic
5	anim-anim	teachers	near	authors	love	fencing	GSLS_plur_syntactic	The teachers near the authors love fencing.	0	154954539	73279702	42845288	210137973	1887055	4	8	7	4	7	syntactic
