	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
8	anim-anim	builder	beside	judge	prefers	driving	GSLS_sing_syntactic	The builder beside the judge prefers driving.	0	29718597	4915470	63704000	4149558	25592961	6	7	5	7	7	syntactic
5	anim-anim	tailor	by	painter	dislike	acting	GDLD_sing_syntactic	The tailor by the painter dislike acting.	1	4703106084	3371396	13065194	6703610	38536231	2	6	7	7	6	syntactic
0	anim-anim	bakers	beside	barbers	love	walking	GSLS_plur_semantic	The bakers beside the barbers love walking.	0	29718597	997597	607437	210137973	30746983	6	6	7	4	7	semantic
5	anim-anim	chef	beside	waiters	detest	walking	GDLS_sing_syntactic	The chef beside the waiters detest walking.	1	29718597	2470923	1363954	740903	30746983	6	4	7	6	7	syntactic
7	anim-inanim	banker	beside	tractor	fears	sailing	GSLD_sing_semantic	The banker beside the tractor fears sailing.	0	29718597	5135467	3282135	17721106	8731451	6	6	7	5	7	semantic
0	anim-anim	banker	beside	teacher	detest	cycling	GDLD_sing_syntactic	The banker beside the teacher detest cycling.	1	29718597	5135467	74147301	740903	2334761	6	6	7	6	7	syntactic
0	anim-anim	actor	beside	tailor	loves	acting	GSLS_sing_syntactic	The actor beside the tailor loves acting.	0	29718597	14665285	3371396	12028067	38536231	6	5	6	5	6	syntactic
7	inanim-inanim	bus	by	tractor	avoids	studying	GDLD_sing_semantic	The bus by the tractor avoids studying.	1	4703106084	19370874	3282135	3608938	19754110	2	3	7	6	8	semantic
4	inanim-inanim	taxis	near	tractors	love	cooking	GDLD_plur_semantic	The taxis near the tractors love cooking.	1	154954539	1073931	1908544	210137973	13672366	4	5	8	4	7	semantic
4	anim-anim	bakers	beside	builders	loves	climbing	GDLD_plur_syntactic	The bakers beside the builders loves climbing.	1	29718597	997597	5454568	12028067	7755370	6	6	8	5	8	syntactic
7	inanim-inanim	bus	beside	taxi	leaks	suddenly	GSLS_sing_semantic	The bus beside the taxi leaks suddenly.	0	29718597	19370874	4478068	1935324	58025537	6	3	4	5	8	semantic
1	anim-anim	chefs	beside	vets	prefer	skating	GSLS_C_plur_syntactic	The chefs that the vets prefer die.	0	29718597	752773	262330	20278168	1784648	6	5	4	6	7	syntactic
9	anim-anim	vet	by	actors	hate	skating	GDLS_sing_syntactic	The vet by the actors hate skating.	1	4703106084	2597895	18120032	16538862	1784648	2	3	6	4	7	syntactic
8	anim-anim	banker	near	plumbers	fears	sailing	GSLD_C_sing_syntactic	The banker that the plumbers fears dies.	1	154954539	5135467	543869	17721106	8731451	4	6	8	5	7	syntactic
6	anim-anim	waiter	near	judge	skids	suddenly	GDLD_sing_semantic	The waiter near the judge skids suddenly.	1	154954539	3340926	63704000	250523	58025537	4	6	5	5	8	semantic
3	anim-inanim	builder	near	truck	leaks	abruptly	GDLS_sing_semantic	The builder near the truck leaks abruptly.	1	154954539	4915470	14274010	1935324	7262021	4	7	5	5	8	semantic
1	anim-anim	doctor	near	pilot	loves	studying	GSLS_sing_semantic	The doctor near the pilot loves studying.	0	154954539	52110730	16262831	12028067	19754110	4	6	5	5	8	semantic
3	anim-anim	farmers	beside	author	love	sailing	GSLD_C_plur_syntactic	The farmers that the author love arrive.	1	29718597	33753767	99092074	210137973	8731451	6	7	6	4	7	syntactic
9	anim-anim	teacher	by	doctor	hate	dancing	GDLD_C_sing_syntactic	The teacher that the doctor hate dies.	1	4703106084	74147301	52110730	16538862	15565681	2	7	6	4	7	syntactic
7	anim-anim	athlete	near	doctors	dislikes	cooking	GSLD_sing_syntactic	The athlete near the doctors dislikes cooking.	0	154954539	3419291	19521968	1451937	13672366	4	7	7	8	7	syntactic
6	inanim-anim	truck	near	barber	leaks	suddenly	GSLD_sing_semantic	The truck near the barber leaks suddenly.	0	154954539	14274010	4668021	1935324	58025537	4	5	6	5	8	semantic
7	inanim-anim	vans	near	bankers	skid	noisily	GSLD_plur_semantic	The vans near the bankers skid noisily.	0	154954539	963840	6179440	816187	807804	4	4	7	4	7	semantic
5	anim-anim	doctor	beside	judges	detest	hunting	GDLS_C_sing_syntactic	The doctor that the judges detest prays.	0	29718597	52110730	24677643	740903	19801295	6	6	6	6	7	syntactic
7	inanim-inanim	taxis	near	cars	skid	noisily	GSLS_plur_semantic	The taxis near the cars skid noisily.	0	154954539	1073931	24371897	816187	807804	4	5	4	4	7	semantic
1	anim-anim	judges	beside	authors	likes	cycling	GDLD_plur_syntactic	The judges beside the authors likes cycling.	1	29718597	24677643	42845288	9285296	2334761	6	6	7	5	7	syntactic
8	anim-anim	judges	by	pilots	avoid	skiing	GSLS_C_plur_syntactic	The judges that the pilots avoid die.	0	4703106084	24677643	5455700	60713817	1934331	2	6	6	5	6	syntactic
9	anim-anim	pilots	near	author	loves	bowling	GDLS_C_plur_syntactic	The pilots that the author loves pray.	0	154954539	5455700	99092074	12028067	2476732	4	6	6	5	7	syntactic
7	anim-anim	tailors	beside	lawyers	crash	abruptly	GDLD_plur_semantic	The tailors beside the lawyers crash abruptly.	1	29718597	1121681	15702570	6995312	7262021	6	7	7	5	8	semantic
3	anim-anim	farmers	beside	tailor	like	skiing	GSLD_plur_syntactic	The farmers beside the tailor like skiing.	0	29718597	33753767	3371396	709849832	1934331	6	7	6	4	6	syntactic
0	anim-anim	actors	beside	dentist	likes	walking	GDLS_plur_syntactic	The actors beside the dentist likes walking.	1	29718597	18120032	3198534	9285296	30746983	6	6	7	5	7	syntactic
2	anim-anim	pilots	by	dentists	prefers	cycling	GDLD_C_plur_syntactic	The pilots that the dentists prefers die.	1	4703106084	5455700	1487700	4149558	2334761	2	6	8	7	7	syntactic
4	anim-anim	dentist	beside	chefs	dislikes	sailing	GSLD_C_sing_syntactic	The dentist that the chefs dislikes dies.	1	29718597	3198534	752773	1451937	8731451	6	7	5	8	7	syntactic
7	anim-anim	chefs	near	lawyers	love	skiing	GSLS_plur_syntactic	The chefs near the lawyers love skiing.	0	154954539	752773	15702570	210137973	1934331	4	5	7	4	6	syntactic
6	anim-inanim	plumbers	by	scooters	honk	noisily	GDLS_plur_semantic	The plumbers by the scooters honk noisily.	1	4703106084	543869	182717	186601	807804	2	8	8	4	7	semantic
4	inanim-anim	car	beside	painter	dislikes	painting	GDLS_sing_semantic	The car beside the painter dislikes painting.	1	29718597	71566944	13065194	1451937	32738623	6	3	7	8	8	semantic
1	anim-anim	barbers	by	teachers	loves	knitting	GDLD_C_plur_syntactic	The barbers that the teachers loves die.	1	4703106084	607437	73279702	12028067	2033048	2	7	8	5	8	syntactic
0	anim-anim	author	by	lawyers	hates	farming	GSLD_sing_syntactic	The author by the lawyers hates farming.	0	4703106084	99092074	15702570	2416713	15602571	2	6	7	5	7	syntactic
8	anim-anim	waiter	beside	nurses	prefer	gambling	GDLS_C_sing_syntactic	The waiter that the nurses prefer arrives.	0	29718597	3340926	14176931	20278168	6130169	6	6	6	6	8	syntactic
7	anim-anim	plumbers	beside	doctor	fears	yachting	GDLS_C_plur_syntactic	The plumbers that the doctor fears arrive.	0	29718597	543869	52110730	17721106	382785	6	8	6	5	8	syntactic
8	anim-anim	farmers	beside	tailors	like	farming	GSLS_plur_syntactic	The farmers beside the tailors like farming.	0	29718597	33753767	1121681	709849832	15602571	6	7	7	4	7	syntactic
4	anim-inanim	waiters	beside	tractors	detest	farming	GSLD_plur_semantic	The waiters beside the tractors detest farming.	0	29718597	1363954	1908544	740903	15602571	6	7	8	6	7	semantic
0	anim-anim	plumber	beside	actor	likes	walking	GSLS_C_sing_syntactic	The plumber that the actor likes dies.	0	29718597	734834	14665285	9285296	30746983	6	7	5	5	7	syntactic
0	inanim-anim	scooters	beside	waiters	detest	farming	GDLS_plur_semantic	The scooters beside the waiters detest farming.	1	29718597	182717	1363954	740903	15602571	6	8	7	6	7	semantic
9	anim-anim	vets	by	farmer	detest	driving	GSLD_C_plur_syntactic	The vets that the farmer detest arrive.	1	4703106084	262330	20568429	740903	25592961	2	4	6	6	7	syntactic
7	anim-anim	dentists	near	judge	hate	fishing	GSLD_plur_syntactic	The dentists near the judge hate fishing.	0	154954539	1487700	63704000	16538862	21745307	4	8	5	4	7	syntactic
7	anim-anim	waiters	beside	builder	detests	driving	GDLS_plur_syntactic	The waiters beside the builder detests driving.	1	29718597	1363954	4915470	181255	25592961	6	7	7	7	7	syntactic
3	anim-anim	dentist	near	author	avoids	yachting	GSLS_C_sing_syntactic	The dentist that the author avoids arrives.	0	154954539	3198534	99092074	3608938	382785	4	7	6	6	8	syntactic
6	anim-anim	judge	by	tailor	avoid	painting	GDLD_C_sing_syntactic	The judge that the tailor avoid sits.	1	4703106084	63704000	3371396	60713817	32738623	2	5	6	5	8	syntactic
