	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	lawyers	by	judge	detest	fencing	GSLD_plur_syntactic	The lawyers by the judge detest fencing.	0	4703106084	15702570	63704000	740903	1887055	2	7	5	6	7	syntactic
2	anim-anim	doctors	beside	plumbers	likes	hunting	GDLD_C_plur_syntactic	The doctors that the plumbers likes die.	1	29718597	19521968	543869	9285296	19801295	6	7	8	5	7	syntactic
6	inanim-inanim	taxis	by	cars	honk	once	GSLS_plur_semantic	The taxis by the cars honk once.	0	4703106084	1073931	24371897	186601	267334111	2	5	4	4	4	semantic
5	anim-anim	athletes	by	farmers	love	studying	GSLS_C_plur_syntactic	The athletes that the farmers love sit.	0	4703106084	4726603	33753767	210137973	19754110	2	8	7	4	8	syntactic
3	anim-anim	dentists	by	authors	like	acting	GSLS_C_plur_syntactic	The dentists that the authors like sit.	0	4703106084	1487700	42845288	709849832	38536231	2	8	7	4	6	syntactic
7	inanim-anim	car	by	farmer	prefers	boxing	GDLS_sing_semantic	The car by the farmer prefers boxing.	1	4703106084	71566944	20568429	4149558	2262574	2	3	6	7	6	semantic
7	anim-anim	banker	near	tailors	likes	sailing	GSLD_C_sing_syntactic	The banker that the tailors likes sits.	1	154954539	5135467	1121681	9285296	8731451	4	6	7	5	7	syntactic
7	anim-anim	teacher	near	banker	avoids	fishing	GSLS_sing_semantic	The teacher near the banker avoids fishing.	0	154954539	74147301	5135467	3608938	21745307	4	7	6	6	7	semantic
6	anim-anim	dentists	beside	bankers	fears	fencing	GDLD_plur_syntactic	The dentists beside the bankers fears fencing.	1	29718597	1487700	6179440	17721106	1887055	6	8	7	5	7	syntactic
9	anim-anim	author	by	painter	prefers	fishing	GSLS_C_sing_syntactic	The author that the painter prefers dies.	0	4703106084	99092074	13065194	4149558	21745307	2	6	7	7	7	syntactic
6	anim-anim	pilot	near	farmer	like	fishing	GDLD_sing_syntactic	The pilot near the farmer like fishing.	1	154954539	16262831	20568429	709849832	21745307	4	5	6	4	7	syntactic
4	anim-anim	lawyers	by	actors	likes	dancing	GDLD_plur_syntactic	The lawyers by the actors likes dancing.	1	4703106084	15702570	18120032	9285296	15565681	2	7	6	5	7	syntactic
3	anim-anim	painter	by	author	hate	cooking	GDLD_C_sing_syntactic	The painter that the author hate prays.	1	4703106084	13065194	99092074	16538862	13672366	2	7	6	4	7	syntactic
1	anim-anim	teachers	beside	lawyers	detest	acting	GSLS_plur_syntactic	The teachers beside the lawyers detest acting.	0	29718597	73279702	15702570	740903	38536231	6	8	7	6	6	syntactic
5	anim-anim	farmers	by	chef	avoids	skating	GDLS_C_plur_syntactic	The farmers that the chef avoids sit.	0	4703106084	33753767	2470923	3608938	1784648	2	7	4	6	7	syntactic
7	anim-anim	actors	near	baker	likes	bowling	GDLS_C_plur_syntactic	The actors that the baker likes die.	0	154954539	18120032	13610150	9285296	2476732	4	6	5	5	7	syntactic
3	anim-anim	teacher	beside	plumber	prefer	boxing	GDLD_sing_syntactic	The teacher beside the plumber prefer boxing.	1	29718597	74147301	734834	20278168	2262574	6	7	7	6	6	syntactic
8	anim-anim	teacher	beside	actors	hate	knitting	GDLS_sing_syntactic	The teacher beside the actors hate knitting.	1	29718597	74147301	18120032	16538862	2033048	6	7	6	4	8	syntactic
8	anim-anim	actor	by	lawyer	loves	acting	GSLS_C_sing_syntactic	The actor that the lawyer loves dies.	0	4703106084	14665285	21493788	12028067	38536231	2	5	6	5	6	syntactic
1	anim-anim	pilot	near	banker	prefers	dancing	GSLS_sing_syntactic	The pilot near the banker prefers dancing.	0	154954539	16262831	5135467	4149558	15565681	4	5	6	7	7	syntactic
5	anim-anim	barbers	by	athletes	prefers	skating	GDLD_C_plur_syntactic	The barbers that the athletes prefers arrive.	1	4703106084	607437	4726603	4149558	1784648	2	7	8	7	7	syntactic
5	inanim-anim	car	by	author	skids	abruptly	GSLD_sing_semantic	The car by the author skids abruptly.	0	4703106084	71566944	99092074	250523	7262021	2	3	6	5	8	semantic
8	anim-inanim	builder	near	scooter	honks	loudly	GDLS_sing_semantic	The builder near the scooter honks loudly.	1	154954539	4915470	405037	0	5998778	4	7	7	5	6	semantic
