	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
3	anim-anim	vets	beside	actor	prefer	studying	GSLD_plur_syntactic	The vets beside the actor prefer studying.	0	29718597	262330	14665285	20278168	19754110	6	4	5	6	8	syntactic
6	anim-inanim	athlete	near	truck	likes	skating	GSLD_sing_semantic	The athlete near the truck likes skating.	0	154954539	3419291	14274010	9285296	1784648	4	7	5	5	7	semantic
9	anim-anim	bankers	beside	vets	fears	studying	GDLD_plur_syntactic	The bankers beside the vets fears studying.	1	29718597	6179440	262330	17721106	19754110	6	7	4	5	8	syntactic
6	anim-anim	tailor	near	bankers	fear	spinning	GDLS_sing_syntactic	The tailor near the bankers fear spinning.	1	154954539	3371396	6179440	83025936	6978676	4	6	7	4	8	syntactic
4	anim-anim	chef	near	authors	dislike	cycling	GDLS_C_sing_syntactic	The chef that the authors dislike sits.	0	154954539	2470923	42845288	6703610	2334761	4	4	7	7	7	syntactic
0	anim-anim	painters	by	judges	dislike	fishing	GSLS_plur_semantic	The painters by the judges dislike fishing.	0	4703106084	7084827	24677643	6703610	21745307	2	8	6	7	7	semantic
4	inanim-anim	taxis	beside	athletes	prefer	gambling	GDLS_plur_semantic	The taxis beside the athletes prefer gambling.	1	29718597	1073931	4726603	20278168	6130169	6	5	8	6	8	semantic
2	anim-anim	judges	by	actor	prefers	climbing	GDLS_plur_syntactic	The judges by the actor prefers climbing.	1	4703106084	24677643	14665285	4149558	7755370	2	6	5	7	8	syntactic
8	anim-inanim	lawyers	near	buses	leak	suddenly	GDLS_plur_semantic	The lawyers near the buses leak suddenly.	1	154954539	15702570	4213326	3272091	58025537	4	7	5	4	8	semantic
2	anim-anim	waiters	by	tailor	dislikes	sailing	GDLS_C_plur_syntactic	The waiters that the tailor dislikes pray.	0	4703106084	1363954	3371396	1451937	8731451	2	7	6	8	7	syntactic
8	anim-anim	authors	near	chefs	avoid	walking	GSLS_C_plur_syntactic	The authors that the chefs avoid arrive.	0	154954539	42845288	752773	60713817	30746983	4	7	5	5	7	syntactic
6	anim-anim	barber	by	athlete	fears	climbing	GSLS_C_sing_syntactic	The barber that the athlete fears dies.	0	4703106084	4668021	3419291	17721106	7755370	2	6	7	5	8	syntactic
3	anim-anim	athlete	near	pilots	hate	driving	GDLS_C_sing_syntactic	The athlete that the pilots hate sits.	0	154954539	3419291	5455700	16538862	25592961	4	7	6	4	7	syntactic
7	anim-anim	lawyers	near	banker	loves	fishing	GDLS_C_plur_syntactic	The lawyers that the banker loves pray.	0	154954539	15702570	5135467	12028067	21745307	4	7	6	5	7	syntactic
3	anim-anim	farmers	near	dentists	hate	bowling	GSLS_plur_syntactic	The farmers near the dentists hate bowling.	0	154954539	33753767	1487700	16538862	2476732	4	7	8	4	7	syntactic
8	anim-anim	teacher	near	nurse	fears	studying	GSLS_sing_syntactic	The teacher near the nurse fears studying.	0	154954539	74147301	23875250	17721106	19754110	4	7	5	5	8	syntactic
4	anim-anim	athlete	by	dentist	prefer	boxing	GDLD_sing_syntactic	The athlete by the dentist prefer boxing.	1	4703106084	3419291	3198534	20278168	2262574	2	7	7	6	6	syntactic
7	inanim-inanim	van	beside	scooter	fears	cycling	GDLD_sing_semantic	The van beside the scooter fears cycling.	1	29718597	54213864	405037	17721106	2334761	6	3	7	5	7	semantic
5	inanim-inanim	tractors	by	cars	leak	abruptly	GSLS_plur_semantic	The tractors by the cars leak abruptly.	0	4703106084	1908544	24371897	3272091	7262021	2	8	4	4	8	semantic
6	inanim-anim	taxi	near	baker	loves	painting	GDLS_sing_semantic	The taxi near the baker loves painting.	1	154954539	4478068	13610150	12028067	32738623	4	4	5	5	8	semantic
7	anim-anim	banker	near	teachers	loves	sailing	GSLD_C_sing_syntactic	The banker that the teachers loves prays.	1	154954539	5135467	73279702	12028067	8731451	4	6	8	5	7	syntactic
8	anim-anim	waiters	by	barbers	detest	painting	GSLS_plur_syntactic	The waiters by the barbers detest painting.	0	4703106084	1363954	607437	740903	32738623	2	7	7	6	8	syntactic
3	anim-anim	vet	by	bankers	avoids	bowling	GSLD_sing_syntactic	The vet by the bankers avoids bowling.	0	4703106084	2597895	6179440	3608938	2476732	2	3	7	6	7	syntactic
