	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	teacher	near	chef	avoids	boxing	GSLS_sing_syntactic	The teacher near the chef avoids boxing.	0	154954539	74147301	2470923	3608938	2262574	4	7	4	6	6	syntactic
8	anim-anim	doctors	beside	bakers	avoid	cycling	GSLS_plur_semantic	The doctors beside the bakers avoid cycling.	0	29718597	19521968	997597	60713817	2334761	6	7	6	5	7	semantic
2	anim-anim	nurse	near	builders	dislike	acting	GDLS_sing_syntactic	The nurse near the builders dislike acting.	1	154954539	23875250	5454568	6703610	38536231	4	5	8	7	6	syntactic
3	anim-anim	author	near	waiter	honks	noisily	GDLD_sing_semantic	The author near the waiter honks noisily.	1	154954539	99092074	3340926	0	807804	4	6	6	5	7	semantic
7	inanim-inanim	cars	near	vans	honk	noisily	GSLS_plur_semantic	The cars near the vans honk noisily.	0	154954539	24371897	963840	186601	807804	4	4	4	4	7	semantic
2	anim-inanim	baker	by	truck	avoids	hunting	GSLD_sing_semantic	The baker by the truck avoids hunting.	0	4703106084	13610150	14274010	3608938	19801295	2	5	5	6	7	semantic
7	anim-anim	teacher	by	builder	avoid	bowling	GDLD_sing_syntactic	The teacher by the builder avoid bowling.	1	4703106084	74147301	4915470	60713817	2476732	2	7	7	5	7	syntactic
1	anim-anim	builder	by	dentist	dislikes	hunting	GSLS_sing_semantic	The builder by the dentist dislikes hunting.	0	4703106084	4915470	3198534	1451937	19801295	2	7	7	8	7	semantic
5	inanim-anim	bus	by	teacher	hates	skiing	GDLS_sing_semantic	The bus by the teacher hates skiing.	1	4703106084	19370874	74147301	2416713	1934331	2	3	7	5	6	semantic
0	inanim-inanim	bus	by	van	loves	climbing	GDLD_sing_semantic	The bus by the van loves climbing.	1	4703106084	19370874	54213864	12028067	7755370	2	3	3	5	8	semantic
1	anim-inanim	judges	by	scooters	prefer	gambling	GSLD_plur_semantic	The judges by the scooters prefer gambling.	0	4703106084	24677643	182717	20278168	6130169	2	6	8	6	8	semantic
2	anim-anim	builder	near	waiter	detest	cooking	GDLD_sing_syntactic	The builder near the waiter detest cooking.	1	154954539	4915470	3340926	740903	13672366	4	7	6	6	7	syntactic
8	anim-anim	nurse	near	judges	detests	boxing	GSLD_C_sing_syntactic	The nurse that the judges detests arrives.	1	154954539	23875250	24677643	181255	2262574	4	5	6	7	6	syntactic
0	anim-anim	vets	beside	lawyers	like	studying	GSLS_C_plur_syntactic	The vets that the lawyers like sit.	0	29718597	262330	15702570	709849832	19754110	6	4	7	4	8	syntactic
5	anim-anim	waiters	beside	barber	like	painting	GSLD_plur_syntactic	The waiters beside the barber like painting.	0	29718597	1363954	4668021	709849832	32738623	6	7	6	4	8	syntactic
5	anim-anim	actors	beside	plumbers	hates	acting	GDLD_C_plur_syntactic	The actors that the plumbers hates die.	1	29718597	18120032	543869	2416713	38536231	6	6	8	5	6	syntactic
1	anim-anim	author	near	waiter	detests	yachting	GSLS_C_sing_syntactic	The author that the waiter detests prays.	0	154954539	99092074	3340926	181255	382785	4	6	6	7	8	syntactic
8	anim-inanim	vet	near	car	crashes	abruptly	GDLS_sing_semantic	The vet near the car crashes abruptly.	1	154954539	2597895	71566944	1060077	7262021	4	3	3	7	8	semantic
6	inanim-anim	taxi	beside	painter	brakes	suddenly	GSLD_sing_semantic	The taxi beside the painter brakes suddenly.	0	29718597	4478068	13065194	2506876	58025537	6	4	7	6	8	semantic
