	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	doctors	near	builder	likes	climbing	GDLS_C_plur_syntactic	The doctors that the builder likes pray.	0	154954539	19521968	4915470	9285296	7755370	4	7	7	5	8	syntactic
9	inanim-inanim	taxis	near	trucks	fear	boxing	GDLD_plur_semantic	The taxis near the trucks fear boxing.	1	154954539	1073931	6808013	83025936	2262574	4	5	6	4	6	semantic
2	anim-anim	doctors	beside	dentist	fear	acting	GSLD_plur_syntactic	The doctors beside the dentist fear acting.	0	29718597	19521968	3198534	83025936	38536231	6	7	7	4	6	syntactic
0	anim-anim	doctors	by	bakers	hates	cooking	GDLD_plur_syntactic	The doctors by the bakers hates cooking.	1	4703106084	19521968	997597	2416713	13672366	2	7	6	5	7	syntactic
2	anim-anim	waiter	near	farmers	fears	yachting	GSLD_sing_syntactic	The waiter near the farmers fears yachting.	0	154954539	3340926	33753767	17721106	382785	4	6	7	5	8	syntactic
5	anim-anim	lawyer	near	actor	dislikes	acting	GSLS_sing_syntactic	The lawyer near the actor dislikes acting.	0	154954539	21493788	14665285	1451937	38536231	4	6	5	8	6	syntactic
0	inanim-anim	scooter	beside	vet	leaks	suddenly	GSLD_sing_semantic	The scooter beside the vet leaks suddenly.	0	29718597	405037	2597895	1935324	58025537	6	7	3	5	8	semantic
6	anim-anim	teachers	near	painters	avoid	studying	GSLS_plur_semantic	The teachers near the painters avoid studying.	0	154954539	73279702	7084827	60713817	19754110	4	8	8	5	8	semantic
2	anim-anim	author	by	builder	prefer	dancing	GDLD_C_sing_syntactic	The author that the builder prefer sits.	1	4703106084	99092074	4915470	20278168	15565681	2	6	7	6	7	syntactic
9	anim-inanim	actors	beside	scooters	leak	abruptly	GDLS_plur_semantic	The actors beside the scooters leak abruptly.	1	29718597	18120032	182717	3272091	7262021	6	6	8	4	8	semantic
1	anim-anim	bankers	by	waiters	dislike	gambling	GSLS_C_plur_syntactic	The bankers that the waiters dislike die.	0	4703106084	6179440	1363954	6703610	6130169	2	7	7	7	8	syntactic
1	anim-anim	vet	by	authors	hate	sailing	GDLS_sing_syntactic	The vet by the authors hate sailing.	1	4703106084	2597895	42845288	16538862	8731451	2	3	7	4	7	syntactic
9	anim-anim	farmer	beside	nurses	fear	painting	GDLS_C_sing_syntactic	The farmer that the nurses fear arrives.	0	29718597	20568429	14176931	83025936	32738623	6	6	6	4	8	syntactic
9	anim-inanim	waiters	beside	cars	avoid	camping	GSLD_plur_semantic	The waiters beside the cars avoid camping.	0	29718597	1363954	24371897	60713817	3430548	6	7	4	5	7	semantic
5	anim-anim	chef	beside	vet	rusts	abruptly	GDLD_sing_semantic	The chef beside the vet rusts abruptly.	1	29718597	2470923	2597895	219876	7262021	6	4	3	5	8	semantic
9	anim-anim	actors	beside	dentist	dislike	painting	GSLD_C_plur_syntactic	The actors that the dentist dislike die.	1	29718597	18120032	3198534	6703610	32738623	6	6	7	7	8	syntactic
7	inanim-inanim	van	near	scooter	detests	dancing	GDLD_sing_semantic	The van near the scooter detests dancing.	1	154954539	54213864	405037	181255	15565681	4	3	7	7	7	semantic
1	anim-anim	farmers	near	actors	avoids	yachting	GDLD_plur_syntactic	The farmers near the actors avoids yachting.	1	154954539	33753767	18120032	3608938	382785	4	7	6	6	8	syntactic
1	anim-anim	authors	by	teacher	detest	farming	GSLD_C_plur_syntactic	The authors that the teacher detest die.	1	4703106084	42845288	74147301	740903	15602571	2	7	7	6	7	syntactic
5	anim-anim	painter	beside	teachers	avoid	hunting	GDLS_sing_syntactic	The painter beside the teachers avoid hunting.	1	29718597	13065194	73279702	60713817	19801295	6	7	8	5	7	syntactic
2	anim-anim	bankers	beside	bakers	loves	boxing	GDLD_C_plur_syntactic	The bankers that the bakers loves sit.	1	29718597	6179440	997597	12028067	2262574	6	7	6	5	6	syntactic
8	inanim-anim	trucks	beside	builders	leak	suddenly	GSLD_plur_semantic	The trucks beside the builders leak suddenly.	0	29718597	6808013	5454568	3272091	58025537	6	6	8	4	8	semantic
3	anim-anim	builders	by	pilot	likes	walking	GDLS_plur_syntactic	The builders by the pilot likes walking.	1	4703106084	5454568	16262831	9285296	30746983	2	8	5	5	7	syntactic
3	anim-inanim	waiter	near	van	leaks	suddenly	GDLS_sing_semantic	The waiter near the van leaks suddenly.	1	154954539	3340926	54213864	1935324	58025537	4	6	3	5	8	semantic
8	anim-anim	teacher	by	builder	hates	knitting	GSLS_C_sing_syntactic	The teacher that the builder hates arrives.	0	4703106084	74147301	4915470	2416713	2033048	2	7	7	5	8	syntactic
2	anim-anim	tailor	by	baker	loves	hunting	GSLS_sing_semantic	The tailor by the baker loves hunting.	0	4703106084	3371396	13610150	12028067	19801295	2	6	5	5	7	semantic
6	anim-anim	chefs	beside	bankers	likes	fencing	GDLD_C_plur_syntactic	The chefs that the bankers likes die.	1	29718597	752773	6179440	9285296	1887055	6	5	7	5	7	syntactic
1	anim-anim	chefs	beside	baker	hates	shopping	GDLS_C_plur_syntactic	The chefs that the baker hates sit.	0	29718597	752773	13610150	2416713	11206466	6	5	5	5	8	syntactic
5	inanim-inanim	tractor	near	bus	leaks	abruptly	GSLS_sing_semantic	The tractor near the bus leaks abruptly.	0	154954539	3282135	19370874	1935324	7262021	4	7	3	5	8	semantic
5	anim-anim	painters	by	barbers	avoid	skiing	GSLS_plur_syntactic	The painters by the barbers avoid skiing.	0	4703106084	7084827	607437	60713817	1934331	2	8	7	5	6	syntactic
