	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1340606	anim-inanim	authors	beside	buses	hate	spinning	GSLD_plur_semantic	The authors beside the buses hate spinning.	0	29718597	42845288	4213326	16538862	6978676	6	7	5	4	8	semantic	0	0
1445741	inanim-anim	car	beside	actor	likes	boxing	GDLS_sing_semantic	The car beside the actor likes boxing.	1	29718597	71566944	14665285	9285296	2262574	6	3	5	5	6	semantic	0	0
1412514	inanim-anim	taxi	beside	baker	loves	gambling	GDLS_sing_semantic	The taxi beside the baker loves gambling.	1	29718597	4478068	13610150	12028067	6130169	6	4	5	5	8	semantic	0	0
6872913	anim-anim	lawyers	that	dentist	dislikes	run	GDLS_C_plur_syntactic	The lawyers that the dentist dislikes run.	0	8000768228	15702570	3198534	1451937	109873076	4	7	7	8	3	syntactic	0	0
9639362	anim-anim	painter	near	dentist	dislike	fencing	GDLD_sing_syntactic	The painter near the dentist dislike fencing.	1	154954539	13065194	3198534	6703610	1887055	4	7	7	7	7	syntactic	0	0
9845009	anim-anim	farmers	that	nurses	loves	study	GDLD_C_plur_syntactic	The farmers that the nurses loves study.	1	8000768228	33753767	14176931	12028067	251146114	4	7	6	5	5	syntactic	0	0
9935585	anim-anim	vet	that	nurse	dislike	dies	GDLD_C_sing_syntactic	The vet that the nurse dislike dies.	1	8000768228	2597895	23875250	6703610	11810645	4	3	5	7	4	syntactic	0	0
4821352	anim-anim	judges	beside	plumber	love	painting	GSLD_plur_syntactic	The judges beside the plumber love painting.	0	29718597	24677643	734834	210137973	32738623	6	6	7	4	8	syntactic	0	0
340600	anim-anim	nurse	by	farmer	hates	painting	GSLS_sing_syntactic	The nurse by the farmer hates painting.	0	4703106084	23875250	20568429	2416713	32738623	2	5	6	5	8	syntactic	0	0
1561652	inanim-inanim	jeeps	beside	scooters	hate	painting	GDLD_plur_semantic	The jeeps beside the scooters hate painting.	1	29718597	406341	182717	16538862	32738623	6	5	8	4	8	semantic	0	0
8688586	anim-anim	chefs	by	teachers	loves	hunting	GDLD_plur_syntactic	The chefs by the teachers loves hunting.	1	4703106084	752773	73279702	12028067	19801295	2	5	8	5	7	syntactic	0	0
1347017	anim-inanim	author	by	taxi	loves	fencing	GSLD_sing_semantic	The author by the taxi loves fencing.	0	4703106084	99092074	4478068	12028067	1887055	2	6	4	5	7	semantic	0	0
5777334	anim-anim	barber	near	farmers	hate	sailing	GDLS_sing_syntactic	The barber near the farmers hate sailing.	1	154954539	4668021	33753767	16538862	8731451	4	6	7	4	7	syntactic	0	0
5020663	anim-anim	pilot	that	tailors	admires	moves	GSLD_C_sing_syntactic	The pilot that the tailors admires moves.	1	8000768228	16262831	1121681	929819	24787121	4	5	7	7	5	syntactic	0	0
4724497	anim-anim	vets	that	pilot	like	study	GSLD_C_plur_syntactic	The vets that the pilot like study.	1	8000768228	262330	16262831	709849832	251146114	4	4	5	4	5	syntactic	0	0
3765599	anim-anim	plumbers	that	banker	admire	lie	GSLD_C_plur_syntactic	The plumbers that the banker admire lie.	1	8000768228	543869	5135467	6461497	44672168	4	8	6	6	3	syntactic	0	0
39178	anim-anim	author	near	baker	dislikes	studying	GSLS_sing_syntactic	The author near the baker dislikes studying.	0	154954539	99092074	13610150	1451937	19754110	4	6	5	8	8	syntactic	0	0
2503513	anim-anim	doctors	that	vets	know	laugh	GSLS_C_plur_syntactic	The doctors that the vets know laugh.	0	8000768228	19521968	262330	405542218	18161896	4	7	4	4	5	syntactic	77	0
6680825	anim-anim	baker	that	barbers	know	dies	GDLS_C_sing_syntactic	The baker that the barbers know dies.	0	8000768228	13610150	607437	405542218	11810645	4	5	7	4	4	syntactic	0	0
1332085	inanim-inanim	van	beside	scooter	smashes	noisily	GSLS_sing_semantic	The van beside the scooter smashes noisily.	0	29718597	54213864	405037	177467	807804	6	3	7	7	7	semantic	0	0
1472307	anim-anim	plumbers	near	doctors	skid	suddenly	GDLD_plur_semantic	The plumbers near the doctors skid suddenly.	1	154954539	543869	19521968	816187	58025537	4	8	7	4	8	semantic	0	0
702129	anim-anim	author	that	actor	dislikes	sneezes	GSLS_C_sing_syntactic	The author that the actor dislikes sneezes.	0	8000768228	99092074	14665285	1451937	134227	4	6	5	8	7	syntactic	0	0
7046664	anim-anim	dentists	beside	judge	likes	painting	GDLS_plur_syntactic	The dentists beside the judge likes painting.	1	29718597	1487700	63704000	9285296	32738623	6	8	5	5	8	syntactic	0	0
4743868	anim-anim	athlete	beside	plumbers	likes	spinning	GSLD_sing_syntactic	The athlete beside the plumbers likes spinning.	0	29718597	3419291	543869	9285296	6978676	6	7	8	5	8	syntactic	0	0
1271518	anim-anim	nurses	near	chefs	hate	driving	GSLS_plur_syntactic	The nurses near the chefs hate driving.	0	154954539	14176931	752773	16538862	25592961	4	6	5	4	7	syntactic	0	0
1598257	anim-anim	baker	that	nurse	hates	cries	GSLS_C_sing_syntactic	The baker that the nurse hates cries.	0	8000768228	13610150	23875250	2416713	9051102	4	5	5	5	5	syntactic	0	0
1328241	inanim-inanim	taxis	by	trucks	skid	noisily	GSLS_plur_semantic	The taxis by the trucks skid noisily.	0	4703106084	1073931	6808013	816187	807804	2	5	6	4	7	semantic	0	0
1420023	inanim-anim	taxis	by	doctors	hate	camping	GDLS_plur_semantic	The taxis by the doctors hate camping.	1	4703106084	1073931	19521968	16538862	3430548	2	5	7	4	7	semantic	0	0
7666951	anim-anim	lawyer	that	plumbers	admire	sneezes	GDLS_C_sing_syntactic	The lawyer that the plumbers admire sneezes.	0	8000768228	21493788	543869	6461497	134227	4	6	8	6	7	syntactic	0	0
323470	anim-anim	chefs	by	farmers	like	cycling	GSLS_plur_syntactic	The chefs by the farmers like cycling.	0	4703106084	752773	33753767	709849832	2334761	2	5	7	4	7	syntactic	39	101
10013256	anim-anim	barbers	near	painters	likes	yachting	GDLD_plur_syntactic	The barbers near the painters likes yachting.	1	154954539	607437	7084827	9285296	382785	4	7	8	5	8	syntactic	0	0
6808400	anim-anim	waiter	by	chefs	love	fishing	GDLS_sing_syntactic	The waiter by the chefs love fishing.	1	4703106084	3340926	752773	210137973	21745307	2	6	5	4	7	syntactic	0	0
1499513	anim-anim	pilot	beside	dentist	smashes	noisily	GDLD_sing_semantic	The pilot beside the dentist smashes noisily.	1	29718597	16262831	3198534	177467	807804	6	5	7	7	7	semantic	0	0
784677	anim-anim	painters	that	actors	know	pray	GSLS_C_plur_syntactic	The painters that the actors know pray.	0	8000768228	7084827	18120032	405542218	20289141	4	8	6	4	4	syntactic	0	0
4536066	anim-anim	dentists	by	painter	love	skiing	GSLD_plur_syntactic	The dentists by the painter love skiing.	0	4703106084	1487700	13065194	210137973	1934331	2	8	7	4	6	syntactic	0	0
1393489	inanim-anim	taxi	by	farmer	smashes	noisily	GSLD_sing_semantic	The taxi by the farmer smashes noisily.	0	4703106084	4478068	20568429	177467	807804	2	4	6	7	7	semantic	0	0
3399954	anim-anim	banker	near	actors	dislikes	fencing	GSLD_sing_syntactic	The banker near the actors dislikes fencing.	0	154954539	5135467	18120032	1451937	1887055	4	6	6	8	7	syntactic	0	0
3417361	anim-anim	dentist	that	actors	loves	studies	GSLD_C_sing_syntactic	The dentist that the actors loves studies.	1	8000768228	3198534	18120032	12028067	159772512	4	7	6	5	7	syntactic	0	0
7803369	anim-anim	tailors	that	tailor	knows	leave	GDLS_C_plur_syntactic	The tailors that the tailor knows leave.	0	8000768228	1121681	3371396	50729807	111442661	4	7	6	5	5	syntactic	0	0
1328277	inanim-inanim	taxis	by	trucks	smash	noisily	GSLS_plur_semantic	The taxis by the trucks smash noisily.	0	4703106084	1073931	6808013	1655337	807804	2	5	6	5	7	semantic	0	0
7173986	anim-anim	barbers	near	nurse	likes	skiing	GDLS_plur_syntactic	The barbers near the nurse likes skiing.	1	154954539	607437	23875250	9285296	1934331	4	7	5	5	6	syntactic	0	0
10010388	anim-anim	barber	by	painter	like	cooking	GDLD_sing_syntactic	The barber by the painter like cooking.	1	4703106084	4668021	13065194	709849832	13672366	2	6	7	4	7	syntactic	0	0
1334488	inanim-inanim	van	near	crane	smashes	loudly	GSLS_sing_semantic	The van near the crane smashes loudly.	0	154954539	54213864	5664326	177467	5998778	4	3	5	7	6	semantic	0	0
1357018	anim-inanim	bakers	by	jeeps	dislike	dancing	GSLD_plur_semantic	The bakers by the jeeps dislike dancing.	0	4703106084	997597	406341	6703610	15565681	2	6	5	7	7	semantic	0	0
1502031	anim-anim	chef	by	judge	crashes	suddenly	GDLD_sing_semantic	The chef by the judge crashes suddenly.	1	4703106084	2470923	63704000	1060077	58025537	2	4	5	7	8	semantic	0	0
10167025	anim-anim	judges	that	pilots	dislikes	move	GDLD_C_plur_syntactic	The judges that the pilots dislikes move.	1	8000768228	24677643	5455700	1451937	93962800	4	6	6	8	4	syntactic	0	0
1406846	anim-inanim	actors	beside	tractors	skid	abruptly	GDLS_plur_semantic	The actors beside the tractors skid abruptly.	1	29718597	18120032	1908544	816187	7262021	6	6	8	4	8	semantic	0	0
10570945	anim-anim	painter	that	waiter	like	smiles	GDLD_C_sing_syntactic	The painter that the waiter like smiles.	1	8000768228	13065194	3340926	709849832	5542164	4	7	6	4	6	syntactic	0	0
