	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
8916002	anim-anim	farmers	near	actors	likes	skiing	GDLD_plur_syntactic	The farmers near the actors likes skiing.	1	154954539	33753767	18120032	9285296	1934331	4	7	6	5	6	syntactic	0	0
1353233	anim-anim	teachers	that	dentists	like	pray	GSLS_C_plur_syntactic	The teachers that the dentists like pray.	0	8000768228	73279702	1487700	709849832	20289141	4	8	8	4	4	syntactic	100	0
1104416	anim-anim	author	beside	barber	loves	climbing	GSLS_sing_syntactic	The author beside the barber loves climbing.	0	29718597	99092074	4668021	12028067	7755370	6	6	6	5	8	syntactic	0	0
1463808	inanim-anim	tractor	near	banker	dislikes	climbing	GDLS_sing_semantic	The tractor near the banker dislikes climbing.	1	154954539	3282135	5135467	1451937	7755370	4	7	6	8	8	semantic	0	0
5927488	anim-anim	dentist	near	teachers	like	farming	GDLS_sing_syntactic	The dentist near the teachers like farming.	1	154954539	3198534	73279702	709849832	15602571	4	7	8	4	7	syntactic	0	100
1344010	anim-anim	farmer	by	dentist	likes	hunting	GSLS_sing_syntactic	The farmer by the dentist likes hunting.	0	4703106084	20568429	3198534	9285296	19801295	2	6	7	5	7	syntactic	0	0
4743135	anim-anim	waiters	that	pilot	admire	lie	GSLD_C_plur_syntactic	The waiters that the pilot admire lie.	1	8000768228	1363954	16262831	6461497	44672168	4	7	5	6	3	syntactic	0	0
8621753	anim-anim	doctor	that	farmer	admire	coughs	GDLD_C_sing_syntactic	The doctor that the farmer admire coughs.	1	8000768228	52110730	20568429	6461497	582381	4	6	6	6	6	syntactic	0	0
7802457	anim-anim	pilots	that	tailor	knows	laugh	GDLS_C_plur_syntactic	The pilots that the tailor knows laugh.	0	8000768228	5455700	3371396	50729807	18161896	4	6	6	5	5	syntactic	0	0
2903418	anim-anim	waiter	near	doctors	dislikes	boxing	GSLD_sing_syntactic	The waiter near the doctors dislikes boxing.	0	154954539	3340926	19521968	1451937	2262574	4	6	7	8	6	syntactic	0	0
1088064	anim-anim	teachers	by	barbers	like	farming	GSLS_plur_syntactic	The teachers by the barbers like farming.	0	4703106084	73279702	607437	709849832	15602571	2	8	7	4	7	syntactic	100	0
1459794	inanim-anim	car	beside	banker	loves	dancing	GDLS_sing_semantic	The car beside the banker loves dancing.	1	29718597	71566944	5135467	12028067	15565681	6	3	6	5	7	semantic	0	0
2096593	anim-anim	waiters	that	plumbers	love	pray	GSLS_C_plur_syntactic	The waiters that the plumbers love pray.	0	8000768228	1363954	543869	210137973	20289141	4	7	8	4	4	syntactic	0	0
1333427	inanim-inanim	jeeps	by	cranes	honk	once	GSLS_plur_semantic	The jeeps by the cranes honk once.	0	4703106084	406341	1511645	186601	267334111	2	5	6	4	4	semantic	0	0
1394668	inanim-anim	buses	beside	teachers	brake	loudly	GSLD_plur_semantic	The buses beside the teachers brake loudly.	0	29718597	4213326	73279702	4685005	5998778	6	5	8	5	6	semantic	0	0
