	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
3834764	anim-anim	dentist	by	barbers	likes	spinning	GSLD_sing_syntactic	The dentist by the barbers likes spinning.	0	4703106084	3198534	607437	9285296	6978676	2	7	7	5	8	syntactic	0	0
5190668	anim-anim	teachers	beside	vet	love	walking	GSLD_plur_syntactic	The teachers beside the vet love walking.	0	29718597	73279702	2597895	210137973	30746983	6	8	3	4	7	syntactic	0	0
1330428	inanim-inanim	taxi	near	tractor	skids	loudly	GSLS_sing_semantic	The taxi near the tractor skids loudly.	0	154954539	4478068	3282135	250523	5998778	4	4	7	5	6	semantic	0	0
9826870	anim-anim	athletes	near	nurses	hates	shopping	GDLD_plur_syntactic	The athletes near the nurses hates shopping.	1	154954539	4726603	14176931	2416713	11206466	4	8	6	5	8	syntactic	0	0
1293530	anim-anim	tailor	near	chef	dislikes	boxing	GSLS_sing_syntactic	The tailor near the chef dislikes boxing.	0	154954539	3371396	2470923	1451937	2262574	4	6	4	8	6	syntactic	0	0
9013045	anim-anim	teachers	that	actors	knows	turn	GDLD_C_plur_syntactic	The teachers that the actors knows turn.	1	8000768228	73279702	18120032	50729807	134505772	4	8	6	5	4	syntactic	0	0
1455795	inanim-anim	jeep	near	author	likes	sailing	GDLS_sing_semantic	The jeep near the author likes sailing.	1	154954539	2009598	99092074	9285296	8731451	4	4	6	5	7	semantic	0	0
6477842	anim-anim	barbers	near	banker	hates	fencing	GDLS_plur_syntactic	The barbers near the banker hates fencing.	1	154954539	607437	5135467	2416713	1887055	4	7	6	5	7	syntactic	0	0
4136064	anim-anim	painters	by	dentist	love	fishing	GSLD_plur_syntactic	The painters by the dentist love fishing.	0	4703106084	7084827	3198534	210137973	21745307	2	8	7	4	7	syntactic	0	0
1406561	anim-inanim	teachers	beside	tractors	brake	noisily	GDLS_plur_semantic	The teachers beside the tractors brake noisily.	1	29718597	73279702	1908544	4685005	807804	6	8	8	5	7	semantic	0	0
1357229	anim-inanim	doctor	beside	jeep	hates	boxing	GSLD_sing_semantic	The doctor beside the jeep hates boxing.	0	29718597	52110730	2009598	2416713	2262574	6	6	4	5	6	semantic	0	0
