	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
0	anim-anim	painters	near	authors	leak	abruptly	GDLD_plur_semantic	The painters near the authors leak abruptly.	1	154954539	7084827	42845288	3272091	7262021	4	8	7	4	8	semantic
5	anim-anim	builder	near	authors	dislike	spinning	GDLS_sing_syntactic	The builder near the authors dislike spinning.	1	154954539	4915470	42845288	6703610	6978676	4	7	7	7	8	syntactic
1	anim-anim	waiter	by	barbers	fears	studying	GSLD_sing_syntactic	The waiter by the barbers fears studying.	0	4703106084	3340926	607437	17721106	19754110	2	6	7	5	8	syntactic
4	anim-anim	doctor	beside	painter	dislike	studying	GDLD_C_sing_syntactic	The doctor that the painter dislike dies.	1	29718597	52110730	13065194	6703610	19754110	6	6	7	7	8	syntactic
9	anim-anim	pilots	near	vets	detests	shopping	GDLD_plur_syntactic	The pilots near the vets detests shopping.	1	154954539	5455700	262330	181255	11206466	4	6	4	7	8	syntactic
5	anim-anim	teachers	beside	actors	detests	painting	GDLD_C_plur_syntactic	The teachers that the actors detests arrive.	1	29718597	73279702	18120032	181255	32738623	6	8	6	7	8	syntactic
0	anim-anim	actors	beside	nurse	dislikes	hunting	GDLS_C_plur_syntactic	The actors that the nurse dislikes pray.	0	29718597	18120032	23875250	1451937	19801295	6	6	5	8	7	syntactic
2	anim-anim	lawyer	beside	doctor	prefers	skating	GSLS_sing_syntactic	The lawyer beside the doctor prefers skating.	0	29718597	21493788	52110730	4149558	1784648	6	6	6	7	7	syntactic
4	anim-anim	bankers	by	nurses	dislikes	skating	GDLD_plur_syntactic	The bankers by the nurses dislikes skating.	1	4703106084	6179440	14176931	1451937	1784648	2	7	6	8	7	syntactic
0	inanim-inanim	car	near	scooter	malfunctions	abruptly	GSLS_sing_semantic	The car near the scooter malfunctions abruptly.	0	154954539	71566944	405037	327422	7262021	4	3	7	12	8	semantic
8	anim-anim	plumber	by	dentists	hate	farming	GDLS_C_sing_syntactic	The plumber that the dentists hate dies.	0	4703106084	734834	1487700	16538862	15602571	2	7	8	4	7	syntactic
3	inanim-anim	tractors	near	athletes	rust	suddenly	GSLD_plur_semantic	The tractors near the athletes rust suddenly.	0	154954539	1908544	4726603	3598446	58025537	4	8	8	4	8	semantic
3	inanim-anim	tractors	near	tailors	detest	climbing	GDLS_plur_semantic	The tractors near the tailors detest climbing.	1	154954539	1908544	1121681	740903	7755370	4	8	7	6	8	semantic
2	inanim-inanim	vans	by	scooters	fear	dancing	GDLD_plur_semantic	The vans by the scooters fear dancing.	1	4703106084	963840	182717	83025936	15565681	2	4	8	4	7	semantic
1	anim-anim	bakers	beside	pilots	avoids	cycling	GDLD_C_plur_syntactic	The bakers that the pilots avoids pray.	1	29718597	997597	5455700	3608938	2334761	6	6	6	6	7	syntactic
5	anim-inanim	tailors	near	taxis	detest	cycling	GSLD_plur_semantic	The tailors near the taxis detest cycling.	0	154954539	1121681	1073931	740903	2334761	4	7	5	6	7	semantic
5	anim-anim	judge	by	tailor	fear	camping	GDLD_sing_syntactic	The judge by the tailor fear camping.	1	4703106084	63704000	3371396	83025936	3430548	2	5	6	4	7	syntactic
1	anim-anim	vets	by	barber	likes	skating	GDLS_plur_syntactic	The vets by the barber likes skating.	1	4703106084	262330	4668021	9285296	1784648	2	4	6	5	7	syntactic
7	anim-anim	pilot	beside	waiters	like	studying	GDLS_C_sing_syntactic	The pilot that the waiters like arrives.	0	29718597	16262831	1363954	709849832	19754110	6	5	7	4	8	syntactic
6	anim-anim	painter	by	farmers	avoid	bowling	GDLS_sing_syntactic	The painter by the farmers avoid bowling.	1	4703106084	13065194	33753767	60713817	2476732	2	7	7	5	7	syntactic
6	anim-anim	teacher	near	author	dislikes	shopping	GSLS_sing_syntactic	The teacher near the author dislikes shopping.	0	154954539	74147301	99092074	1451937	11206466	4	7	6	8	8	syntactic
4	anim-anim	doctors	by	nurses	detest	yachting	GSLS_plur_semantic	The doctors by the nurses detest yachting.	0	4703106084	19521968	14176931	740903	382785	2	7	6	6	8	semantic
0	anim-anim	nurses	beside	pilots	dislike	yachting	GSLS_C_plur_syntactic	The nurses that the pilots dislike pray.	0	29718597	14176931	5455700	6703610	382785	6	6	6	7	8	syntactic
9	anim-anim	judges	beside	baker	hates	shopping	GDLS_plur_syntactic	The judges beside the baker hates shopping.	1	29718597	24677643	13610150	2416713	11206466	6	6	5	5	8	syntactic
8	anim-anim	pilot	near	athlete	fears	fencing	GSLS_sing_semantic	The pilot near the athlete fears fencing.	0	154954539	16262831	3419291	17721106	1887055	4	5	7	5	7	semantic
5	anim-inanim	doctor	by	tractor	detests	walking	GSLD_sing_semantic	The doctor by the tractor detests walking.	0	4703106084	52110730	3282135	181255	30746983	2	6	7	7	7	semantic
0	anim-anim	waiter	beside	actor	loves	studying	GSLS_C_sing_syntactic	The waiter that the actor loves arrives.	0	29718597	3340926	14665285	12028067	19754110	6	6	5	5	8	syntactic
