	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
8	anim-anim	farmer	by	judges	prefers	dancing	GSLD_C_sing_syntactic	The farmer that the judges prefers arrives.	1	4703106084	20568429	24677643	4149558	15565681	2	6	6	7	7	syntactic
1	anim-anim	chefs	by	lawyer	hates	cycling	GDLS_plur_syntactic	The chefs by the lawyer hates cycling.	1	4703106084	752773	21493788	2416713	2334761	2	5	6	5	7	syntactic
2	anim-anim	waiter	beside	judge	dislikes	climbing	GSLS_C_sing_syntactic	The waiter that the judge dislikes arrives.	0	29718597	3340926	63704000	1451937	7755370	6	6	5	8	8	syntactic
5	anim-anim	lawyer	near	doctor	hate	climbing	GDLD_sing_syntactic	The lawyer near the doctor hate climbing.	1	154954539	21493788	52110730	16538862	7755370	4	6	6	4	8	syntactic
1	anim-anim	athlete	near	barber	hates	cooking	GSLS_sing_syntactic	The athlete near the barber hates cooking.	0	154954539	3419291	4668021	2416713	13672366	4	7	6	5	7	syntactic
2	anim-anim	vets	near	authors	dislikes	climbing	GDLD_plur_syntactic	The vets near the authors dislikes climbing.	1	154954539	262330	42845288	1451937	7755370	4	4	7	8	8	syntactic
7	inanim-inanim	tractors	beside	vans	rust	suddenly	GSLS_plur_semantic	The tractors beside the vans rust suddenly.	0	29718597	1908544	963840	3598446	58025537	6	8	4	4	8	semantic
4	anim-anim	actor	by	chefs	avoid	dancing	GDLS_C_sing_syntactic	The actor that the chefs avoid dies.	0	4703106084	14665285	752773	60713817	15565681	2	5	5	5	7	syntactic
3	anim-anim	athletes	near	actor	love	dancing	GSLD_C_plur_syntactic	The athletes that the actor love die.	1	154954539	4726603	14665285	210137973	15565681	4	8	5	4	7	syntactic
3	anim-anim	vets	beside	bankers	love	dancing	GSLS_plur_syntactic	The vets beside the bankers love dancing.	0	29718597	262330	6179440	210137973	15565681	6	4	7	4	7	syntactic
4	anim-anim	teachers	beside	actors	like	gambling	GSLS_C_plur_syntactic	The teachers that the actors like sit.	0	29718597	73279702	18120032	709849832	6130169	6	8	6	4	8	syntactic
9	anim-anim	dentist	near	tailor	prefer	studying	GDLD_C_sing_syntactic	The dentist that the tailor prefer dies.	1	154954539	3198534	3371396	20278168	19754110	4	7	6	6	8	syntactic
1	anim-anim	farmer	by	athlete	like	climbing	GDLD_C_sing_syntactic	The farmer that the athlete like prays.	1	4703106084	20568429	3419291	709849832	7755370	2	6	7	4	8	syntactic
2	anim-anim	barbers	beside	painters	dislike	cooking	GSLS_plur_syntactic	The barbers beside the painters dislike cooking.	0	29718597	607437	7084827	6703610	13672366	6	7	8	7	7	syntactic
1	anim-inanim	nurses	near	vans	malfunction	suddenly	GDLS_plur_semantic	The nurses near the vans malfunction suddenly.	1	154954539	14176931	963840	818548	58025537	4	6	4	11	8	semantic
1	inanim-anim	truck	by	actor	rusts	abruptly	GSLD_sing_semantic	The truck by the actor rusts abruptly.	0	4703106084	14274010	14665285	219876	7262021	2	5	5	5	8	semantic
4	anim-anim	dentists	by	judges	detests	farming	GDLD_C_plur_syntactic	The dentists that the judges detests pray.	1	4703106084	1487700	24677643	181255	15602571	2	8	6	7	7	syntactic
8	anim-anim	painters	beside	barber	prefers	walking	GDLS_C_plur_syntactic	The painters that the barber prefers sit.	0	29718597	7084827	4668021	4149558	30746983	6	8	6	7	7	syntactic
6	anim-anim	banker	beside	painters	hates	dancing	GSLD_C_sing_syntactic	The banker that the painters hates prays.	1	29718597	5135467	7084827	2416713	15565681	6	6	8	5	7	syntactic
8	anim-inanim	baker	by	taxi	avoids	spinning	GSLD_sing_semantic	The baker by the taxi avoids spinning.	0	4703106084	13610150	4478068	3608938	6978676	2	5	4	6	8	semantic
1	anim-anim	chef	by	dentists	fear	cooking	GDLS_sing_syntactic	The chef by the dentists fear cooking.	1	4703106084	2470923	1487700	83025936	13672366	2	4	8	4	7	syntactic
2	anim-anim	actor	near	tailor	dislike	skiing	GDLD_sing_syntactic	The actor near the tailor dislike skiing.	1	154954539	14665285	3371396	6703610	1934331	4	5	6	7	6	syntactic
7	inanim-anim	bus	near	vet	likes	studying	GDLS_sing_semantic	The bus near the vet likes studying.	1	154954539	19370874	2597895	9285296	19754110	4	3	3	5	8	semantic
6	anim-anim	baker	beside	dentist	leaks	abruptly	GDLD_sing_semantic	The baker beside the dentist leaks abruptly.	1	29718597	13610150	3198534	1935324	7262021	6	5	7	5	8	semantic
0	anim-anim	actor	beside	painter	fears	gambling	GSLS_sing_syntactic	The actor beside the painter fears gambling.	0	29718597	14665285	13065194	17721106	6130169	6	5	7	5	8	syntactic
5	anim-anim	barber	by	judges	detest	boxing	GDLS_sing_syntactic	The barber by the judges detest boxing.	1	4703106084	4668021	24677643	740903	2262574	2	6	6	6	6	syntactic
4	anim-anim	judge	near	barber	likes	fishing	GSLS_sing_semantic	The judge near the barber likes fishing.	0	154954539	63704000	4668021	9285296	21745307	4	5	6	5	7	semantic
6	anim-anim	authors	by	lawyers	likes	spinning	GDLD_plur_syntactic	The authors by the lawyers likes spinning.	1	4703106084	42845288	15702570	9285296	6978676	2	7	7	5	8	syntactic
8	inanim-anim	taxis	by	chefs	hate	skating	GDLS_plur_semantic	The taxis by the chefs hate skating.	1	4703106084	1073931	752773	16538862	1784648	2	5	5	4	7	semantic
3	anim-inanim	barber	by	bus	malfunctions	abruptly	GDLS_sing_semantic	The barber by the bus malfunctions abruptly.	1	4703106084	4668021	19370874	327422	7262021	2	6	3	12	8	semantic
3	anim-anim	chefs	by	lawyers	fears	dancing	GDLD_C_plur_syntactic	The chefs that the lawyers fears sit.	1	4703106084	752773	15702570	17721106	15565681	2	5	7	5	7	syntactic
2	anim-anim	farmers	near	actors	leak	abruptly	GDLD_plur_semantic	The farmers near the actors leak abruptly.	1	154954539	33753767	18120032	3272091	7262021	4	7	6	4	8	semantic
9	anim-inanim	waiters	by	vans	fear	climbing	GSLD_plur_semantic	The waiters by the vans fear climbing.	0	4703106084	1363954	963840	83025936	7755370	2	7	4	4	8	semantic
5	inanim-inanim	truck	near	tractor	leaks	abruptly	GSLS_sing_semantic	The truck near the tractor leaks abruptly.	0	154954539	14274010	3282135	1935324	7262021	4	5	7	5	8	semantic
8	anim-anim	baker	by	painters	hates	dancing	GSLD_sing_syntactic	The baker by the painters hates dancing.	0	4703106084	13610150	7084827	2416713	15565681	2	5	8	5	7	syntactic
2	anim-anim	bakers	by	builders	prefer	boxing	GSLS_C_plur_syntactic	The bakers that the builders prefer pray.	0	4703106084	997597	5454568	20278168	2262574	2	6	8	6	6	syntactic
