	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
3	inanim-inanim	taxi	beside	car	leaks	abruptly	GSLS_sing_semantic	The taxi beside the car leaks abruptly.	0	29718597	4478068	71566944	1935324	7262021	6	4	3	5	8	semantic
1	anim-anim	baker	by	farmers	dislikes	cycling	GSLD_sing_syntactic	The baker by the farmers dislikes cycling.	0	4703106084	13610150	33753767	1451937	2334761	2	5	7	8	7	syntactic
9	anim-anim	tailors	beside	author	hate	cycling	GSLD_plur_syntactic	The tailors beside the author hate cycling.	0	29718597	1121681	99092074	16538862	2334761	6	7	6	4	7	syntactic
4	anim-anim	tailor	beside	author	loves	yachting	GSLS_C_sing_syntactic	The tailor that the author loves sits.	0	29718597	3371396	99092074	12028067	382785	6	6	6	5	8	syntactic
0	inanim-inanim	buses	beside	scooters	leak	suddenly	GSLS_plur_semantic	The buses beside the scooters leak suddenly.	0	29718597	4213326	182717	3272091	58025537	6	5	8	4	8	semantic
6	anim-anim	bankers	by	nurse	fears	skating	GDLS_plur_syntactic	The bankers by the nurse fears skating.	1	4703106084	6179440	23875250	17721106	1784648	2	7	5	5	7	syntactic
3	anim-anim	dentists	near	tailor	detest	cycling	GSLD_C_plur_syntactic	The dentists that the tailor detest arrive.	1	154954539	1487700	3371396	740903	2334761	4	8	6	6	7	syntactic
2	anim-anim	banker	beside	judges	dislike	cycling	GDLS_sing_syntactic	The banker beside the judges dislike cycling.	1	29718597	5135467	24677643	6703610	2334761	6	6	6	7	7	syntactic
3	anim-anim	builder	near	bakers	loves	sailing	GSLD_C_sing_syntactic	The builder that the bakers loves arrives.	1	154954539	4915470	997597	12028067	8731451	4	7	6	5	7	syntactic
0	inanim-anim	buses	near	dentists	malfunction	suddenly	GSLD_plur_semantic	The buses near the dentists malfunction suddenly.	0	154954539	4213326	1487700	818548	58025537	4	5	8	11	8	semantic
4	anim-anim	authors	beside	bankers	hates	sailing	GDLD_C_plur_syntactic	The authors that the bankers hates arrive.	1	29718597	42845288	6179440	2416713	8731451	6	7	7	5	7	syntactic
6	inanim-anim	tractors	near	dentists	avoid	sailing	GDLS_plur_semantic	The tractors near the dentists avoid sailing.	1	154954539	1908544	1487700	60713817	8731451	4	8	8	5	7	semantic
7	anim-anim	barbers	near	doctors	fears	spinning	GDLD_C_plur_syntactic	The barbers that the doctors fears sit.	1	154954539	607437	19521968	17721106	6978676	4	7	7	5	8	syntactic
8	anim-anim	bankers	by	dentists	leak	abruptly	GDLD_plur_semantic	The bankers by the dentists leak abruptly.	1	4703106084	6179440	1487700	3272091	7262021	2	7	8	4	8	semantic
0	anim-anim	plumber	near	farmers	likes	knitting	GSLD_C_sing_syntactic	The plumber that the farmers likes arrives.	1	154954539	734834	33753767	9285296	2033048	4	7	7	5	8	syntactic
7	anim-anim	chef	beside	actor	detest	shopping	GDLD_sing_syntactic	The chef beside the actor detest shopping.	1	29718597	2470923	14665285	740903	11206466	6	4	5	6	8	syntactic
6	anim-inanim	lawyers	near	tractors	prefer	fencing	GSLD_plur_semantic	The lawyers near the tractors prefer fencing.	0	154954539	15702570	1908544	20278168	1887055	4	7	8	6	7	semantic
5	anim-anim	waiters	beside	vet	avoids	painting	GDLS_C_plur_syntactic	The waiters that the vet avoids die.	0	29718597	1363954	2597895	3608938	32738623	6	7	3	6	8	syntactic
1	anim-anim	judge	near	doctor	love	yachting	GDLD_C_sing_syntactic	The judge that the doctor love prays.	1	154954539	63704000	52110730	210137973	382785	4	5	6	4	8	syntactic
6	anim-anim	athlete	beside	actor	likes	climbing	GSLS_C_sing_syntactic	The athlete that the actor likes prays.	0	29718597	3419291	14665285	9285296	7755370	6	7	5	5	8	syntactic
3	inanim-inanim	buses	by	tractors	hate	fencing	GDLD_plur_semantic	The buses by the tractors hate fencing.	1	4703106084	4213326	1908544	16538862	1887055	2	5	8	4	7	semantic
7	anim-anim	painters	near	plumber	dislikes	dancing	GDLS_plur_syntactic	The painters near the plumber dislikes dancing.	1	154954539	7084827	734834	1451937	15565681	4	8	7	8	7	syntactic
