	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1361915	anim-inanim	lawyers	beside	jeeps	know	spanish	GSLD_plur_semantic	The lawyers beside the jeeps know Spanish.	0	29718597	15702570	406341	405542218	51657368	6	7	5	4	7	semantic	34	0
1492276	anim-anim	lawyer	by	barber	smashes	loudly	GDLD_sing_semantic	The lawyer by the barber smashes loudly.	1	4703106084	21493788	4668021	177467	5998778	2	6	6	7	6	semantic	0	0
7787284	anim-anim	waiters	by	tailor	likes	gambling	GDLS_plur_syntactic	The waiters by the tailor likes gambling.	1	4703106084	1363954	3371396	9285296	6130169	2	7	6	5	8	syntactic	0	0
1432645	inanim-anim	bus	near	teacher	loves	studying	GDLS_sing_semantic	The bus near the teacher loves studying.	1	154954539	19370874	74147301	12028067	19754110	4	3	7	5	8	semantic	0	0
1369553	anim-inanim	athlete	by	scooter	loves	skating	GSLD_sing_semantic	The athlete by the scooter loves skating.	0	4703106084	3419291	405037	12028067	1784648	2	7	7	5	7	semantic	0	0
3689153	anim-anim	chef	that	bankers	likes	coughs	GSLD_C_sing_syntactic	The chef that the bankers likes coughs.	1	8000768228	2470923	6179440	9285296	582381	4	4	7	5	6	syntactic	0	0
5741340	anim-anim	farmer	near	farmers	dislike	spinning	GDLS_sing_syntactic	The farmer near the farmers dislike spinning.	1	154954539	20568429	33753767	6703610	6978676	4	6	7	7	8	syntactic	0	0
8621277	anim-anim	baker	that	farmer	admire	laughs	GDLD_C_sing_syntactic	The baker that the farmer admire laughs.	1	8000768228	13610150	20568429	6461497	2942362	4	5	6	6	6	syntactic	0	0
657723	anim-anim	bankers	that	lawyers	admire	study	GSLS_C_plur_syntactic	The bankers that the lawyers admire study.	0	8000768228	6179440	15702570	6461497	251146114	4	7	7	6	5	syntactic	0	0
1326880	inanim-inanim	cars	beside	taxis	crash	loudly	GSLS_plur_semantic	The cars beside the taxis crash loudly.	0	29718597	24371897	1073931	6995312	5998778	6	4	5	5	6	semantic	0	0
9033110	anim-anim	baker	by	author	like	knitting	GDLD_sing_syntactic	The baker by the author like knitting.	1	4703106084	13610150	99092074	709849832	2033048	2	5	6	4	8	syntactic	0	0
6830727	anim-anim	author	that	chefs	admire	sneezes	GDLS_C_sing_syntactic	The author that the chefs admire sneezes.	0	8000768228	99092074	752773	6461497	134227	4	6	5	6	7	syntactic	0	0
9810817	anim-anim	dentists	that	judges	knows	smile	GDLD_C_plur_syntactic	The dentists that the judges knows smile.	1	8000768228	1487700	24677643	50729807	32358171	4	8	6	5	5	syntactic	0	0
1831670	anim-anim	waiters	near	painters	love	knitting	GSLS_plur_syntactic	The waiters near the painters love knitting.	0	154954539	1363954	7084827	210137973	2033048	4	7	8	4	8	syntactic	0	0
3356928	anim-anim	baker	near	actors	dislikes	climbing	GSLD_sing_syntactic	The baker near the actors dislikes climbing.	0	154954539	13610150	18120032	1451937	7755370	4	5	6	8	8	syntactic	0	0
8916744	anim-anim	farmers	by	actors	loves	acting	GDLD_plur_syntactic	The farmers by the actors loves acting.	1	4703106084	33753767	18120032	12028067	38536231	2	7	6	5	6	syntactic	0	0
6062673	anim-anim	chef	that	lawyers	hate	runs	GDLS_C_sing_syntactic	The chef that the lawyers hate runs.	0	8000768228	2470923	15702570	16538862	26702428	4	4	7	4	4	syntactic	0	0
9327398	anim-anim	lawyers	near	barbers	hates	sailing	GDLD_plur_syntactic	The lawyers near the barbers hates sailing.	1	154954539	15702570	607437	2416713	8731451	4	7	7	5	7	syntactic	0	0
1484662	anim-anim	waiter	near	actor	skids	abruptly	GDLD_sing_semantic	The waiter near the actor skids abruptly.	1	154954539	3340926	14665285	250523	7262021	4	6	5	5	8	semantic	0	0
8988870	anim-anim	plumber	near	actor	dislike	shopping	GDLD_sing_syntactic	The plumber near the actor dislike shopping.	1	154954539	734834	14665285	6703610	11206466	4	7	5	7	8	syntactic	0	0
3897073	anim-anim	waiters	that	barber	know	cough	GSLD_C_plur_syntactic	The waiters that the barber know cough.	1	8000768228	1363954	4668021	405542218	5632779	4	7	6	4	5	syntactic	0	0
5835521	anim-anim	waiters	that	farmer	hates	smile	GDLS_C_plur_syntactic	The waiters that the farmer hates smile.	0	8000768228	1363954	20568429	2416713	32358171	4	7	6	5	5	syntactic	0	0
1332180	inanim-inanim	cars	beside	vans	honk	loudly	GSLS_plur_semantic	The cars beside the vans honk loudly.	0	29718597	24371897	963840	186601	5998778	6	4	4	4	6	semantic	0	0
1146369	anim-anim	pilot	that	barber	likes	smiles	GSLS_C_sing_syntactic	The pilot that the barber likes smiles.	0	8000768228	16262831	4668021	9285296	5542164	4	5	6	5	6	syntactic	0	0
3270582	anim-anim	chef	near	lawyers	likes	sailing	GSLD_sing_syntactic	The chef near the lawyers likes sailing.	0	154954539	2470923	15702570	9285296	8731451	4	4	7	5	7	syntactic	0	0
6553446	anim-anim	dentist	near	bankers	admire	loyalty	GDLS_sing_syntactic	The dentist near the bankers admire loyalty.	1	154954539	3198534	6179440	6461497	15810585	4	7	7	6	7	syntactic	0	0
3754157	anim-anim	barbers	that	banker	know	lie	GSLD_C_plur_syntactic	The barbers that the banker know lie.	1	8000768228	607437	5135467	405542218	44672168	4	7	6	4	3	syntactic	0	0
5209172	anim-anim	authors	beside	vet	love	dancing	GSLD_plur_syntactic	The authors beside the vet love dancing.	0	29718597	42845288	2597895	210137973	15565681	6	7	3	4	7	syntactic	0	0
1384065	anim-inanim	athletes	near	cranes	dislike	skiing	GSLD_plur_semantic	The athletes near the cranes dislike skiing.	0	154954539	4726603	1511645	6703610	1934331	4	8	6	7	6	semantic	0	0
5271450	anim-anim	tailors	beside	vet	hate	studying	GSLD_plur_syntactic	The tailors beside the vet hate studying.	0	29718597	1121681	2597895	16538862	19754110	6	7	3	4	8	syntactic	0	0
4600731	anim-anim	judge	that	painters	admires	studies	GSLD_C_sing_syntactic	The judge that the painters admires studies.	1	8000768228	63704000	7084827	929819	159772512	4	5	8	7	7	syntactic	0	0
1431989	inanim-anim	car	beside	teacher	hates	hunting	GDLS_sing_semantic	The car beside the teacher hates hunting.	1	29718597	71566944	74147301	2416713	19801295	6	3	7	5	7	semantic	0	0
211313	anim-anim	nurses	that	doctors	hate	lie	GSLS_C_plur_syntactic	The nurses that the doctors hate lie.	0	8000768228	14176931	19521968	16538862	44672168	4	6	7	4	3	syntactic	0	0
613930	anim-anim	painters	near	lawyers	love	hunting	GSLS_plur_syntactic	The painters near the lawyers love hunting.	0	154954539	7084827	15702570	210137973	19801295	4	8	7	4	7	syntactic	0	0
6401089	anim-anim	vets	that	author	dislikes	arrive	GDLS_C_plur_syntactic	The vets that the author dislikes arrive.	0	8000768228	262330	99092074	1451937	19261937	4	4	6	8	6	syntactic	0	0
1506548	anim-anim	dentists	beside	painters	honk	loudly	GDLD_plur_semantic	The dentists beside the painters honk loudly.	1	29718597	1487700	7084827	186601	5998778	6	8	8	4	6	semantic	0	0
9095441	anim-anim	judge	that	author	love	prays	GDLD_C_sing_syntactic	The judge that the author love prays.	1	8000768228	63704000	99092074	210137973	1506735	4	5	6	4	5	syntactic	0	0
106120	anim-anim	waiter	by	baker	hates	yachting	GSLS_sing_syntactic	The waiter by the baker hates yachting.	0	4703106084	3340926	13610150	2416713	382785	2	6	5	5	8	syntactic	0	0
1329965	inanim-inanim	bus	near	tractor	honks	noisily	GSLS_sing_semantic	The bus near the tractor honks noisily.	0	154954539	19370874	3282135	0	807804	4	3	7	5	7	semantic	0	0
1533253	inanim-inanim	taxis	by	buses	admire	beauty	GDLD_plur_semantic	The taxis by the buses admire beauty.	1	4703106084	1073931	4213326	6461497	48841623	2	5	5	6	6	semantic	0	0
1328456	inanim-inanim	tractor	near	truck	crashes	loudly	GSLS_sing_semantic	The tractor near the truck crashes loudly.	0	154954539	3282135	14274010	1060077	5998778	4	7	5	7	6	semantic	0	0
1432310	inanim-anim	cars	near	teachers	love	walking	GDLS_plur_semantic	The cars near the teachers love walking.	1	154954539	24371897	73279702	210137973	30746983	4	4	8	4	7	semantic	0	0
1368915	anim-inanim	actor	near	tractor	knows	spanish	GSLD_sing_semantic	The actor near the tractor knows Spanish.	0	154954539	14665285	3282135	50729807	51657368	4	5	7	5	7	semantic	0	0
1147425	anim-anim	pilot	that	barber	loves	sits	GSLS_C_sing_syntactic	The pilot that the barber loves sits.	0	8000768228	16262831	4668021	12028067	8154939	4	5	6	5	4	syntactic	0	0
6472086	anim-anim	bankers	beside	banker	hates	knitting	GDLS_plur_syntactic	The bankers beside the banker hates knitting.	1	29718597	6179440	5135467	2416713	2033048	6	7	6	5	8	syntactic	0	0
10570513	anim-anim	nurses	that	waiters	dislikes	run	GDLD_C_plur_syntactic	The nurses that the waiters dislikes run.	1	8000768228	14176931	1363954	1451937	109873076	4	6	7	8	3	syntactic	0	0
412462	anim-anim	doctor	by	teacher	dislikes	driving	GSLS_sing_syntactic	The doctor by the teacher dislikes driving.	0	4703106084	52110730	74147301	1451937	25592961	2	6	7	8	7	syntactic	0	0
1423742	inanim-anim	vans	near	doctors	love	bowling	GDLS_plur_semantic	The vans near the doctors love bowling.	1	154954539	963840	19521968	210137973	2476732	4	4	7	4	7	semantic	0	0
