	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
9414169	anim-anim	pilot	that	barber	know	laughs	GDLD_C_sing_syntactic	The pilot that the barber know laughs.	1	8000768228	16262831	4668021	405542218	2942362	4	5	6	4	6	syntactic	0	0
1509543	anim-anim	chef	by	pilot	honks	once	GDLD_sing_semantic	The chef by the pilot honks once.	1	4703106084	2470923	16262831	0	267334111	2	4	5	5	4	semantic	0	0
6222068	anim-anim	nurses	by	actor	likes	cooking	GDLS_plur_syntactic	The nurses by the actor likes cooking.	1	4703106084	14176931	14665285	9285296	13672366	2	6	5	5	7	syntactic	0	0
1331712	inanim-inanim	trucks	by	scooters	brake	loudly	GSLS_plur_semantic	The trucks by the scooters brake loudly.	0	4703106084	6808013	182717	4685005	5998778	2	6	8	5	6	semantic	0	0
6961077	anim-anim	teacher	that	dentists	know	turns	GDLS_C_sing_syntactic	The teacher that the dentists know turns.	0	8000768228	74147301	1487700	405542218	29719923	4	7	8	4	5	syntactic	0	0
1556693	inanim-inanim	van	near	tractor	hates	hunting	GDLD_sing_semantic	The van near the tractor hates hunting.	1	154954539	54213864	3282135	2416713	19801295	4	3	7	5	7	semantic	0	0
9391104	anim-anim	tailor	by	barber	love	climbing	GDLD_sing_syntactic	The tailor by the barber love climbing.	1	4703106084	3371396	4668021	210137973	7755370	2	6	6	4	8	syntactic	0	0
1417019	inanim-anim	cars	near	bakers	know	russian	GDLS_plur_semantic	The cars near the bakers know Russian.	1	154954539	24371897	997597	405542218	53427209	4	4	6	4	7	semantic	0	0
5022007	anim-anim	waiter	that	tailors	admires	moves	GSLD_C_sing_syntactic	The waiter that the tailors admires moves.	1	8000768228	3340926	1121681	929819	24787121	4	6	7	7	5	syntactic	0	0
7647002	anim-anim	waiter	near	plumbers	dislike	boxing	GDLS_sing_syntactic	The waiter near the plumbers dislike boxing.	1	154954539	3340926	543869	6703610	2262574	4	6	8	7	6	syntactic	0	0
4311661	anim-anim	banker	that	judges	knows	lies	GSLD_C_sing_syntactic	The banker that the judges knows lies.	1	8000768228	5135467	24677643	50729807	48941300	4	6	6	5	4	syntactic	0	0
1326371	inanim-inanim	scooters	by	buses	brake	suddenly	GSLS_plur_semantic	The scooters by the buses brake suddenly.	0	4703106084	182717	4213326	4685005	58025537	2	8	5	5	8	semantic	0	0
10223249	anim-anim	athletes	that	plumbers	likes	run	GDLD_C_plur_syntactic	The athletes that the plumbers likes run.	1	8000768228	4726603	543869	9285296	109873076	4	8	8	5	3	syntactic	0	0
3870040	anim-anim	plumbers	near	barber	hate	yachting	GSLD_plur_syntactic	The plumbers near the barber hate yachting.	0	154954539	543869	4668021	16538862	382785	4	8	6	4	8	syntactic	0	0
1440640	inanim-anim	taxi	by	lawyer	dislikes	fishing	GDLS_sing_semantic	The taxi by the lawyer dislikes fishing.	1	4703106084	4478068	21493788	1451937	21745307	2	4	6	8	7	semantic	0	0
8989674	anim-anim	plumbers	beside	actors	likes	hunting	GDLD_plur_syntactic	The plumbers beside the actors likes hunting.	1	29718597	543869	18120032	9285296	19801295	6	8	6	5	7	syntactic	0	0
1613569	anim-anim	farmers	that	nurses	hate	smile	GSLS_C_plur_syntactic	The farmers that the nurses hate smile.	0	8000768228	33753767	14176931	16538862	32358171	4	7	6	4	5	syntactic	0	0
6980321	anim-anim	athletes	that	judge	loves	die	GDLS_C_plur_syntactic	The athletes that the judge loves die.	0	8000768228	4726603	63704000	12028067	104147370	4	8	5	5	3	syntactic	0	0
1332783	inanim-inanim	truck	beside	van	brakes	suddenly	GSLS_sing_semantic	The truck beside the van brakes suddenly.	0	29718597	14274010	54213864	2506876	58025537	6	5	3	6	8	semantic	0	0
1750625	anim-anim	teacher	that	painter	dislikes	leaves	GSLS_C_sing_syntactic	The teacher that the painter dislikes leaves.	0	8000768228	74147301	13065194	1451937	59706459	4	7	7	8	6	syntactic	0	0
5014643	anim-anim	bakers	that	tailor	admire	turn	GSLD_C_plur_syntactic	The bakers that the tailor admire turn.	1	8000768228	997597	3371396	6461497	134505772	4	6	6	6	4	syntactic	0	0
6273484	anim-anim	barber	beside	actors	admire	modesty	GDLS_sing_syntactic	The barber beside the actors admire modesty.	1	29718597	4668021	18120032	6461497	4114868	6	6	6	6	7	syntactic	0	0
7668043	anim-anim	authors	that	plumber	admires	pray	GDLS_C_plur_syntactic	The authors that the plumber admires pray.	0	8000768228	42845288	734834	929819	20289141	4	7	7	7	4	syntactic	0	0
1376747	anim-inanim	athlete	by	van	dislikes	sailing	GSLD_sing_semantic	The athlete by the van dislikes sailing.	0	4703106084	3419291	54213864	1451937	8731451	2	7	3	8	7	semantic	0	0
1377768	anim-inanim	bakers	near	vans	hate	farming	GSLD_plur_semantic	The bakers near the vans hate farming.	0	154954539	997597	963840	16538862	15602571	4	6	4	4	7	semantic	0	0
1385127	anim-inanim	doctor	near	crane	hates	cycling	GSLD_sing_semantic	The doctor near the crane hates cycling.	0	154954539	52110730	5664326	2416713	2334761	4	6	5	5	7	semantic	0	0
3297372	anim-anim	painter	by	lawyers	dislikes	spinning	GSLD_sing_syntactic	The painter by the lawyers dislikes spinning.	0	4703106084	13065194	15702570	1451937	6978676	2	7	7	8	8	syntactic	0	0
995608	anim-anim	judge	near	banker	likes	acting	GSLS_sing_syntactic	The judge near the banker likes acting.	0	154954539	63704000	5135467	9285296	38536231	4	5	6	5	6	syntactic	0	0
2342804	anim-anim	painters	by	waiters	like	dancing	GSLS_plur_syntactic	The painters by the waiters like dancing.	0	4703106084	7084827	1363954	709849832	15565681	2	8	7	4	7	syntactic	44	0
1496392	anim-anim	actor	by	judge	hates	painting	GSLS_sing_syntactic	The actor by the judge hates painting.	0	4703106084	14665285	63704000	2416713	32738623	2	5	5	5	8	syntactic	0	0
1336513	anim-inanim	doctors	by	buses	like	fencing	GSLD_plur_semantic	The doctors by the buses like fencing.	0	4703106084	19521968	4213326	709849832	1887055	2	7	5	4	7	semantic	82	0
1508546	anim-anim	nurses	near	painters	crash	abruptly	GDLD_plur_semantic	The nurses near the painters crash abruptly.	1	154954539	14176931	7084827	6995312	7262021	4	6	8	5	8	semantic	0	0
1430285	inanim-anim	van	by	farmer	loves	boxing	GDLS_sing_semantic	The van by the farmer loves boxing.	1	4703106084	54213864	20568429	12028067	2262574	2	3	6	5	6	semantic	0	0
