	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
2721558	anim-anim	dentists	by	baker	like	knitting	GSLD_plur_syntactic	The dentists by the baker like knitting.	0	4703106084	1487700	13610150	709849832	2033048	2	8	5	4	8	syntactic	0	0
1714911	anim-anim	athletes	that	nurses	admire	lie	GSLS_C_plur_syntactic	The athletes that the nurses admire lie.	0	8000768228	4726603	14176931	6461497	44672168	4	8	6	6	3	syntactic	0	0
7319841	anim-anim	chefs	that	painter	likes	sit	GDLS_C_plur_syntactic	The chefs that the painter likes sit.	0	8000768228	752773	13065194	9285296	40245691	4	5	7	5	3	syntactic	0	0
1414436	inanim-anim	jeeps	near	bakers	love	acting	GDLS_plur_semantic	The jeeps near the bakers love acting.	1	154954539	406341	997597	210137973	38536231	4	5	6	4	6	semantic	0	0
7112644	anim-anim	nurses	near	judge	admires	gratitude	GDLS_plur_syntactic	The nurses near the judge admires gratitude.	1	154954539	14176931	63704000	929819	12072922	4	6	5	7	9	syntactic	0	0
4405089	anim-anim	nurse	that	nurses	likes	laughs	GSLD_C_sing_syntactic	The nurse that the nurses likes laughs.	1	8000768228	23875250	14176931	9285296	2942362	4	5	6	5	6	syntactic	0	0
130207	anim-anim	painters	that	bakers	admire	lie	GSLS_C_plur_syntactic	The painters that the bakers admire lie.	0	8000768228	7084827	997597	6461497	44672168	4	8	6	6	3	syntactic	0	0
1538477	inanim-inanim	van	by	taxi	dislikes	hunting	GDLD_sing_semantic	The van by the taxi dislikes hunting.	1	4703106084	54213864	4478068	1451937	19801295	2	3	4	8	7	semantic	0	0
7939469	anim-anim	barber	that	waiters	know	cries	GDLS_C_sing_syntactic	The barber that the waiters know cries.	0	8000768228	4668021	1363954	405542218	9051102	4	6	7	4	5	syntactic	0	0
111380	anim-anim	vet	near	baker	loves	gambling	GSLS_sing_syntactic	The vet near the baker loves gambling.	0	154954539	2597895	13610150	12028067	6130169	4	3	5	5	8	syntactic	0	0
9097616	anim-anim	judges	by	authors	likes	farming	GDLD_plur_syntactic	The judges by the authors likes farming.	1	4703106084	24677643	42845288	9285296	15602571	2	6	7	5	7	syntactic	0	0
1351330	anim-inanim	farmers	by	trucks	love	gambling	GSLD_plur_semantic	The farmers by the trucks love gambling.	0	4703106084	33753767	6808013	210137973	6130169	2	7	6	4	8	semantic	0	0
248260	anim-anim	vets	by	doctors	hate	dancing	GSLS_plur_syntactic	The vets by the doctors hate dancing.	0	4703106084	262330	19521968	16538862	15565681	2	4	7	4	7	syntactic	0	0
1404066	anim-inanim	lawyer	by	truck	brakes	abruptly	GDLS_sing_semantic	The lawyer by the truck brakes abruptly.	1	4703106084	21493788	14274010	2506876	7262021	2	6	5	6	8	semantic	0	0
9807529	anim-anim	doctors	that	judges	knows	leave	GDLD_C_plur_syntactic	The doctors that the judges knows leave.	1	8000768228	19521968	24677643	50729807	111442661	4	7	6	5	5	syntactic	0	0
8958232	anim-anim	dentist	beside	actor	dislike	yachting	GDLD_sing_syntactic	The dentist beside the actor dislike yachting.	1	29718597	3198534	14665285	6703610	382785	6	7	5	7	8	syntactic	0	0
5009801	anim-anim	barbers	that	tailor	know	sit	GSLD_C_plur_syntactic	The barbers that the tailor know sit.	1	8000768228	607437	3371396	405542218	40245691	4	7	6	4	3	syntactic	0	0
3707729	anim-anim	nurse	that	bankers	likes	runs	GSLD_C_sing_syntactic	The nurse that the bankers likes runs.	1	8000768228	23875250	6179440	9285296	26702428	4	5	7	5	4	syntactic	0	0
8746277	anim-anim	athletes	that	teachers	knows	pray	GDLD_C_plur_syntactic	The athletes that the teachers knows pray.	1	8000768228	4726603	73279702	50729807	20289141	4	8	8	5	4	syntactic	0	0
10482381	anim-anim	nurse	that	tailor	admire	dies	GDLD_C_sing_syntactic	The nurse that the tailor admire dies.	1	8000768228	23875250	3371396	6461497	11810645	4	5	6	6	4	syntactic	0	0
1326531	inanim-inanim	vans	near	buses	crash	suddenly	GSLS_plur_semantic	The vans near the buses crash suddenly.	0	154954539	963840	4213326	6995312	58025537	4	4	5	5	8	semantic	0	0
1333867	inanim-inanim	taxis	beside	cranes	brake	suddenly	GSLS_plur_semantic	The taxis beside the cranes brake suddenly.	0	29718597	1073931	1511645	4685005	58025537	6	5	6	5	8	semantic	0	0
1432050	inanim-anim	car	beside	teacher	hates	gambling	GDLS_sing_semantic	The car beside the teacher hates gambling.	1	29718597	71566944	74147301	2416713	6130169	6	3	7	5	8	semantic	0	0
1289074	anim-anim	plumbers	near	chefs	love	skating	GSLS_plur_syntactic	The plumbers near the chefs love skating.	0	154954539	543869	752773	210137973	1784648	4	8	5	4	7	syntactic	0	0
1355600	anim-inanim	athlete	near	jeep	loves	fishing	GSLD_sing_semantic	The athlete near the jeep loves fishing.	0	154954539	3419291	2009598	12028067	21745307	4	7	4	5	7	semantic	0	0
4036233	anim-anim	tailors	that	chef	know	sit	GSLD_C_plur_syntactic	The tailors that the chef know sit.	1	8000768228	1121681	2470923	405542218	40245691	4	7	4	4	3	syntactic	0	0
780321	anim-anim	doctor	that	actor	knows	swims	GSLS_C_sing_syntactic	The doctor that the actor knows swims.	0	8000768228	52110730	14665285	50729807	692721	4	6	5	5	5	syntactic	41	0
7068208	anim-anim	pilot	near	judges	like	climbing	GDLS_sing_syntactic	The pilot near the judges like climbing.	1	154954539	16262831	24677643	709849832	7755370	4	5	6	4	8	syntactic	0	26
1327947	inanim-inanim	car	near	truck	crashes	suddenly	GSLS_sing_semantic	The car near the truck crashes suddenly.	0	154954539	71566944	14274010	1060077	58025537	4	3	5	7	8	semantic	167	0
9953003	anim-anim	plumber	that	nurse	admire	prays	GDLD_C_sing_syntactic	The plumber that the nurse admire prays.	1	8000768228	734834	23875250	6461497	1506735	4	7	5	6	5	syntactic	0	0
6825325	anim-anim	painter	that	chefs	know	lies	GDLS_C_sing_syntactic	The painter that the chefs know lies.	0	8000768228	13065194	752773	405542218	48941300	4	7	5	4	4	syntactic	0	0
1396848	inanim-anim	taxis	by	actors	honk	loudly	GSLD_plur_semantic	The taxis by the actors honk loudly.	0	4703106084	1073931	18120032	186601	5998778	2	5	6	4	6	semantic	0	0
9109952	anim-anim	painters	beside	authors	likes	farming	GDLD_plur_syntactic	The painters beside the authors likes farming.	1	29718597	7084827	42845288	9285296	15602571	6	8	7	5	7	syntactic	0	0
2045968	anim-anim	barber	near	plumber	dislikes	farming	GSLS_sing_syntactic	The barber near the plumber dislikes farming.	0	154954539	4668021	734834	1451937	15602571	4	6	7	8	7	syntactic	0	0
1555582	inanim-inanim	jeeps	beside	tractors	hate	bowling	GDLD_plur_semantic	The jeeps beside the tractors hate bowling.	1	29718597	406341	1908544	16538862	2476732	6	5	8	4	7	semantic	0	0
7296273	anim-anim	actors	that	painter	loves	study	GDLS_C_plur_syntactic	The actors that the painter loves study.	0	8000768228	18120032	13065194	12028067	251146114	4	6	7	5	5	syntactic	0	0
1331817	inanim-inanim	jeep	beside	scooter	crashes	noisily	GSLS_sing_semantic	The jeep beside the scooter crashes noisily.	0	29718597	2009598	405037	1060077	807804	6	4	7	7	7	semantic	0	0
10721976	anim-anim	tailor	by	vet	like	painting	GDLD_sing_syntactic	The tailor by the vet like painting.	1	4703106084	3371396	2597895	709849832	32738623	2	6	3	4	8	syntactic	0	0
3278116	anim-anim	dentist	by	lawyers	hates	dancing	GSLD_sing_syntactic	The dentist by the lawyers hates dancing.	0	4703106084	3198534	15702570	2416713	15565681	2	7	7	5	7	syntactic	0	0
1574434	inanim-inanim	tractors	by	cranes	like	cooking	GDLD_plur_semantic	The tractors by the cranes like cooking.	1	4703106084	1908544	1511645	709849832	13672366	2	8	6	4	7	semantic	0	0
