	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
10204056	anim-anim	athlete	near	pilot	know	english	GDLD_sing_syntactic	The athlete near the pilot know English.	1	154954539	3419291	16262831	405542218	195298116	4	7	5	4	7	syntactic	0	0
1427584	inanim-anim	trucks	near	farmers	love	climbing	GDLS_plur_semantic	The trucks near the farmers love climbing.	1	154954539	6808013	33753767	210137973	7755370	4	6	7	4	8	semantic	0	0
6006570	anim-anim	baker	by	lawyers	love	studying	GDLS_sing_syntactic	The baker by the lawyers love studying.	1	4703106084	13610150	15702570	210137973	19754110	2	5	7	4	8	syntactic	0	0
1425815	inanim-anim	bus	by	farmer	hates	cycling	GDLS_sing_semantic	The bus by the farmer hates cycling.	1	4703106084	19370874	20568429	2416713	2334761	2	3	6	5	7	semantic	0	0
1508675	anim-anim	pilots	by	painters	crash	suddenly	GDLD_plur_semantic	The pilots by the painters crash suddenly.	1	4703106084	5455700	7084827	6995312	58025537	2	6	8	5	8	semantic	0	0
1381646	anim-inanim	actors	beside	vans	hate	spinning	GSLD_plur_semantic	The actors beside the vans hate spinning.	0	29718597	18120032	963840	16538862	6978676	6	6	4	4	8	semantic	0	0
3156470	anim-anim	painter	beside	teachers	loves	shopping	GSLD_sing_syntactic	The painter beside the teachers loves shopping.	0	29718597	13065194	73279702	12028067	11206466	6	7	8	5	8	syntactic	0	0
10187206	anim-anim	tailor	by	pilot	hate	knitting	GDLD_sing_syntactic	The tailor by the pilot hate knitting.	1	4703106084	3371396	16262831	16538862	2033048	2	6	5	4	8	syntactic	0	0
4615750	anim-anim	bakers	near	pilot	dislike	knitting	GSLD_plur_syntactic	The bakers near the pilot dislike knitting.	0	154954539	997597	16262831	6703610	2033048	4	6	5	7	8	syntactic	0	0
5148589	anim-anim	authors	that	waiter	know	lie	GSLD_C_plur_syntactic	The authors that the waiter know lie.	1	8000768228	42845288	3340926	405542218	44672168	4	7	6	4	3	syntactic	0	0
8786337	anim-anim	farmers	that	lawyers	dislikes	leave	GDLD_C_plur_syntactic	The farmers that the lawyers dislikes leave.	1	8000768228	33753767	15702570	1451937	111442661	4	7	7	8	5	syntactic	0	0
1329357	inanim-inanim	taxis	by	jeeps	brake	noisily	GSLS_plur_semantic	The taxis by the jeeps brake noisily.	0	4703106084	1073931	406341	4685005	807804	2	5	5	5	7	semantic	0	0
5926417	anim-anim	chefs	that	teacher	hates	study	GDLS_C_plur_syntactic	The chefs that the teacher hates study.	0	8000768228	752773	74147301	2416713	251146114	4	5	7	5	5	syntactic	0	0
