	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1332434	inanim-inanim	car	beside	van	smashes	abruptly	GSLS_sing_semantic	The car beside the van smashes abruptly.	0	29718597	71566944	54213864	177467	7262021	6	3	3	7	8	semantic	0	0
6763297	anim-anim	chefs	that	chef	hates	sit	GDLS_C_plur_syntactic	The chefs that the chef hates sit.	0	8000768228	752773	2470923	2416713	40245691	4	5	4	5	3	syntactic	0	0
2839710	anim-anim	banker	near	doctors	likes	cycling	GSLD_sing_syntactic	The banker near the doctors likes cycling.	0	154954539	5135467	19521968	9285296	2334761	4	6	7	5	7	syntactic	0	0
1470603	anim-anim	farmer	by	doctor	crashes	suddenly	GDLD_sing_semantic	The farmer by the doctor crashes suddenly.	1	4703106084	20568429	52110730	1060077	58025537	2	6	6	7	8	semantic	0	0
1450940	inanim-anim	scooters	beside	actors	hate	painting	GDLS_plur_semantic	The scooters beside the actors hate painting.	1	29718597	182717	18120032	16538862	32738623	6	8	6	4	8	semantic	0	0
1391203	inanim-anim	jeeps	beside	bakers	brake	suddenly	GSLD_plur_semantic	The jeeps beside the bakers brake suddenly.	0	29718597	406341	997597	4685005	58025537	6	5	6	5	8	semantic	0	0
10158084	anim-anim	dentists	near	pilots	likes	dancing	GDLD_plur_syntactic	The dentists near the pilots likes dancing.	1	154954539	1487700	5455700	9285296	15565681	4	8	6	5	7	syntactic	0	0
1467589	anim-anim	farmers	by	bakers	brake	noisily	GDLD_plur_semantic	The farmers by the bakers brake noisily.	1	4703106084	33753767	997597	4685005	807804	2	7	6	5	7	semantic	0	0
10478447	anim-anim	teachers	that	tailors	admires	cry	GDLD_C_plur_syntactic	The teachers that the tailors admires cry.	1	8000768228	73279702	1121681	929819	24708519	4	8	7	7	3	syntactic	0	0
1553804	inanim-inanim	taxis	beside	tractors	like	acting	GDLD_plur_semantic	The taxis beside the tractors like acting.	1	29718597	1073931	1908544	709849832	38536231	6	5	8	4	6	semantic	0	0
857521	anim-anim	dentist	that	author	loves	cries	GSLS_C_sing_syntactic	The dentist that the author loves cries.	0	8000768228	3198534	99092074	12028067	9051102	4	7	6	5	5	syntactic	0	0
3734273	anim-anim	tailor	that	bankers	dislikes	smiles	GSLD_C_sing_syntactic	The tailor that the bankers dislikes smiles.	1	8000768228	3371396	6179440	1451937	5542164	4	6	7	8	6	syntactic	0	0
1422858	inanim-anim	scooters	near	doctors	like	dancing	GDLS_plur_semantic	The scooters near the doctors like dancing.	1	154954539	182717	19521968	709849832	15565681	4	8	7	4	7	semantic	0	82
8791713	anim-anim	teachers	that	lawyers	hates	leave	GDLD_C_plur_syntactic	The teachers that the lawyers hates leave.	1	8000768228	73279702	15702570	2416713	111442661	4	8	7	5	5	syntactic	0	0
5967482	anim-anim	tailors	beside	teacher	likes	boxing	GDLS_plur_syntactic	The tailors beside the teacher likes boxing.	1	29718597	1121681	74147301	9285296	2262574	6	7	7	5	6	syntactic	0	0
9108372	anim-anim	painter	by	author	hate	gambling	GDLD_sing_syntactic	The painter by the author hate gambling.	1	4703106084	13065194	99092074	16538862	6130169	2	7	6	4	8	syntactic	0	0
1432102	inanim-anim	car	by	teacher	dislikes	bowling	GDLS_sing_semantic	The car by the teacher dislikes bowling.	1	4703106084	71566944	74147301	1451937	2476732	2	3	7	8	7	semantic	0	0
509040	anim-anim	vet	beside	teacher	loves	climbing	GSLS_sing_syntactic	The vet beside the teacher loves climbing.	0	29718597	2597895	74147301	12028067	7755370	6	3	7	5	8	syntactic	0	0
5666824	anim-anim	painter	near	doctors	like	painting	GDLS_sing_syntactic	The painter near the doctors like painting.	1	154954539	13065194	19521968	709849832	32738623	4	7	7	4	8	syntactic	0	82
544854	anim-anim	doctor	near	lawyer	dislikes	sailing	GSLS_sing_syntactic	The doctor near the lawyer dislikes sailing.	0	154954539	52110730	21493788	1451937	8731451	4	6	6	8	7	syntactic	0	0
1437362	inanim-anim	van	beside	teacher	hates	dancing	GDLS_sing_semantic	The van beside the teacher hates dancing.	1	29718597	54213864	74147301	2416713	15565681	6	3	7	5	7	semantic	0	0
10443790	anim-anim	painters	near	tailors	dislikes	cycling	GDLD_plur_syntactic	The painters near the tailors dislikes cycling.	1	154954539	7084827	1121681	1451937	2334761	4	8	7	8	7	syntactic	0	0
3335981	anim-anim	chefs	that	lawyer	know	lie	GSLD_C_plur_syntactic	The chefs that the lawyer know lie.	1	8000768228	752773	21493788	405542218	44672168	4	5	6	4	3	syntactic	0	0
4202496	anim-anim	doctors	by	judge	hate	climbing	GSLD_plur_syntactic	The doctors by the judge hate climbing.	0	4703106084	19521968	63704000	16538862	7755370	2	7	5	4	8	syntactic	0	0
2386513	anim-anim	athlete	that	vet	likes	turns	GSLS_C_sing_syntactic	The athlete that the vet likes turns.	0	8000768228	3419291	2597895	9285296	29719923	4	7	3	5	5	syntactic	0	0
529995	anim-anim	vets	that	teachers	admire	pray	GSLS_C_plur_syntactic	The vets that the teachers admire pray.	0	8000768228	262330	73279702	6461497	20289141	4	4	8	6	4	syntactic	0	0
8517121	anim-anim	teacher	that	farmer	hate	swims	GDLD_C_sing_syntactic	The teacher that the farmer hate swims.	1	8000768228	74147301	20568429	16538862	692721	4	7	6	4	5	syntactic	0	0
