	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type
3	anim-anim	dentist	by	farmers	dislikes	hunting	GSLD_C_sing_syntactic	The dentist that the farmers dislikes prays.	1	4703106084	3198534	33753767	1451937	19801295	2	7	7	8	7	syntactic
3	anim-anim	farmers	near	athletes	detest	farming	GSLS_plur_syntactic	The farmers near the athletes detest farming.	0	154954539	33753767	4726603	740903	15602571	4	7	8	6	7	syntactic
2	inanim-anim	trucks	near	actors	honk	once	GSLD_plur_semantic	The trucks near the actors honk once.	0	154954539	6808013	18120032	186601	267334111	4	6	6	4	4	semantic
9	inanim-anim	bus	beside	farmer	avoids	gambling	GDLS_sing_semantic	The bus beside the farmer avoids gambling.	1	29718597	19370874	20568429	3608938	6130169	6	3	6	6	8	semantic
5	inanim-inanim	truck	beside	bus	likes	skating	GDLD_sing_semantic	The truck beside the bus likes skating.	1	29718597	14274010	19370874	9285296	1784648	6	5	3	5	7	semantic
2	anim-anim	plumbers	by	bakers	hate	painting	GSLS_C_plur_syntactic	The plumbers that the bakers hate sit.	0	4703106084	543869	997597	16538862	32738623	2	8	6	4	8	syntactic
4	anim-anim	author	near	nurse	detest	boxing	GDLD_C_sing_syntactic	The author that the nurse detest dies.	1	154954539	99092074	23875250	740903	2262574	4	6	5	6	6	syntactic
4	anim-inanim	bankers	by	trucks	fear	skating	GSLD_plur_semantic	The bankers by the trucks fear skating.	0	4703106084	6179440	6808013	83025936	1784648	2	7	6	4	7	semantic
0	anim-anim	builders	beside	doctor	hate	camping	GSLD_plur_syntactic	The builders beside the doctor hate camping.	0	29718597	5454568	52110730	16538862	3430548	6	8	6	4	7	syntactic
0	anim-anim	farmers	by	chefs	hates	climbing	GDLD_C_plur_syntactic	The farmers that the chefs hates die.	1	4703106084	33753767	752773	2416713	7755370	2	7	5	5	8	syntactic
5	anim-anim	teachers	beside	waiters	leak	suddenly	GDLD_plur_semantic	The teachers beside the waiters leak suddenly.	1	29718597	73279702	1363954	3272091	58025537	6	8	7	4	8	semantic
5	anim-anim	actor	by	builders	fear	skiing	GDLS_C_sing_syntactic	The actor that the builders fear dies.	0	4703106084	14665285	5454568	83025936	1934331	2	5	8	4	6	syntactic
