	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1421209	inanim-anim	jeep	by	doctor	dislikes	skiing	GDLS_sing_semantic	The jeep by the doctor dislikes skiing.	1	4703106084	2009598	52110730	1451937	1934331	2	4	6	8	6	semantic	0	0
7206242	anim-anim	painters	beside	nurse	hates	skiing	GDLS_plur_syntactic	The painters beside the nurse hates skiing.	1	29718597	7084827	23875250	2416713	1934331	6	8	5	5	6	syntactic	0	0
3058608	anim-anim	pilot	near	farmers	knows	english	GSLD_sing_syntactic	The pilot near the farmers knows English.	0	154954539	16262831	33753767	50729807	195298116	4	5	7	5	7	syntactic	0	0
4386801	anim-anim	chef	that	nurses	likes	sneezes	GSLD_C_sing_syntactic	The chef that the nurses likes sneezes.	1	8000768228	2470923	14176931	9285296	134227	4	4	6	5	7	syntactic	0	0
8835712	anim-anim	nurse	beside	lawyer	like	fishing	GDLD_sing_syntactic	The nurse beside the lawyer like fishing.	1	29718597	23875250	21493788	709849832	21745307	6	5	6	4	7	syntactic	0	34
8906804	anim-anim	doctor	by	actor	like	gambling	GDLD_sing_syntactic	The doctor by the actor like gambling.	1	4703106084	52110730	14665285	709849832	6130169	2	6	5	4	8	syntactic	27	0
1463836	inanim-anim	tractor	by	banker	dislikes	painting	GDLS_sing_semantic	The tractor by the banker dislikes painting.	1	4703106084	3282135	5135467	1451937	32738623	2	7	6	8	8	semantic	0	0
728820	anim-anim	dentists	by	actors	hate	cooking	GSLS_plur_syntactic	The dentists by the actors hate cooking.	0	4703106084	1487700	18120032	16538862	13672366	2	8	6	4	7	syntactic	0	0
1402736	anim-inanim	teachers	by	taxis	skid	loudly	GDLS_plur_semantic	The teachers by the taxis skid loudly.	1	4703106084	73279702	1073931	816187	5998778	2	8	5	4	6	semantic	0	0
117757	anim-anim	farmers	that	bakers	know	sneeze	GSLS_C_plur_syntactic	The farmers that the bakers know sneeze.	0	8000768228	33753767	997597	405542218	504411	4	7	6	4	6	syntactic	0	0
551064	anim-anim	farmer	by	lawyer	dislikes	painting	GSLS_sing_syntactic	The farmer by the lawyer dislikes painting.	0	4703106084	20568429	21493788	1451937	32738623	2	6	6	8	8	syntactic	0	0
5918990	anim-anim	barbers	by	teacher	loves	cycling	GDLS_plur_syntactic	The barbers by the teacher loves cycling.	1	4703106084	607437	74147301	12028067	2334761	2	7	7	5	7	syntactic	0	0
9924726	anim-anim	tailors	near	nurses	loves	sailing	GDLD_plur_syntactic	The tailors near the nurses loves sailing.	1	154954539	1121681	14176931	12028067	8731451	4	7	6	5	7	syntactic	0	0
8626471	anim-anim	nurses	that	farmers	admires	sneeze	GDLD_C_plur_syntactic	The nurses that the farmers admires sneeze.	1	8000768228	14176931	33753767	929819	504411	4	6	7	7	6	syntactic	0	0
4596794	anim-anim	farmers	near	painter	admire	modesty	GSLD_plur_syntactic	The farmers near the painter admire modesty.	0	154954539	33753767	13065194	6461497	4114868	4	7	7	6	7	syntactic	0	0
1411245	inanim-anim	cars	by	bakers	like	boxing	GDLS_plur_semantic	The cars by the bakers like boxing.	1	4703106084	24371897	997597	709849832	2262574	2	4	6	4	6	semantic	130	0
9549981	anim-anim	farmer	that	chef	admire	laughs	GDLD_C_sing_syntactic	The farmer that the chef admire laughs.	1	8000768228	20568429	2470923	6461497	2942362	4	6	4	6	6	syntactic	0	0
9551078	anim-anim	lawyers	near	chefs	admires	honesty	GDLD_plur_syntactic	The lawyers near the chefs admires honesty.	1	154954539	15702570	752773	929819	7341751	4	7	5	7	7	syntactic	0	0
1325620	inanim-inanim	scooters	by	buses	honk	loudly	GSLS_plur_semantic	The scooters by the buses honk loudly.	0	4703106084	182717	4213326	186601	5998778	2	8	5	4	6	semantic	0	0
4599698	anim-anim	chef	beside	painters	admires	honor	GSLD_sing_syntactic	The chef beside the painters admires honor.	0	29718597	2470923	7084827	929819	30299052	6	4	8	7	5	syntactic	0	0
1325462	inanim-inanim	cars	by	buses	honk	twice	GSLS_plur_semantic	The cars by the buses honk twice.	0	4703106084	24371897	4213326	186601	36389658	2	4	5	4	5	semantic	0	0
6614081	anim-anim	barber	that	barbers	love	arrives	GDLS_C_sing_syntactic	The barber that the barbers love arrives.	0	8000768228	4668021	607437	210137973	6366129	4	6	7	4	7	syntactic	0	0
