	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
175457	anim-anim	authors	that	doctors	dislike	leave	GSLS_C_plur_syntactic	The authors that the doctors dislike leave.	0	8000768228	42845288	19521968	6703610	111442661	4	7	7	7	5	syntactic	0	0
5534161	anim-anim	pilot	that	bakers	like	turns	GDLS_C_sing_syntactic	The pilot that the bakers like turns.	0	8000768228	16262831	997597	709849832	29719923	4	5	6	4	5	syntactic	0	0
5130001	anim-anim	tailor	that	waiters	dislikes	studies	GSLD_C_sing_syntactic	The tailor that the waiters dislikes studies.	1	8000768228	3371396	1363954	1451937	159772512	4	6	7	8	7	syntactic	0	0
5160488	anim-anim	plumber	near	waiters	admires	modesty	GSLD_sing_syntactic	The plumber near the waiters admires modesty.	0	154954539	734834	1363954	929819	4114868	4	7	7	7	7	syntactic	0	0
2062993	anim-anim	judge	that	plumber	loves	runs	GSLS_C_sing_syntactic	The judge that the plumber loves runs.	0	8000768228	63704000	734834	12028067	26702428	4	5	7	5	4	syntactic	0	0
4702081	anim-anim	pilots	that	pilot	dislike	swim	GSLD_C_plur_syntactic	The pilots that the pilot dislike swim.	1	8000768228	5455700	16262831	6703610	6237963	4	6	5	7	4	syntactic	0	0
10365777	anim-anim	doctor	that	tailor	love	runs	GDLD_C_sing_syntactic	The doctor that the tailor love runs.	1	8000768228	52110730	3371396	210137973	26702428	4	6	6	4	4	syntactic	0	0
1327394	inanim-inanim	tractors	near	taxis	crash	abruptly	GSLS_plur_semantic	The tractors near the taxis crash abruptly.	0	154954539	1908544	1073931	6995312	7262021	4	8	5	5	8	semantic	0	0
1467808	anim-anim	lawyer	near	baker	crashes	loudly	GDLD_sing_semantic	The lawyer near the baker crashes loudly.	1	154954539	21493788	13610150	1060077	5998778	4	6	5	7	6	semantic	0	0
4038465	anim-anim	farmer	that	chefs	admires	smiles	GSLD_C_sing_syntactic	The farmer that the chefs admires smiles.	1	8000768228	20568429	752773	929819	5542164	4	6	5	7	6	syntactic	0	0
7991114	anim-anim	actor	by	vets	hate	boxing	GDLS_sing_syntactic	The actor by the vets hate boxing.	1	4703106084	14665285	262330	16538862	2262574	2	5	4	4	6	syntactic	0	0
1326973	inanim-inanim	bus	by	taxi	smashes	noisily	GSLS_sing_semantic	The bus by the taxi smashes noisily.	0	4703106084	19370874	4478068	177467	807804	2	3	4	7	7	semantic	0	0
5608641	anim-anim	teachers	that	doctor	likes	cough	GDLS_C_plur_syntactic	The teachers that the doctor likes cough.	0	8000768228	73279702	52110730	9285296	5632779	4	8	6	5	5	syntactic	0	0
9971016	anim-anim	doctors	near	painters	loves	yachting	GDLD_plur_syntactic	The doctors near the painters loves yachting.	1	154954539	19521968	7084827	12028067	382785	4	7	8	5	8	syntactic	0	0
3105692	anim-anim	lawyers	beside	teacher	dislike	walking	GSLD_plur_syntactic	The lawyers beside the teacher dislike walking.	0	29718597	15702570	74147301	6703610	30746983	6	7	7	7	7	syntactic	0	0
2193964	anim-anim	dentists	beside	tailors	dislike	walking	GSLS_plur_syntactic	The dentists beside the tailors dislike walking.	0	29718597	1487700	1121681	6703610	30746983	6	8	7	7	7	syntactic	0	0
3935254	anim-anim	teachers	near	chef	love	sailing	GSLD_plur_syntactic	The teachers near the chef love sailing.	0	154954539	73279702	2470923	210137973	8731451	4	8	4	4	7	syntactic	0	0
4152836	anim-anim	tailor	by	dentists	dislikes	cooking	GSLD_sing_syntactic	The tailor by the dentists dislikes cooking.	0	4703106084	3371396	1487700	1451937	13672366	2	6	8	8	7	syntactic	0	0
1326268	inanim-inanim	tractors	near	buses	skid	loudly	GSLS_plur_semantic	The tractors near the buses skid loudly.	0	154954539	1908544	4213326	816187	5998778	4	8	5	4	6	semantic	0	0
1515905	anim-anim	athlete	beside	tailor	brakes	noisily	GDLD_sing_semantic	The athlete beside the tailor brakes noisily.	1	29718597	3419291	3371396	2506876	807804	6	7	6	6	7	semantic	0	0
832910	anim-anim	actor	near	author	loves	cycling	GSLS_sing_syntactic	The actor near the author loves cycling.	0	154954539	14665285	99092074	12028067	2334761	4	5	6	5	7	syntactic	0	0
6677418	anim-anim	vets	by	barber	likes	boxing	GDLS_plur_syntactic	The vets by the barber likes boxing.	1	4703106084	262330	4668021	9285296	2262574	2	4	6	5	6	syntactic	0	0
1394875	inanim-anim	truck	near	teacher	skids	suddenly	GSLD_sing_semantic	The truck near the teacher skids suddenly.	0	154954539	14274010	74147301	250523	58025537	4	5	7	5	8	semantic	0	0
1372304	anim-inanim	farmers	near	scooters	love	farming	GSLD_plur_semantic	The farmers near the scooters love farming.	0	154954539	33753767	182717	210137973	15602571	4	7	8	4	7	semantic	0	0
9312868	anim-anim	farmer	beside	barber	dislike	cooking	GDLD_sing_syntactic	The farmer beside the barber dislike cooking.	1	29718597	20568429	4668021	6703610	13672366	6	6	6	7	7	syntactic	0	0
1424662	inanim-anim	tractors	near	doctors	admire	honor	GDLS_plur_semantic	The tractors near the doctors admire honor.	1	154954539	1908544	19521968	6461497	30299052	4	8	7	6	5	semantic	0	0
1371574	anim-inanim	doctors	by	scooters	hate	spinning	GSLD_plur_semantic	The doctors by the scooters hate spinning.	0	4703106084	19521968	182717	16538862	6978676	2	7	8	4	8	semantic	0	0
10638536	anim-anim	farmer	near	vet	dislike	yachting	GDLD_sing_syntactic	The farmer near the vet dislike yachting.	1	154954539	20568429	2597895	6703610	382785	4	6	3	7	8	syntactic	0	0
6974223	anim-anim	plumber	that	dentists	admire	cries	GDLS_C_sing_syntactic	The plumber that the dentists admire cries.	0	8000768228	734834	1487700	6461497	9051102	4	7	8	6	5	syntactic	0	0
8836881	anim-anim	nurse	that	lawyer	love	studies	GDLD_C_sing_syntactic	The nurse that the lawyer love studies.	1	8000768228	23875250	21493788	210137973	159772512	4	5	6	4	7	syntactic	0	0
6779980	anim-anim	nurses	beside	chef	likes	bowling	GDLS_plur_syntactic	The nurses beside the chef likes bowling.	1	29718597	14176931	2470923	9285296	2476732	6	6	4	5	7	syntactic	0	0
1553261	inanim-inanim	buses	beside	tractors	hate	hunting	GDLD_plur_semantic	The buses beside the tractors hate hunting.	1	29718597	4213326	1908544	16538862	19801295	6	5	8	4	7	semantic	0	0
1327056	inanim-inanim	truck	near	taxi	skids	loudly	GSLS_sing_semantic	The truck near the taxi skids loudly.	0	154954539	14274010	4478068	250523	5998778	4	5	4	5	6	semantic	0	0
7079009	anim-anim	plumbers	that	judge	hates	laugh	GDLS_C_plur_syntactic	The plumbers that the judge hates laugh.	0	8000768228	543869	63704000	2416713	18161896	4	8	5	5	5	syntactic	0	0
4313425	anim-anim	judges	that	judge	know	arrive	GSLD_C_plur_syntactic	The judges that the judge know arrive.	1	8000768228	24677643	63704000	405542218	19261937	4	6	5	4	6	syntactic	0	0
1421396	inanim-anim	jeeps	near	doctors	love	yachting	GDLS_plur_semantic	The jeeps near the doctors love yachting.	1	154954539	406341	19521968	210137973	382785	4	5	7	4	8	semantic	0	0
1462108	inanim-anim	truck	by	banker	loves	painting	GDLS_sing_semantic	The truck by the banker loves painting.	1	4703106084	14274010	5135467	12028067	32738623	2	5	6	5	8	semantic	0	0
2210321	anim-anim	painters	that	tailors	like	study	GSLS_C_plur_syntactic	The painters that the tailors like study.	0	8000768228	7084827	1121681	709849832	251146114	4	8	7	4	5	syntactic	44	0
1373501	anim-inanim	lawyer	near	scooter	hates	studying	GSLD_sing_semantic	The lawyer near the scooter hates studying.	0	154954539	21493788	405037	2416713	19754110	4	6	7	5	8	semantic	0	0
1799153	anim-anim	judge	that	painter	dislikes	cries	GSLS_C_sing_syntactic	The judge that the painter dislikes cries.	0	8000768228	63704000	13065194	1451937	9051102	4	5	7	8	5	syntactic	0	0
9547817	anim-anim	tailors	that	chefs	knows	leave	GDLD_C_plur_syntactic	The tailors that the chefs knows leave.	1	8000768228	1121681	752773	50729807	111442661	4	7	5	5	5	syntactic	0	0
1451970	inanim-anim	taxi	beside	actor	knows	arabic	GDLS_sing_semantic	The taxi beside the actor knows Arabic.	1	29718597	4478068	14665285	50729807	9338211	6	4	5	5	6	semantic	0	0
