	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
2380851	anim-anim	authors	that	waiters	admire	turn	GSLS_C_plur_syntactic	The authors that the waiters admire turn.	0	8000768228	42845288	1363954	6461497	134505772	4	7	7	6	4	syntactic	0	0
1318245	anim-anim	doctors	that	chefs	admire	leave	GSLS_C_plur_syntactic	The doctors that the chefs admire leave.	0	8000768228	19521968	752773	6461497	111442661	4	7	5	6	5	syntactic	0	0
8516846	anim-anim	teacher	by	farmer	hate	cycling	GDLD_sing_syntactic	The teacher by the farmer hate cycling.	1	4703106084	74147301	20568429	16538862	2334761	2	7	6	4	7	syntactic	0	0
10475325	anim-anim	plumber	that	tailor	know	sneezes	GDLD_C_sing_syntactic	The plumber that the tailor know sneezes.	1	8000768228	734834	3371396	405542218	134227	4	7	6	4	7	syntactic	0	0
4072961	anim-anim	teacher	that	dentists	dislikes	smiles	GSLD_C_sing_syntactic	The teacher that the dentists dislikes smiles.	1	8000768228	74147301	1487700	1451937	5542164	4	7	8	8	6	syntactic	0	0
1477905	anim-anim	farmer	that	judge	loves	turns	GSLS_C_sing_syntactic	The farmer that the judge loves turns.	0	8000768228	20568429	63704000	12028067	29719923	4	6	5	5	5	syntactic	0	0
1411750	inanim-anim	bus	by	baker	loves	bowling	GDLS_sing_semantic	The bus by the baker loves bowling.	1	4703106084	19370874	13610150	12028067	2476732	2	3	5	5	7	semantic	0	0
1471936	anim-anim	nurses	near	doctors	crash	loudly	GDLD_plur_semantic	The nurses near the doctors crash loudly.	1	154954539	14176931	19521968	6995312	5998778	4	6	7	5	6	semantic	0	0
2438822	anim-anim	bankers	by	vets	love	sailing	GSLS_plur_syntactic	The bankers by the vets love sailing.	0	4703106084	6179440	262330	210137973	8731451	2	7	4	4	7	syntactic	0	0
579360	anim-anim	barber	near	lawyer	likes	fishing	GSLS_sing_syntactic	The barber near the lawyer likes fishing.	0	154954539	4668021	21493788	9285296	21745307	4	6	6	5	7	syntactic	0	0
5045473	anim-anim	farmers	that	waiter	love	die	GSLD_C_plur_syntactic	The farmers that the waiter love die.	1	8000768228	33753767	3340926	210137973	104147370	4	7	6	4	3	syntactic	0	0
1380429	anim-inanim	lawyer	near	van	loves	studying	GSLD_sing_semantic	The lawyer near the van loves studying.	0	154954539	21493788	54213864	12028067	19754110	4	6	3	5	8	semantic	0	0
9801036	anim-anim	vet	near	judge	love	walking	GDLD_sing_syntactic	The vet near the judge love walking.	1	154954539	2597895	63704000	210137973	30746983	4	3	5	4	7	syntactic	0	0
1369076	anim-inanim	bakers	near	tractors	admire	humility	GSLD_plur_semantic	The bakers near the tractors admire humility.	0	154954539	997597	1908544	6461497	5981773	4	6	8	6	8	semantic	0	0
8750096	anim-anim	dentists	beside	teachers	knows	arabic	GDLD_plur_syntactic	The dentists beside the teachers knows Arabic.	1	29718597	1487700	73279702	50729807	9338211	6	8	8	5	6	syntactic	0	0
3558898	anim-anim	dentists	beside	author	like	skiing	GSLD_plur_syntactic	The dentists beside the author like skiing.	0	29718597	1487700	99092074	709849832	1934331	6	8	6	4	6	syntactic	0	0
1333297	inanim-inanim	cars	near	cranes	honk	noisily	GSLS_plur_semantic	The cars near the cranes honk noisily.	0	154954539	24371897	1511645	186601	807804	4	4	6	4	7	semantic	0	0
1330086	inanim-inanim	scooter	beside	tractor	honks	twice	GSLS_sing_semantic	The scooter beside the tractor honks twice.	0	29718597	405037	3282135	0	36389658	6	7	7	5	5	semantic	0	0
