	pair_index	n1	pp	n2	v1	v2/n3/adverb	condition	sentence	violIndex	pp_freq	n1_freq	n2_freq	v1_freq	v2/n3/adverb_freq	pp_nl	n1_nl	n2_nl	v1_nl	v2/n3/adverb_nl	violation_type	n1_v1_freq	n2_v1_freq
1709593	anim-anim	actor	that	nurse	knows	laughs	GSLS_C_sing_syntactic	The actor that the nurse knows laughs.	0	8000768228	14665285	23875250	50729807	2942362	4	5	5	5	6	syntactic	0	0
1228033	anim-anim	lawyers	that	chefs	love	arrive	GSLS_C_plur_syntactic	The lawyers that the chefs love arrive.	0	8000768228	15702570	752773	210137973	19261937	4	7	5	4	6	syntactic	0	0
1406932	anim-inanim	author	near	tractor	smashes	loudly	GDLS_sing_semantic	The author near the tractor smashes loudly.	1	154954539	99092074	3282135	177467	5998778	4	6	7	7	6	semantic	0	0
1355611	anim-inanim	athlete	beside	jeep	loves	shopping	GSLD_sing_semantic	The athlete beside the jeep loves shopping.	0	29718597	3419291	2009598	12028067	11206466	6	7	4	5	8	semantic	0	0
7544152	anim-anim	bakers	near	plumber	loves	yachting	GDLS_plur_syntactic	The bakers near the plumber loves yachting.	1	154954539	997597	734834	12028067	382785	4	6	7	5	8	syntactic	0	0
6685973	anim-anim	painters	that	barber	knows	run	GDLS_C_plur_syntactic	The painters that the barber knows run.	0	8000768228	7084827	4668021	50729807	109873076	4	8	6	5	3	syntactic	0	0
1334163	inanim-inanim	jeeps	beside	cranes	smash	suddenly	GSLS_plur_semantic	The jeeps beside the cranes smash suddenly.	0	29718597	406341	1511645	1655337	58025537	6	5	6	5	8	semantic	0	0
4826241	anim-anim	nurse	that	plumbers	dislikes	swims	GSLD_C_sing_syntactic	The nurse that the plumbers dislikes swims.	1	8000768228	23875250	543869	1451937	692721	4	5	8	8	5	syntactic	0	0
74558	anim-anim	nurse	near	baker	loves	cycling	GSLS_sing_syntactic	The nurse near the baker loves cycling.	0	154954539	23875250	13610150	12028067	2334761	4	5	5	5	7	syntactic	0	0
1389933	anim-inanim	athlete	by	crane	admires	modesty	GSLD_sing_semantic	The athlete by the crane admires modesty.	0	4703106084	3419291	5664326	929819	4114868	2	7	5	7	7	semantic	0	0
9539921	anim-anim	vets	that	chefs	hates	pray	GDLD_C_plur_syntactic	The vets that the chefs hates pray.	1	8000768228	262330	752773	2416713	20289141	4	4	5	5	4	syntactic	0	0
8474070	anim-anim	waiters	beside	doctors	dislikes	knitting	GDLD_plur_syntactic	The waiters beside the doctors dislikes knitting.	1	29718597	1363954	19521968	1451937	2033048	6	7	7	8	8	syntactic	0	0
10322081	anim-anim	tailors	that	plumbers	loves	laugh	GDLD_C_plur_syntactic	The tailors that the plumbers loves laugh.	1	8000768228	1121681	543869	12028067	18161896	4	7	8	5	5	syntactic	0	0
1511508	anim-anim	nurse	near	pilot	skids	loudly	GDLD_sing_semantic	The nurse near the pilot skids loudly.	1	154954539	23875250	16262831	250523	5998778	4	5	5	5	6	semantic	0	0
1457104	inanim-anim	tractors	beside	authors	love	farming	GDLS_plur_semantic	The tractors beside the authors love farming.	1	29718597	1908544	42845288	210137973	15602571	6	8	7	4	7	semantic	0	0
